City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,15.81864034,13.10370796,4.313213997,132,26.54626063,85,0.571304339,104,0.081173736,7.500199894,159,46.16099765,102,0.9934347659999999,125,0.110059885,13.89813399,415,85.53795091,267,1.840869535,326,1.781800064,2.653073391,159,16.32870007,102,0.35141134700000004,125,0.10530646800000001,3.09525229,658,19.05015009,423,0.409979904,517,0.636592225,6.632683478,850,40.82175019,546,0.878528367,668,0.000306743,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,24.50410602,21.97354077,0.347182528,132,4.256304052,85,0.131915851,104,0.062780502,0.60371184,159,7.401239824,102,0.229387007,125,0.155856247,1.118699256,415,13.714757500000001,267,0.425062186,326,1.610392882,1.099803619,159,13.48310537,102,0.417882579,125,0.060225482000000004,1.283104223,658,15.73028959,423,0.487529676,517,0.64131013,2.749509048,850,33.70776342,546,1.044706448,668,0.002535999,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,70.89999250000001,60.72309902,0.43017927899999997,132,3.134850759,85,0.08867291,104,0.193853065,0.7480339690000001,159,5.451157154,102,0.15419233699999998,125,0.445783565,1.386133233,415,10.10118578,267,0.28572382,326,6.04005338,0.682519585,159,4.973733375,102,0.140687849,125,0.24879118,0.7962728490000001,658,5.802688937,423,0.164135824,517,3.2484122839999996,1.706298961,850,12.43433344,546,0.351719622,668,6.12706e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,38.87370569,33.65761562,3.759041353,132,16.89759717,85,0.959386107,104,0.138714088,6.536555241,159,29.38304396,102,1.6682658419999998,125,0.228254398,12.11246658,415,54.44781309,267,3.091355234,326,3.9544524080000003,3.787627688,159,17.02609811,102,0.9666819390000001,125,0.215043533,4.418898969,658,19.86378113,423,1.127795595,517,0.679625637,9.46906922,850,42.56524528,546,2.416704847,668,0.000189178,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,108.14954209999999,95.45586742,1.078079983,132,3.336902722,85,0.137573254,104,0.245896998,1.874661304,159,5.802503067000001,102,0.239224603,125,0.5335628020000001,3.473813278,415,10.7522421,267,0.44329159700000004,326,7.756197652999999,0.69964923,159,2.165573481,102,0.089281893,125,0.26678140100000003,0.816257435,658,2.526502395,423,0.104162208,517,3.8912357889999996,1.7491230759999998,850,5.413933703,546,0.223204732,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,74.79007273,65.12856475,0.387601487,132,1.431057576,85,0.09450813,104,0.35081981799999995,0.67399592,159,2.488450119,102,0.164339138,125,0.654514586,1.2489381259999999,415,4.611185524,267,0.304526198,326,5.417635401,1.356645314,159,5.0088496,102,0.330788236,125,0.387472635,1.5827528659999999,658,5.843657866,423,0.385919609,517,2.8510655369999998,3.391613284,850,12.522124,546,0.82697059,668,5.27825e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,45.86434423,40.21143471,4.498303003999999,132,16.25195691,85,0.47937416899999996,104,0.096719747,7.822049112999999,159,28.2603473,102,0.833578415,125,0.24299837300000002,14.494531900000002,415,52.36741672,267,1.544650099,326,3.5490551839999998,1.197992977,159,4.328238944,102,0.12766745300000001,125,0.11750250300000001,1.3976584730000001,658,5.049612101,423,0.148945362,517,1.6466337119999999,2.994982443,850,10.82059736,546,0.31916863300000003,668,1.5588800000000002e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,54.60462944,48.91846015,1.98251203,132,25.58753218,85,0.73611427,104,0.100303751,3.4473681419999997,159,44.49387539999999,102,1.280020925,125,0.353124166,6.38809432,415,82.44871479999999,267,2.3719237580000003,326,3.649407721,1.90934309,159,24.64316837,102,0.7089463640000001,125,0.286254998,2.227566939,658,28.750363099999998,423,0.8271040909999999,517,1.297078648,4.773357726,850,61.60792093,546,1.7723659090000001,668,0.000164584,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,34.538606,30.54876703,0.39131248399999996,132,1.192776827,85,0.059243392,104,0.10307276300000001,0.6804489309999999,159,2.074106371,102,0.103017676,125,0.27768109999999996,1.260895783,415,3.843391998,267,0.19089537399999998,326,2.293753576,1.540645429,159,4.696109221,102,0.23324852899999998,125,0.14076354900000002,1.797419668,658,5.478794092,423,0.272123283,517,1.174567978,3.8516135730000003,850,11.74027305,546,0.583121321,668,5.80792e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,17.50800806,15.48551379,0.90540216,132,4.007670728,85,0.235295488,104,0.052248743,1.5743937559999999,159,6.968894099,102,0.40915271,125,0.140759675,2.917406961,415,12.91360568,267,0.758174351,326,1.1627295009999998,2.556188776,159,11.31471006,102,0.664301139,125,0.071354627,2.9822202389999997,658,13.20049507,423,0.775017995,517,0.595401726,6.390471941,850,28.28677516,546,1.660752847,668,1.34203e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baiyin City,Medium-small-cities,1,Gansu Province,31.16107076,25.43496136,0.812490087,132,2.8640167180000002,85,0.15844957699999998,104,0.09866302099999999,1.412829984,159,4.980206849,102,0.27552620899999997,125,0.21833761100000001,2.618023613,415,9.228498314,267,0.5105597479999999,326,4.187697108,2.099484037,159,7.400653222000001,102,0.409435589,125,0.236608541,2.449398043,658,8.634095426,423,0.477674854,517,0.9848031159999999,5.248710091,850,18.50163306,546,1.023588972,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baise City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,50.75327963,44.03506569,2.1111197059999998,132,8.864651931000001,85,0.732577239,104,0.124873865,3.6710026,159,15.41464475,102,1.2738704220000001,125,0.296670031,6.80249683,415,28.56387844,267,2.36052666,326,4.336528769,3.478223621,159,14.60516031,102,1.206974408,125,0.375378407,4.057927558,658,17.03935369,423,1.40813681,517,1.584762869,8.695559052,850,36.51290077,546,3.0174360210000004,668,5.7575200000000004e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bengbu City,Medium-small-cities,1,Anhui Province,54.53146114,46.70408555,0.11790268,132,0.39130984,85,0.013802673,104,0.149098617,0.20501966,159,0.680444333,102,0.024001315,125,0.34286645600000004,0.379908636,415,1.260887262,267,0.04447528,326,4.645599028,0.992610566,159,3.29439739,102,0.116203289,125,0.191353286,1.15804566,658,3.843463622,423,0.135570504,517,2.4984582090000003,2.481526415,850,8.235993476,546,0.290508223,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,90.23716506,79.11518048,3.862003035,132,9.101569245,85,0.903787737,104,0.190294137,6.715594167000001,159,15.82661763,102,1.571586454,125,0.47809436,12.444232000000001,415,29.32727868,267,2.912204931,326,6.98269394,1.243861913,159,2.9314050839999997,102,0.29108914,125,0.231183786,1.4511722319999998,658,3.419972598,423,0.33960399700000005,517,3.23971836,3.109654782,850,7.328512709,546,0.7277228509999999,668,7.27431e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,48.60910742,43.5891929,1.786947192,132,9.049326495,85,0.275753753,104,0.12453848199999999,3.1073026180000003,159,15.73577329,102,0.479505137,125,0.309174023,5.757940952999999,415,29.15894093,267,0.88853987,326,3.1945568860000004,1.791264681,159,9.071190802,102,0.276420008,125,0.11947005599999999,2.089808794,658,10.58305594,423,0.32249001,517,1.2721750790000002,4.4781617019999995,850,22.677977,546,0.6910500209999999,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,318.2534677,275.5917029,0.785829311,132,2.54364794,85,0.127674743,104,0.426714628,1.3664698569999998,159,4.42312114,102,0.222012192,125,1.309238063,2.532116668,415,8.196198918,267,0.411396394,326,26.09941834,1.36405562,159,4.415306504,102,0.221619948,125,0.85730848,1.5913982230000001,658,5.151190921,423,0.258556605,517,13.96908523,3.4101390489999996,850,11.03826626,546,0.554049869,668,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.605821052,0.253178948,0.121,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
