City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,17.02419777,14.10235716,4.316826679,132,26.49100989,85,0.622942393,104,0.087360083,7.506481947999999,159,46.06492275,102,1.083227606,125,0.11844768,13.90977486,415,85.35992075,267,2.007258822,326,1.91759317,2.655295566,159,16.29471515,102,0.383174099,125,0.113331999,3.097844827,658,19.01050101,423,0.447036449,517,0.6851076770000001,6.6382389139999995,850,40.73678787,546,0.957935248,668,0.000338184,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,25.92370662,23.246537699999998,0.34722727600000003,132,4.244437779,85,0.143737376,104,0.06641757599999999,0.603789652,159,7.380605693,102,0.249943327,125,0.164885494,1.1188434440000001,415,13.67652173,267,0.46315376799999997,326,1.7036880509999999,1.099945372,159,13.44551543,102,0.455330767,125,0.063714535,1.283269601,658,15.68643466,423,0.531219229,517,0.678463261,2.74986343,850,33.61378856,546,1.138326918,668,0.0027959390000000003,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,75.03412313,64.26382188,0.43032163799999995,132,3.126742536,85,0.096638775,104,0.20515650600000002,0.748281515,159,5.437057854,102,0.168044091,125,0.471776904,1.386591945,415,10.07505928,267,0.311391607,326,6.39224481,0.68274545,159,4.960868921,102,0.15332643699999998,125,0.263298026,0.796536358,658,5.787680407000001,423,0.17888084399999998,517,3.4378250089999995,1.706863625,850,12.402172300000002,546,0.38331609299999997,668,6.75509e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,41.68894766,36.09510725,3.7526944560000004,132,16.81986901,85,1.043461154,104,0.148759791,6.525518694,159,29.24788334,102,1.8144630069999999,125,0.24478463,12.09201547,415,54.19735571,267,3.36226372,326,4.240834686,3.781232525,159,16.94777886,102,1.051396351,125,0.23061703100000003,4.411437946,658,19.77240867,423,1.226629076,517,0.7288442690000001,9.453081314,850,42.36944716,546,2.628490876,668,0.00020856799999999999,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,114.94259939999999,101.45161340000001,1.077470002,132,3.3252883160000004,85,0.149797641,104,0.261342209,1.873600615,159,5.782306905,102,0.260481454,125,0.567076792,3.471847785,415,10.71481791,267,0.482681288,326,8.243377665,0.6992533670000001,159,2.158035997,102,0.09721524,125,0.283538396,0.815795595,658,2.517708664,423,0.11341778,517,4.135650951000001,1.748133418,850,5.395089992999999,546,0.24303809999999998,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,78.54666076,68.39987039,0.386735825,132,1.4236972030000001,85,0.102734166,104,0.368440947,0.672490629,159,2.475651247,102,0.1786433,125,0.6873898270000001,1.24614877,415,4.587468765,267,0.331032313,326,5.689754728,1.353615407,159,4.98308753,102,0.359580212,125,0.406934778,1.579217974,658,5.813602119,423,0.419510248,517,2.994270087,3.384038517,850,12.45771883,546,0.8989505309999999,668,5.81927e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,48.61761365,42.62535593,4.499258081,132,16.20799956,85,0.522376445,104,0.102525903,7.8237098860000005,159,28.18391034,102,0.908354597,125,0.257585739,14.49760937,415,52.22577635,267,1.683212991,326,3.762107508,1.1982473340000002,159,4.316532173,102,0.139119866,125,0.12455626199999999,1.397955223,658,5.035954202,423,0.162306511,517,1.7454823119999998,2.995618336,850,10.79133043,546,0.347799666,668,1.7186600000000002e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,57.51704173,51.52759286,1.983125873,132,25.52080714,85,0.8022254659999999,104,0.105653589,3.448435545,159,44.37784797,102,1.39498095,125,0.371958524,6.390072256,415,82.2337119,267,2.584948724,326,3.8440538539999998,1.9099342769999998,159,24.57890597,102,0.7726175820000001,125,0.301522799,2.2282566569999998,658,28.67539029,423,0.9013871790000001,517,1.366260105,4.774835694,850,61.44726492,546,1.9315439540000001,668,0.00018145299999999999,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,36.28228622,32.09102038,0.39087909299999996,132,1.187980976,85,0.064472634,104,0.108276388,0.679695312,159,2.06576692,102,0.112110747,125,0.29169982,1.259499301,415,3.8279387010000003,267,0.207745154,326,2.409553639,1.538939115,159,4.677227366,102,0.253836698,125,0.147869992,1.7954289680000002,658,5.456765261,423,0.296142814,517,1.233865998,3.847347788,850,11.69306842,546,0.634591745,668,6.40323e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,18.39189919,16.26729937,0.90375827,132,3.988727294,85,0.255882813,104,0.054886519,1.5715352130000002,159,6.935953572000001,102,0.44495178,125,0.14786592199999998,2.91210998,415,12.85256573,267,0.8245112859999999,326,1.2214298559999999,2.55154764,159,11.26122776,102,0.722424579,125,0.074956963,2.97680558,658,13.13809905,423,0.842828675,517,0.62546056,6.378869101,850,28.153069399999996,546,1.8060614469999998,668,1.47958e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
