City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Tongling City,Medium-small-cities,4,Anhui Province,23.76931023,20.35749409,51.32964616,132,185.5845935,85,9.815854433,104,0.06498948,89.25655139,159,322.7109876,102,17.06868021,125,0.149449492,165.3955265,415,597.9948012,267,31.62886428,326,2.0249353709999998,62.35018903,159,225.42985099999999,102,11.92333135,125,0.083407551,72.74188721,658,263.00149280000005,423,13.91055324,517,1.089034238,155.8754726,850,563.5746274,546,29.80832838,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Tongren City,Medium-small-cities,4,Guizhou Province,43.63527232,37.78027325,31.84426874,132,184.4054719,85,8.031382025,104,0.155704914,55.37364509,159,320.66062610000006,102,13.96568097,125,0.256212848,102.6093104,415,594.1954093999999,267,25.87889764,326,4.438825798,83.51858226,159,483.64381349999996,102,21.06406166,125,0.241383808,97.43834597,658,564.2511158,423,24.57473861,517,0.7628716940000001,208.79645559999997,850,1209.109534,546,52.66015416,668,0.040143133,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Turpan City,Medium-small-cities,4,Xinjiang Uygur Autonomous Region,12.62794737,10.46062942,44.94024233,132,270.2485206,85,5.897837261,104,0.064800618,78.14608804,159,469.9321496,102,10.25568368,125,0.08786029699999999,144.80744750000002,415,870.8007885,267,19.00414229,326,1.422402745,115.8961817,159,696.9426515,102,15.20990506,125,0.084065666,135.21221200000002,658,813.0997601,423,17.74488923,517,0.508188627,289.7404543,850,1742.3566289999999,546,38.02476264,668,0.070985776,0.6,0.7559999999999999,0.23399999999999999,0.01,0.564,0.396,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Weihai City,Largecities,4,Shandong Province,103.16645159999999,90.72597275,56.05690081,132,122.23844629999999,85,8.189540642999999,104,0.17798109199999998,97.47672197,159,212.5590761,102,14.24070123,125,0.587648295,180.6277915,415,393.8794382,267,26.38851985,326,7.5604237560000005,119.39134080000001,159,260.3463944,102,17.4422814,125,0.354630655,139.2898976,658,303.7374602,423,20.3493283,517,3.759795094,298.4783521,850,650.8659861000001,546,43.60570349,668,0.111729081,0.6,0.7559999999999999,0.23399999999999999,0.01,0.572903158,0.37859684200000004,0.0485,1,1,0.02,0.637910526,0.266589474,0.0755,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Weifang City,Largecities,4,Shandong Province,313.46116010000003,275.66198330000003,16.75709936,132,53.64942166,85,2.496960722,104,0.540778119,29.13873389,159,93.29038323,102,4.341937255,125,1.785511794,53.99509794,415,172.87035869999997,267,8.045762325,326,22.97160718,52.68318928,159,168.67016040000001,102,7.850275963,125,1.077510516,61.46372083,658,196.78185369999997,423,9.15865529,517,11.42376919,131.7079732,850,421.67540089999994,546,19.62568991,668,0.003994273,0.6,0.743,0.247,0.01,0.55187,0.39963000000000004,0.0485,1,1,0.02,0.637910526,0.266589474,0.0755,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Weinan City,Medium-small-cities,4,Shaanxi Province,71.92573047,64.49788334,54.65359668,132,366.2162487,85,11.16521373,104,0.184276606,95.03653201,159,636.8093657000001,102,19.41506611,125,0.457477387,176.10603380000003,415,1180.030135,267,35.97679981,326,4.726909209,51.38661135,159,344.32522620000003,102,10.49779948,125,0.176776976,59.95104657,658,401.71276389999997,423,12.24743273,517,1.8824069540000001,128.4665284,850,860.8130653999999,546,26.244498699999998,668,0,0.6,0.7559999999999999,0.23399999999999999,0.01,0.564,0.396,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Wenzhou City,Largecities,4,Zhejiang Province,308.4965497,279.0252526,33.77704607,132,121.1488537,85,6.3888394129999995,104,0.596207805,58.73453012,159,210.66439559999998,102,11.10948187,125,1.3973620430000002,108.83714850000001,415,390.3685287,267,20.58626033,326,21.93485777,24.82710349,159,89.04790320000001,102,4.695981316,125,0.7284914109999999,28.96495407,658,103.8892204,423,5.478644869,517,4.814378024,62.06775873,850,222.61975800000002,546,11.73995329,668,0.144965335,0.6,0.7040000000000001,0.28600000000000003,0.01,0.48877052600000004,0.462729474,0.0485,1,1,0.02,0.637910526,0.266589474,0.0755,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Wuhai City,Medium-small-cities,4,Inner Mongolia Autonomous Region,22.88212215,20.06183619,82.70634625,132,166.6424485,85,69.02979297,104,0.048254327,143.8171465,159,289.7727021,102,120.03513999999998,125,0.12123401199999999,266.4982268,415,536.9590006,267,222.4293329,326,1.770654648,63.328921900000005,159,127.599478,102,52.85667384,125,0.058623025,73.88374222,658,148.86605759999998,423,61.66611947,517,0.821519949,158.3223048,850,318.9986949,546,132.1416846,668,0.009050279,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ulanqab City,Medium-small-cities,4,Inner Mongolia Autonomous Region,18.64222719,16.34452022,41.02215909,132,198.75432790000002,85,7.808908314,104,0.039313142999999995,71.33297664,159,345.6116924,102,13.5788239,125,0.098770209,132.1825126,415,640.4306122,267,25.162037899999998,326,1.442564898,49.59618409,159,240.29589019999997,102,9.441045105,125,0.047760595,57.86221477,658,280.34520519999995,423,11.01455262,517,0.669298129,123.9904602,850,600.7397255,546,23.60261276,668,0.01180405,0.6,0.7559999999999999,0.23399999999999999,0.01,0.564,0.396,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
¨¹r¨¹mqi City,Largecities,4,Xinjiang Uygur Autonomous Region,165.20514340000003,136.8512025,240.41068959999998,132,161.8526801,85,43.53803961,104,0.847754192,418.047477,159,281.443827,102,75.70781332,125,1.149432485,774.6566666,415,521.5253025000001,267,140.2892387,326,18.60858638,187.1513411,159,125.9966692,102,33.8928461,125,1.099789222,218.3432313,658,146.99611409999997,423,39.54165378,517,6.6483785929999994,467.8783528,850,314.9916731,546,84.73211524,668,0.7234391809999999,0.6,0.7559999999999999,0.23399999999999999,0.01,0.572903158,0.37859684200000004,0.0485,1,1,0.02,0.637910526,0.266589474,0.0755,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
