City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,17.6559706,14.62569965,4.318391103,132,26.461938300000003,85,0.650449563,104,0.09060204,7.509202306000001,159,46.01437048,102,1.131059518,125,0.122843307,13.91481578,415,85.26624562,267,2.0958930369999997,326,1.988755599,2.656257848,159,16.27683311,102,0.40009385799999997,125,0.117537782,3.0989674889999996,658,18.98963862,423,0.466776168,517,0.710532218,6.64064462,850,40.69208277,546,1.000234645,668,0.000355093,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,26.64970046,23.89755739,0.347220033,132,4.2381555319999995,85,0.150026865,104,0.068277601,0.6037770579999999,159,7.3696815639999995,102,0.260880049,125,0.169503115,1.118820108,415,13.65627894,267,0.48341989799999996,326,1.7513998640000001,1.09992243,159,13.42561455,102,0.475254588,125,0.065498862,1.283242835,658,15.66321697,423,0.5544636860000001,517,0.6974636359999999,2.749806076,850,33.56403637,546,1.18813647,668,0.0029357359999999996,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,77.16696914,66.09052193,0.430360756,132,3.122463541,85,0.100878652,104,0.210988082,0.748349536,159,5.429617157000001,102,0.175416767,125,0.485187169,1.38671799,415,10.06127141,267,0.325053435,326,6.573944459,0.6828075140000001,159,4.954079895,102,0.160053399,125,0.270782276,0.796608766,658,5.779759877999999,423,0.186728965,517,3.535545233,1.707018785,850,12.38519974,546,0.400133497,668,7.09284e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,43.14757882,37.35801868,3.7490286389999996,132,16.77891751,85,1.088078472,104,0.153964664,6.519144245,159,29.17667323,102,1.892047564,125,0.253349262,12.08020339,415,54.06540088,267,3.5060306310000002,326,4.389214868,3.777538831,159,16.90651594,102,1.096352968,125,0.238685961,4.407128636,658,19.724268600000002,423,1.279078463,517,0.754345391,9.443847077000001,850,42.26628985,546,2.7408824210000002,668,0.00021899700000000002,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,118.4650777,104.5606531,1.077066535,132,3.319192404,85,0.15629702,104,0.26935118199999997,1.87289903,159,5.771706792000001,102,0.271783152,125,0.584455168,3.470547723,415,10.69517553,267,0.503623731,326,8.496000443,0.6989915259999999,159,2.15407989,102,0.10143318800000001,125,0.292227584,0.815490113,658,2.513093205,423,0.11833872,517,4.262390216,1.7474788140000002,850,5.385199726000001,546,0.253582971,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,80.45435959,70.06112946,0.386247259,132,1.41982368,85,0.107096255,104,0.377389442,0.671641067,159,2.468915621,102,0.186228488,125,0.70408478,1.244574502,415,4.574987412,267,0.345087934,326,5.827944415,1.351905375,159,4.969529799,102,0.374847976,125,0.416818189,1.577222938,658,5.797784765,423,0.437322638,517,3.0669932999999996,3.379763438,850,12.4238245,546,0.937119939,668,6.110229999999999e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,50.03273701,43.86606134,4.499424075,132,16.18494455,85,0.545265459,104,0.105510146,7.82399853,159,28.14382025,102,0.9481560490000001,125,0.265083343,14.49814424,415,52.151488,267,1.75696648,326,3.8716119819999997,1.198291542,159,4.310392139,102,0.145215694,125,0.128181748,1.398006799,658,5.028790828,423,0.169418309,517,1.7962884419999998,2.995728855,850,10.77598035,546,0.363039234,668,1.8046e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,59.00778626,52.86310099,1.983274541,132,25.48547541,85,0.8374085290000001,104,0.108391951,3.4486940639999997,159,44.31641002,102,1.456160387,125,0.381599061,6.3905513,415,82.11986521,267,2.698316372,326,3.943685233,1.910077459,159,24.54487823,102,0.8065021370000001,125,0.30933776,2.2284237019999997,658,28.63569127,423,0.94091916,517,1.4016712580000001,4.775193648,850,61.36219558,546,2.016255343,668,0.000190526,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,37.168331,32.87471083,0.39062025799999994,132,1.185461853,85,0.067250592,104,0.11092059,0.6792452259999999,159,2.061386445,102,0.11694130800000001,125,0.29882338199999997,1.258665275,415,3.8198215280000003,267,0.216696353,326,2.468397021,1.5379200480000002,159,4.66730927,102,0.264773861,125,0.151481105,1.794240056,658,5.445194149,423,0.308902838,517,1.2639980720000001,3.84480012,850,11.66827318,546,0.661934653,668,6.723390000000001e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,18.84104526,16.66456088,0.902814575,132,3.978747691,85,0.266806111,104,0.056226896,1.569894233,159,6.918600151000001,102,0.46394618200000004,125,0.151476935,2.909069185,415,12.82040923,267,0.85970858,326,1.251258228,2.548883341,159,11.23305271,102,0.753263927,125,0.076787477,2.973697231,658,13.10522816,423,0.878807915,517,0.640734847,6.372208352,850,28.08263178,546,1.883159817,668,1.55356e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baiyin City,Medium-small-cities,1,Gansu Province,34.09884483,27.83289468,0.8105425540000001,132,2.844661729,85,0.179752099,104,0.10796468,1.40944344,159,4.946550674,102,0.312568928,125,0.238921839,2.611748228,415,9.166132239,267,0.579201208,326,4.58250087,2.094451587,159,7.350639701,102,0.464481559,125,0.258915298,2.4435268519999997,658,8.575746318,423,0.541895153,517,1.077647456,5.236128968,850,18.37659925,546,1.161203899,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baise City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,56.32629489,48.87038066,2.100046622,132,8.779607412,85,0.828694842,104,0.138585766,3.651747737,159,15.26676178,102,1.4410082530000001,125,0.329246184,6.766816893,415,28.28984611,267,2.670238936,326,4.8127057010000005,3.459979908,159,14.46504326,102,1.365335166,125,0.41659721299999997,4.036643226,658,16.87588381,423,1.5928910269999998,517,1.758779361,8.64994977,850,36.16260816,546,3.413337915,668,6.66505e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bengbu City,Medium-small-cities,1,Anhui Province,59.35159414,50.83234287,0.117861508,132,0.38946319,85,0.015690495,104,0.16227771,0.204948066,159,0.677233213,102,0.027284028,125,0.373173033,0.37977597,415,1.254936945,267,0.050558263,326,5.056231802,0.9922639409999999,159,3.2788506330000002,102,0.132096672,125,0.208267344,1.157641265,658,3.825325738,423,0.154112783,517,2.719301381,2.480659854,850,8.197126582000001,546,0.330241679,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,98.43839313,86.30558411,3.83869941,132,9.007102494,85,1.021558113,104,0.20758906800000002,6.675071752000001,159,15.66235045,102,1.7763760530000001,125,0.521546089,12.36914254,415,29.02288581,267,3.2916872539999997,326,7.617317882999999,1.236356354,159,2.900979527,102,0.329020256,125,0.252194984,1.442415746,658,3.384476114,423,0.383856966,517,3.534161,3.090890885,850,7.252448816,546,0.822550641,668,8.420920000000001e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,52.86535048,47.40588918,1.7872260709999999,132,9.01117372,85,0.313627648,104,0.135443148,3.107787557,159,15.66942986,102,0.545363633,125,0.336245489,5.7588395629999996,415,29.03600421,267,1.010577978,326,3.474274232,1.791544234,159,9.032945845,102,0.314385412,125,0.129930927,2.090134939,658,10.53843682,423,0.366782981,517,1.3835675040000002,4.4788605839999995,850,22.58236461,546,0.78596353,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,358.2754452,310.2487485,0.8706307529999999,132,2.450516784,85,0.136004457,104,0.480376143,1.513930142,159,4.261176408,102,0.23649663899999998,125,1.4738813480000001,2.805365759,415,7.8961096379999995,267,0.43823658299999996,326,29.38155174,1.511255377,159,4.253647891,102,0.23607880399999998,125,0.965119342,1.7631312730000002,658,4.9625892060000005,423,0.275425271,517,15.725768099999998,3.7781384410000003,850,10.63411973,546,0.5901970089999999,668,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.605821052,0.253178948,0.121,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,Yunnan Province,40.16919117,34.14892225,0.70846613,132,7.011522726,85,0.29509972100000004,104,0.112523311,1.2319438809999999,159,12.19225896,102,0.513145626,125,0.17177471600000002,2.282835306,415,22.59268434,267,0.950876878,326,4.5900813330000005,1.237381552,159,12.24607431,102,0.515410596,125,0.270708255,1.44361181,658,14.2870867,423,0.601312362,517,0.875181306,3.0934538789999997,850,30.61518578,546,1.2885264909999998,668,0.000393636,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Beihai City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,43.30897618,37.57616503,1.460478256,132,7.944302479,85,0.906989582,104,0.10655782800000001,2.539609411,159,13.81425931,102,1.5771541059999998,125,0.25315556699999997,4.70598549,415,25.59830799,267,2.9225219860000005,326,3.700462758,0.775087005,159,4.2161022169999995,102,0.48134632299999996,125,0.320319289,0.904268172,658,4.91878592,423,0.56157071,517,1.35231571,1.9377175119999999,850,10.54025554,546,1.203365807,668,0.000179353,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Beijing,Megacities,1,Beijing Municipality,1115.5825730000001,998.0573571,0.638160879,132,0.689836253,85,0.090149251,104,14.62620883,1.109690863,159,1.199548595,102,0.156759531,125,12.04848273,2.0562961669999997,415,2.222805703,267,0.29048092,326,75.23141356,6.238529766,159,6.7436976060000005,102,0.881280573,125,3.5706280039999996,7.278284727000001,658,7.867647207,423,1.028160668,517,12.04848273,15.59632442,850,16.85924401,546,2.2032014319999997,668,0.100376599,0.6,0.463238806,0.293761194,0.243,0.15121052599999998,0.511789474,0.337,1,1,0.02,0.16052459,0.45147541,0.368,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Benxi City,Medium-small-cities,1,Liaoning Province,19.54365397,17.01897173,0.477754202,132,0.567804348,85,0,104,0.09167394699999999,0.8307614729999999,159,0.987348672,102,0,125,0.171033482,1.539430206,415,1.829591788,267,0,326,1.415701145,4.346677316,159,5.165966661000001,102,0,125,0.10125182199999999,5.071123535,658,6.026961104,423,0,517,0.745021849,10.86669329,850,12.91491665,546,0,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bijie City,Medium-small-cities,1,Guizhou Province,83.5539562,72.34265147,2.589308812,132,28.28756799,85,1.478415529,104,0.298147825,4.502520324,159,49.18893766,102,2.570800336,125,0.490603036,8.343328395,415,91.14883017,267,4.763783371000001,326,8.499579277999999,1.970680784,159,21.52920748,102,1.1251979909999998,125,0.462208005,2.299127581,658,25.11740873,423,1.312730989,517,1.460766595,4.92670196,850,53.82301871,546,2.812994977,668,0.000233798,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Binzhou City,Medium-small-cities,1,Shandong Province,128.981065,113.4276928,0.064074543,132,0.315650689,85,0.022540057000000002,104,0.222516045,0.111418511,159,0.548881475,102,0.039194654,125,0.734691381,0.20646241699999998,415,1.017096663,267,0.072629072,326,9.45221525,2.0699873319999997,159,10.19738718,102,0.72817736,125,0.44336738200000003,2.41498522,658,11.89695171,423,0.8495402540000001,517,4.700582093,5.1749683289999995,850,25.49346796,546,1.820443401,668,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Bozhou City,Medium-small-cities,1,Anhui Province,84.98446487,72.7859044,0.5118092439999999,132,3.053174696,85,0.110548139,104,0.232362492,0.889979408,159,5.3091315539999995,102,0.19223093100000002,125,0.5343396579999999,1.649163121,415,9.838007352,267,0.35621067,326,7.2399260739999995,0.5690697920000001,159,3.394759879,102,0.12291612,125,0.298214211,0.663914757,658,3.960553192,423,0.14340214,517,3.8937180380000003,1.422674479,850,8.486899697,546,0.30729029999999996,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Cangzhou City,Largecities,1,Hebei Province,128.0980736,110.92657220000001,0.503918664,132,1.436320625,85,0.08061584200000001,104,0.17175405,0.876258566,159,2.497601976,102,0.140181991,125,0.526972652,1.623737917,415,4.628144236,267,0.259762156,326,10.50510223,1.9695592430000002,159,5.613839623,102,0.31508592,125,0.34506950000000003,2.297819117,658,6.549479561,423,0.36760024,517,5.622603021000001,4.923898107,850,14.03459906,546,0.7877148,668,0,0.6,0.73,0.26,0.01,0.531673684,0.42132631600000003,0.047,1,1,0.02,0.605821052,0.253178948,0.121,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chamdo City,Medium-small-cities,1,Tibet Autonomous Region,19.38068345,12.66377329,4.922236358999999,132,43.931389700000004,85,1.024212415,104,0.101506198,8.559222112999999,159,76.39180543,102,1.780991588,125,0.150509191,15.86053938,415,141.5567002,267,3.3002400030000003,326,4.350765672,2.328886132,159,20.78551227,102,0.484591538,125,0.651039755,2.7170338210000002,658,24.24976432,423,0.565356795,517,1.4630893409999999,5.82221533,850,51.96378068,546,1.2114788459999999,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changde City,Largecities,1,Hunan Province,92.78349872,82.92195419,0.21608794,132,1.240962753,85,0.037238695,104,0.450587177,0.375752918,159,2.157896342,102,0.064753953,125,0.659291451,0.6962833620000001,415,3.998657759,267,0.11999135,326,6.329626045,1.445800145,159,8.30302759,102,0.249156479,125,0.5276472170000001,1.6867668359999999,658,9.686865522,423,0.290682559,517,1.894392644,3.614500362,850,20.75756898,546,0.6228911979999999,668,0.0006822610000000001,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.605821052,0.253178948,0.121,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changzhou City,Largecities,1,Jiangsu Province,219.89284750000002,203.5514033,0.608624828,132,0.8830142529999999,85,0.097358195,104,0.45620683100000003,1.0583309509999999,159,1.5354636730000002,102,0.169295083,125,1.330507011,1.961124446,415,2.845268148,267,0.313709739,326,7.462157809,1.399306642,159,2.030163169,102,0.223838993,125,1.291238575,1.6325244159999999,658,2.368523697,423,0.261145492,517,5.8013339539999995,3.498266606,850,5.075407921,546,0.559597483,668,0.00021275900000000003,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.605821052,0.253178948,0.121,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaohu City,Medium-small-cities,1,Anhui Province,12.89823509,11.04683906,3.5927986730000003,132,10.47327849,85,0.422291773,104,0.035266046,6.247477692,159,18.21186759,102,0.734318472,125,0.081097628,11.57679572,415,33.74723068,267,1.360717936,326,1.09881575,1.999245706,159,5.8279516760000005,102,0.234988122,125,0.045260472,2.3324533240000003,658,6.799276956,423,0.27415281,517,0.5909561320000001,4.998114266,850,14.56987919,546,0.587470306,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaoyang City,Medium-small-cities,1,Liaoning Province,54.1001912,47.11143708,0.258735741,132,1.125055437,85,0.074412727,104,0.25376923100000004,0.449912706,159,1.9563463980000002,102,0.12939546300000002,125,0.47345005799999995,0.833704055,415,3.62517863,267,0.239774341,326,3.918903945,1.800192597,159,7.827741377000001,102,0.517737668,125,0.28028243399999997,2.1002246959999997,658,9.132364939,423,0.604027279,517,2.0623484519999997,4.500481492,850,19.56935344,546,1.29434417,668,0.005276301999999999,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaozhou City,Medium-small-cities,1,Guangdong Province,55.09095595,48.90954187,0.9988500859999999,132,3.6938093939999996,85,0.264332303,104,0.12213603599999999,1.736889317,159,6.423124112999999,102,0.459644504,125,0.416070425,3.218516945,415,11.90227472,267,0.85173742,326,4.371234464,1.390580441,159,5.142452475,102,0.36799849700000004,125,0.264469665,1.622343848,658,5.999527887,423,0.42933157899999996,517,1.0075034859999998,3.4764511039999997,850,12.85613119,546,0.9199962420000001,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chenzhou City,Medium-small-cities,1,Hunan Province,67.73840526,60.53879208,0.24481193399999998,132,1.7846932619999998,85,0.104177869,104,0.328959968,0.425700752,159,3.1033832830000003,102,0.18115373899999998,125,0.4813286,0.788838453,415,5.750678288,267,0.335684245,326,4.621067108,1.123466906,159,8.190139204,102,0.478082855,125,0.385219155,1.31071139,658,9.555162405,423,0.55776333,517,1.3830383469999998,2.808667265,850,20.47534801,546,1.1952071359999998,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengdu City,Extra-large-cities,1,Sichuan Province,733.2368708,656.8823746,1.149118182,132,2.8656958589999997,85,0.32526351800000003,104,1.3468896240000001,1.998188839,159,4.9831266880000005,102,0.565597117,125,4.741789497,3.702714142,415,9.233908879,267,1.048071334,326,49.00464165,1.8664022169999999,159,4.654474351,102,0.528294269,125,3.8438630810000003,2.177469253,658,5.430220076,423,0.616343314,517,17.41731239,4.666005543,850,11.63618588,546,1.320735673,668,0.001356085,0.6,0.725235938,0.243764063,0.031,0.524730114,0.376269886,0.099,1,1,0.02,0.017894737,0.832105263,0.13,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengde City,Medium-small-cities,1,Hebei Province,77.84347863,67.40858786,2.2356156869999997,132,8.832050647,85,0.598812671,104,0.10437262900000001,3.887487278,159,15.35795474,102,1.0412687,125,0.32023420199999997,7.2036505470000005,415,28.45882986,267,1.929507495,326,6.383809511,1.2353889809999998,159,4.880542803,102,0.330900601,125,0.20969410000000002,1.441287145,658,5.693966604,423,0.386050702,517,3.416780329,3.088472453,850,12.20135701,546,0.8272515029999999,668,2.41512e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chizhou City,Medium-small-cities,1,Anhui Province,24.93659682,21.35722988,0.325803623,132,1.628578904,85,0.08610653300000001,104,0.06818104700000001,0.5665363,159,2.831917761,102,0.149729693,125,0.156788804,1.049811674,415,5.247643136000001,267,0.277454384,326,2.1243778819999997,0.942232492,159,4.709892248,102,0.249022317,125,0.087503611,1.09927124,658,5.494874289,423,0.290526036,517,1.1425156,2.355581229,850,11.77473062,546,0.622555792,668,4.2946400000000006e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.88,0,0.1,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
