City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,13.60515758,11.27012233,4.304239125,132,26.64622125,85,0.480318584,104,0.069815195,7.484593589,159,46.33481807,102,0.835220649,125,0.094659341,13.86921496,415,85.86004626,267,1.547693215,326,1.5324749869999998,2.647552916,159,16.39018621,102,0.295445683,125,0.090571064,3.088811735,658,19.12188392,423,0.34468663,517,0.547514663,6.618882289,850,40.97546554,546,0.738614207,668,0.000252358,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,21.76312069,19.51561993,0.34687795,132,4.277483753,85,0.111040728,104,0.055757988,0.603182213,159,7.43806897,102,0.193087487,125,0.138422447,1.117717839,415,13.783003200000001,267,0.3577979,326,1.430257224,1.09883878,159,13.55019835,102,0.351754436,125,0.053488767,1.281978576,658,15.80856474,423,0.410380175,517,0.56957433,2.747096949,850,33.87549587,546,0.87938609,668,0.002086372,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,63.00651498,53.96264108,0.42966197799999994,132,3.149424469,85,0.074616501,104,0.172270907,0.74713444,159,5.476499216000001,102,0.129749804,125,0.396153341,1.384466375,415,10.14814551,267,0.240430947,326,5.3675987869999995,0.6816988390000001,159,4.996855925,102,0.11838604400000001,125,0.221092622,0.795315312,658,5.829665246,423,0.138117051,517,2.8867582360000004,1.704247096,850,12.49213981,546,0.29596511,668,5.04075e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,33.62449906,29.11274973,3.7681261060000004,132,17.03766868,85,0.81022984,104,0.11998320300000001,6.552352618,159,29.62661276,102,1.408899666,125,0.197432678,12.14173968,415,54.89915463,267,2.610740594,326,3.4204735289999997,3.796781528,159,17.16723483,102,0.8163913840000001,125,0.18600570600000002,4.429578449,658,20.02844063,423,0.952456615,517,0.587854211,9.49195382,850,42.91808707,546,2.040978461,668,0.000155637,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,95.40965858,84.21128325,1.078582119,132,3.358015303,85,0.11595853699999999,104,0.216930633,1.8755344630000002,159,5.839215499,102,0.201639012,125,0.470709758,3.475431274,415,10.82027153,267,0.373644175,326,6.842527077000001,0.6999751059999999,159,2.179275063,102,0.075254436,125,0.235354879,0.816637623,658,2.5424875730000003,423,0.08779684199999999,517,3.432852983,1.749937764,850,5.448187657,546,0.18813609,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,67.49819627,58.77866522,0.388923224,132,1.4443499830000002,85,0.079893988,104,0.316615616,0.676294273,159,2.511564136,102,0.13892676699999998,125,0.590700776,1.2531970559999999,415,4.65401661,267,0.257436182,326,4.889427223,1.3612715290000001,159,5.055374396,102,0.27963722399999996,125,0.34969485899999997,1.5881501169999999,658,5.897936796000001,423,0.326243428,517,2.57309258,3.403178823,850,12.63843599,546,0.6990930590000001,668,4.3424300000000004e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,40.63108864,35.62319261,4.494131098,132,16.332008,85,0.403494986,104,0.085683742,7.814794632000001,159,28.39954725,102,0.701632948,125,0.21527154899999998,14.48108909,415,52.62535911,267,1.30015051,326,3.144097626,1.196881911,159,4.349558238,102,0.10745922599999999,125,0.104095124,1.396362229,658,5.07448461,423,0.12536909699999998,517,1.4587479980000002,2.9922047760000003,850,10.87389559,546,0.268648065,668,1.28249e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,49.00770777,43.90436533,1.980136265,132,25.70659402,85,0.61942819,104,0.090022714,3.44323695,159,44.70091072,102,1.077116797,125,0.316929281,6.380439077,415,82.83235852,267,1.995935279,326,3.275346962,1.9070550080000002,159,24.75783598,102,0.596566839,125,0.256914138,2.2248975090000003,658,28.88414198,423,0.695994645,517,1.164129342,4.76763752,850,61.89458995,546,1.4914170969999998,668,0.000135403,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,31.15704926,27.55784177,0.391871281,132,1.201477983,85,0.049983439000000005,104,0.092981261,0.681420617,159,2.089236715,102,0.086915647,125,0.250494294,1.262696351,415,3.871429057,267,0.161057748,326,2.069180012,1.5428454809999999,159,4.730366745,102,0.19679095300000002,125,0.126981872,1.799986395,658,5.5187612029999995,423,0.229589445,517,1.059570046,3.857113703,850,11.82591686,546,0.491977382,668,4.77819e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,15.7938589,13.96938012,0.907796975,132,4.041812179,85,0.19875922199999999,104,0.047133247999999996,1.578558074,159,7.02826229,102,0.34562020200000004,125,0.126978377,2.925123587,415,13.02361702,267,0.640446382,326,1.0488906340000002,2.56294997,159,11.41110037,102,0.561149635,125,0.06436854,2.990108298,658,13.31295044,423,0.654674575,517,0.53710798,6.407374925,850,28.52775093,546,1.402874089,668,1.10409e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
