City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,13.08607378,10.840128199999999,4.301666733,132,26.66921438,85,0.45989785200000005,104,0.067151504,7.480120486000001,159,46.37480056,102,0.799711265,125,0.09104776,13.86092614,415,85.93413521,267,1.4818930780000001,326,1.474005768,2.645970628,159,16.40432937,102,0.282884817,125,0.087115465,3.086965733,658,19.13838426,423,0.330032287,517,0.526625086,6.614926571,850,41.01082342,546,0.707212043,668,0.00024034099999999998,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,21.09463594,18.91617032,0.346761234,132,4.282293578,85,0.106347618,104,0.054045302999999996,0.602979258,159,7.446432722000001,102,0.184926691,125,0.134170607,1.117341755,415,13.79850153,267,0.342675657,326,1.386324869,1.098469048,159,13.565434900000001,102,0.33688761899999997,125,0.051845785,1.281547223,658,15.82634072,423,0.393035555,517,0.5520790560000001,2.74617262,850,33.91358725,546,0.842219046,668,0.0019870210000000003,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,61.089726600000006,52.32098604,0.429488825,132,3.1527560269999997,85,0.071458097,104,0.16703007,0.746833346,159,5.482292424,102,0.12425769,125,0.38410153799999996,1.383908436,415,10.15888053,267,0.230253867,326,5.204305341,0.681424115,159,5.002141752,102,0.11337494099999999,125,0.214366527,0.7949948,658,5.835832045,423,0.132270765,517,2.798937085,1.703560287,850,12.50535438,546,0.283437353,668,4.80071e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,32.39701713,28.04997184,3.7697102719999998,132,17.06974115,85,0.7765732,104,0.11560314599999999,6.555107306,159,29.68238323,102,1.3503745090000001,125,0.190225283,12.14684421,415,55.00249927,267,2.502291422,326,3.295607149,3.7983777410000004,159,17.1995512,102,0.7824787959999999,125,0.179215459,4.431440698,658,20.06614307,423,0.912891929,517,0.56639425,9.495944352,850,42.99887801,546,1.9561969909999999,668,0.000148226,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,92.36487703,81.5238723,1.078571722,132,3.36289035,85,0.11109388699999999,104,0.210007787,1.8755163830000001,159,5.847692665,102,0.193179925,125,0.45568813,3.4753977710000004,415,10.83598002,267,0.357969191,326,6.624163437999999,0.699968358,159,2.1824388569999997,102,0.072097389,125,0.227844065,0.8166297509999999,658,2.546178667,423,0.084113621,517,3.323301313,1.749920895,850,5.456097142999999,546,0.180243474,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,65.71623322,57.22689917,0.389175494,132,1.44739901,85,0.07659269099999999,104,0.308256914,0.676732942,159,2.516866056,102,0.13318617900000002,125,0.5751061820000001,1.254009925,415,4.663841253,267,0.24679867,326,4.760345572,1.3621545,159,5.066046307,102,0.268082343,125,0.34046286,1.58918025,658,5.9103873579999995,423,0.312762734,517,2.505162529,3.4053862489999998,850,12.66511577,546,0.670205858,668,4.1356499999999996e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,39.37099075,34.51840532,4.492661518999999,132,16.35052754,85,0.386445029,104,0.083026419,7.812239197,159,28.43175066,102,0.671984968,125,0.208595301,14.47635378,415,52.68503317,267,1.245211761,326,3.0465892660000002,1.196490531,159,4.35449038,102,0.102918463,125,0.10086680699999999,1.395905619,658,5.080238777,423,0.12007154,517,1.413507633,2.9912263269999997,850,10.88622595,546,0.25729615699999997,668,1.22142e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,47.64971944,42.68778904,1.979325982,132,25.73362745,85,0.593205043,104,0.08752821300000001,3.4418279569999997,159,44.74791885,102,1.0315176590000001,125,0.308147269,6.377828163999999,415,82.91946624,267,1.911438473,326,3.1845881169999997,1.90627463,159,24.78387168,102,0.571311514,125,0.249795127,2.223987068,658,28.91451696,423,0.6665300999999999,517,1.13187168,4.765686575,850,61.95967921,546,1.428278786,668,0.000128956,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,30.32843879,26.82495092,0.391952509,132,1.203483255,85,0.04789694,104,0.09050845800000001,0.681561863,159,2.0927236590000002,102,0.083287456,125,0.24383248899999999,1.262958085,415,3.8778904869999997,267,0.154334584,326,2.014150917,1.543165286,159,4.738261745,102,0.188576149,125,0.123604835,1.8003595000000001,658,5.527972036,423,0.220005507,517,1.031391164,3.857913214,850,11.84565436,546,0.47144037200000005,668,4.5506599999999996e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,15.37382692,13.5978695,0.9082255920000001,132,4.049630093,85,0.19051269199999998,104,0.045879755999999994,1.5793033909999998,159,7.041856772,102,0.331280403,125,0.123601432,2.926504687,415,13.04880808,267,0.613874228,326,1.020995766,2.564160069,159,11.4331724,102,0.5378675079999999,125,0.062656682,2.99152008,658,13.33870114,423,0.627512093,517,0.522823788,6.410400172,850,28.582931,546,1.344668771,668,1.05151e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.93,0,0.05,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
