City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,19.68401553,16.30567391,4.322029038999999,132,26.36845551,85,0.7402944140000001,104,0.10100900199999999,7.515528272999999,159,45.8518143,102,1.28728973,125,0.13695364699999998,13.92653801,415,84.96502331,267,2.385393111,326,2.217193095,2.658495556,159,16.21933151,102,0.45535774799999995,125,0.131038705,3.101578148,658,18.92255343,423,0.531250706,517,0.792147174,6.646238889,850,40.54832877,546,1.138394369,668,0.000411065,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,28.91011064,25.92453259,0.34706963,132,4.217800752,85,0.170532049,104,0.074068863,0.603515522,159,7.334286864,102,0.296536285,125,0.18388025800000002,1.118335473,415,13.59069131,267,0.549492157,326,1.8999524559999998,1.099445981,159,13.36113475,102,0.540210839,125,0.071054432,1.2826869779999999,658,15.58799054,423,0.6302459779999999,517,0.756622045,2.748614953,850,33.40283686,546,1.350527096,668,0.0033984809999999996,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,83.91107878,71.86659076,0.43033864899999996,132,3.1086540830000002,85,0.11471021599999999,104,0.229427666,0.748311095,159,5.405604045,102,0.199468321,125,0.527590745,1.3866467569999998,415,10.01677427,267,0.369621808,326,7.148483056,0.6827724390000001,159,4.932169902,102,0.181998467,125,0.294447652,0.796567846,658,5.754198219,423,0.21233154399999998,517,3.844538899,1.706931098,850,12.33042476,546,0.454996167,668,8.21085e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,47.75311506,41.34558214,3.735910379,132,16.64711433,85,1.232999915,104,0.170398723,6.496333047999999,159,28.94748214,102,2.1440498519999998,125,0.28039154899999996,12.03793344,415,53.64070173,267,3.972999725,326,4.857715968,3.76432081,159,16.77371044,102,1.2423764940000002,125,0.264163099,4.391707612,658,19.56932884,423,1.449439243,517,0.834863583,9.410802025,850,41.93427609,546,3.105941235,668,0.00025351599999999996,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,129.6121737,114.3993977,1.075429634,132,3.2996602669999997,85,0.177466058,104,0.294696065,1.870052641,159,5.737742575,102,0.30859375699999997,125,0.639450092,3.465273265,415,10.63223864,267,0.571835076,326,9.295440538,0.697929215,159,2.14140398,102,0.115171409,125,0.319725046,0.81425075,658,2.498304644,423,0.134366644,517,4.663464305,1.744823037,850,5.353509951,546,0.287928523,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,86.29929488,75.15100613,0.384542075,132,1.407376199,85,0.12124892,104,0.404806438,0.668675942,159,2.447270835,102,0.2108384,125,0.7552358920000001,1.239080021,415,4.534878863,267,0.390690964,326,6.251339221,1.345937055,159,4.925962328,102,0.424383766,125,0.44709964799999996,1.5702598980000002,658,5.746956049,423,0.49511439399999996,517,3.289807544,3.3648426380000003,850,12.31490582,546,1.060959416,668,7.07336e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,54.44783968,47.73699019,4.498567646000001,132,16.11112531,85,0.619941133,104,0.11482081300000001,7.822509295,159,28.01545678,102,1.078008748,125,0.288475431,14.49538464,415,51.91362599,267,1.9975880959999999,326,4.21325958,1.198063457,159,4.2907325169999995,102,0.16510340099999998,125,0.139493054,1.397740699,658,5.005854603,423,0.19262063399999999,517,1.954800616,2.995158642,850,10.72683129,546,0.412758502,668,2.08904e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,63.64305008,57.01567873,1.983032306,132,25.37096719,85,0.952158985,104,0.11690651,3.4482728430000003,159,44.11729294,102,1.65569868,125,0.411574975,6.389770763,415,81.75089427,267,3.0680678410000004,326,4.253475223,1.9098441640000001,159,24.43459619,102,0.917017477,125,0.333637301,2.2281515240000003,658,28.50702888,423,1.069853723,517,1.5117773380000001,4.774610409,850,61.08649047,546,2.292543691,668,0.00022055799999999998,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,39.88429729,35.27693347,0.38966171200000005,132,1.177383344,85,0.076287648,104,0.119025786,0.6775784220000001,159,2.047338814,102,0.13265574300000002,125,0.32065902,1.255576628,415,3.7937907739999996,267,0.245815753,326,2.648767861,1.534146136,159,4.635503183,102,0.300353861,125,0.16255014,1.789837158,658,5.408087047,423,0.35041283799999995,517,1.3563610069999998,3.8353653389999995,850,11.58875796,546,0.750884652,668,7.78317e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,20.21779914,17.88227457,0.8994593790000001,132,3.9466328330000002,85,0.302276165,104,0.06033551,1.56405992,159,6.862755982,102,0.525624664,125,0.162545666,2.898257998,415,12.71692802,267,0.9740009759999999,326,1.3426902369999998,2.539410739,159,11.14238401,102,0.853405231,125,0.082398495,2.962645862,658,12.99944801,423,0.9956394359999999,517,0.687554659,6.3485268470000005,850,27.85596002,546,2.133513078,668,1.79844e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
