City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,21.15968174,17.52807347,4.323496101,132,26.30047779,85,0.806805076,104,0.108581419,7.51807933,159,45.73360859,102,1.4029443819999998,125,0.147220753,13.93126521,415,84.74598398,267,2.599705244,326,2.383411057,2.65939795,159,16.17751817,102,0.496268694,125,0.140862381,3.102630942,658,18.8737712,423,0.578980143,517,0.8515326590000001,6.648494876,850,40.44379542,546,1.240671736,668,0.000453199,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,30.49718969,27.34771228,0.34685302700000004,132,4.202875168,85,0.185674235,104,0.078135023,0.603138874,159,7.308332932000001,102,0.322866865,125,0.19397473699999998,1.117637531,415,13.54259776,267,0.598283648,326,2.004254192,1.098759828,159,13.31385353,102,0.588178206,125,0.074955109,1.281886466,658,15.53282912,423,0.686207907,517,0.7981583440000001,2.7468995689999995,850,33.28463383,546,1.470445515,668,0.003746825,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,88.75357829999999,76.01400415,0.43019767,132,3.098572453,85,0.124932825,104,0.24266791199999999,0.748065949,159,5.38807321,102,0.21724430100000003,125,0.5580379520000001,1.386192494,415,9.984289015,267,0.402561325,326,7.56102126,0.6825487640000001,159,4.916174455,102,0.19821758899999997,125,0.311440195,0.796306891,658,5.735536864,423,0.23125385399999998,517,4.0664068339999995,1.70637191,850,12.29043614,546,0.49554397299999997,668,9.052459999999999e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,51.05714218,44.20627352,3.7252649260000004,132,16.55126648,85,1.3394932179999999,104,0.18218857100000002,6.477821787999999,159,28.78081338,102,2.329229874,125,0.299791776,12.00363143,415,53.33185866,267,4.316144813999999,326,5.193820226000001,3.753594402,159,16.67713369,102,1.349679646,125,0.282440484,4.379193469,658,19.45665597,423,1.5746262530000001,517,0.8926276040000001,9.383986005,850,41.69283423,546,3.3741991139999996,668,0.000279501,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,137.5815164,121.4333666,1.073954005,132,3.285522641,85,0.193079313,104,0.31281576699999997,1.867486687,159,5.713158815,102,0.335743471,125,0.678767363,3.460518462,415,10.58668407,267,0.622144452,326,9.866980612999999,0.696971565,159,2.132228985,102,0.125304054,125,0.339383681,0.8131334929999999,658,2.487600482,423,0.146188063,517,4.950202381,1.742428914,850,5.330572462,546,0.313260135,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,90.29394523,78.6296208,0.38319129700000004,132,1.398342404,85,0.13163349400000002,104,0.423544252,0.666327088,159,2.431562069,102,0.22889601899999998,125,0.790194501,1.234727512,415,4.505769968,267,0.42415236799999995,326,6.540703282000001,1.341209191,159,4.89434311,102,0.460730849,125,0.467795145,1.5647440559999999,658,5.710066962000001,423,0.537519324,517,3.4420872460000003,3.353022976,850,12.23585778,546,1.151827122,668,7.79838e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,57.5450325,50.45244527,4.496771179,132,16.05772305,85,0.675139853,104,0.121352242,7.819385437999999,159,27.9225962,102,1.173993188,125,0.304884971,14.48959602,415,51.74155206,267,2.175450637,326,4.452925238,1.19758502,159,4.27651037,102,0.17980398399999997,125,0.14742793,1.3971825230000001,658,4.989262098999999,423,0.209771315,517,2.0659968440000003,2.993962549,850,10.69127593,546,0.44950996,668,2.3031700000000002e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,66.87622713,59.91217385,1.982247965,132,25.28696862,85,1.036941891,104,0.122845563,3.4469089619999997,159,43.97122877,102,1.803126733,125,0.432483695,6.387243444,415,81.48023223,267,3.3412572060000003,326,4.469559123,1.909088771,159,24.35369777,102,0.998671284,125,0.35058665299999997,2.227270233,658,28.412647399999997,423,1.165116498,517,1.5885782419999999,4.772721928,850,60.88424443,546,2.496678211,668,0.000243165,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,41.74327134,36.92116211,0.388859076,132,1.171531439,85,0.082942188,104,0.124573479,0.676182727,159,2.0371630030000003,102,0.144227249,125,0.335604671,1.252990357,415,3.774934638,267,0.267258161,326,2.7722247369999997,1.530986059,159,4.612463515,102,0.326553605,125,0.170126468,1.7861504019999999,658,5.381207433999999,423,0.380979206,517,1.41957987,3.827465148,850,11.53115879,546,0.816384013,668,8.58094e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,21.160134,18.71575257,0.896753348,132,3.923283858,85,0.32833117,104,0.063147698,1.5593544330000002,159,6.822154708999999,102,0.570931423,125,0.170121785,2.889538566,415,12.64169243,267,1.0579559920000001,326,1.405271916,2.531770902,159,11.076463699999998,102,0.9269653729999999,125,0.086239021,2.9537327189999996,658,12.92254099,423,1.081459602,517,0.719601012,6.329427255,850,27.69115926,546,2.317413433,668,1.98278e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baiyin City,Medium-small-cities,1,Gansu Province,39.42284645,32.17856614,0.8058669409999999,132,2.807676303,85,0.221413138,104,0.12482167699999999,1.40131307,159,4.882237127,102,0.385012845,125,0.27622574899999996,2.596682366,415,9.046956976,267,0.7134423329999999,326,5.297986753,2.082369749,159,7.25506892,102,0.572134178,125,0.299340875,2.429431374,658,8.464247073,423,0.667489875,517,1.245905262,5.205924373,850,18.1376723,546,1.430335446,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baise City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,67.0455876,58.17076011,2.076263677,132,8.617028968,85,1.015056232,104,0.164959619,3.610391838,159,14.98405593,102,1.7650700030000002,125,0.391904064,6.6901829589999995,415,27.76598223,267,3.270736747,326,5.72859767,3.420795772,159,14.19718342,102,1.6723791419999998,125,0.49587861200000005,3.990928401,658,16.56338066,423,1.9511089990000001,517,2.093487525,8.55198943,850,35.49295856,546,4.180947853999999,668,8.50648e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bengbu City,Medium-small-cities,1,Anhui Province,68.26322734,58.46481174,0.117655605,132,0.38595434100000003,85,0.019405247,104,0.18664368399999998,0.20459002399999998,159,0.671131715,102,0.033743569,125,0.42920491,0.37911250399999996,415,1.243630655,267,0.062528019,326,5.815424269,0.9905304629999999,159,3.249309996,102,0.163370786,125,0.23953865600000002,1.155618874,658,3.7908616619999997,423,0.19059925,517,3.127604087,2.476326159,850,8.123274991,546,0.408426965,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,113.2186818,99.26416061,3.7899054010000004,132,8.82791728,85,1.249537336,104,0.238758069,6.5902243920000005,159,15.35076727,102,2.17280659,125,0.599854984,12.211917399999999,415,28.44551124,267,4.026286972,326,8.761039898,1.220640931,159,2.8432681110000004,102,0.402447095,125,0.290061456,1.4240810869999998,658,3.3171461289999997,423,0.46952161,517,4.0648067999999995,3.051602328,850,7.108170277,546,1.006117737,668,0.000107475,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,60.49766389,54.25000542,1.78571983,132,8.938076737000001,85,0.388230873,104,0.15499744099999999,3.1051683710000004,159,15.54232233,102,0.6750903509999999,125,0.384790158,5.753986117999999,415,28.80046949,267,1.250966145,326,3.975864585,1.790034353,159,8.959672251,102,0.389168887,125,0.148689405,2.088373411,658,10.45295096,423,0.45403036799999996,517,1.58331688,4.475085882,850,22.39918063,546,0.972922218,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,435.74776260000004,377.3359292,1.0240300359999999,132,2.283290694,85,0.149831265,104,0.5842511189999999,1.7806744509999999,159,3.970388817,102,0.260539921,125,1.792588659,3.299652337,415,7.357270013,267,0.482789631,326,35.73492296,1.777528409,159,3.963374055,102,0.260079607,125,1.173813611,2.073783144,658,4.623936397,423,0.303426209,517,19.12625707,4.443821022,850,9.908435136,546,0.650199018,668,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.570557894,0.23844210600000001,0.171,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,Yunnan Province,47.13210293,40.06828297,0.706747198,132,6.943624638999999,85,0.36471674,104,0.132028057,1.228954849,159,12.07419173,102,0.634201887,125,0.201550077,2.2772965259999998,415,22.37390161,267,1.175198386,326,5.385724222,1.234379327,159,12.12748594,102,0.6370011879999999,125,0.317632717,1.440109215,658,14.148733600000002,423,0.743168052,517,1.0268848879999999,3.0859483169999997,850,30.31871486,546,1.59250297,668,0.00050239,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Beihai City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,51.55098097,44.72717527,1.438314675,132,7.766824185,85,1.106631456,104,0.126836537,2.5010694069999997,159,13.50564428,102,1.924309143,125,0.301332864,4.634569508999999,415,25.02643349,267,3.56581247,326,4.404687021,0.7633246229999999,159,4.121913126,102,0.587297796,125,0.38127831799999995,0.890545393,658,4.808898648,423,0.685180762,517,1.609670964,1.908311556,850,10.30478282,546,1.46824449,668,0.00022890400000000002,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Beijing,Megacities,1,Beijing Municipality,1402.658109,1254.889848,0.652829329,132,0.666064681,85,0.099252373,104,18.39000619,1.1351976670000001,159,1.158212473,102,0.17258884800000002,125,15.14894766,2.103561173,415,2.146208416,267,0.319813201,326,94.59089346,6.381925522,159,6.511311601,102,0.970270822,125,4.489466263,7.445579776000001,658,7.596530201,423,1.1319826259999999,517,15.14894766,15.95481381,850,16.278279,546,2.425677055,668,0.128108802,0.6,0.463238806,0.293761194,0.243,0.15121052599999998,0.511789474,0.337,1,1,0.02,0.147409836,0.414590164,0.418,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Benxi City,Medium-small-cities,1,Liaoning Province,21.93384709,19.10039566,0.47964923600000003,132,0.565909314,85,0,104,0.10288569,0.834056727,159,0.984053418,102,0,125,0.19195091399999997,1.5455364269999998,415,1.8234855680000002,267,0,326,1.5888417030000002,4.36391861,159,5.148725366,102,0,125,0.113634941,5.091238379,658,6.00684626,423,0,517,0.836138183,10.90979653,850,12.87181342,546,0,668,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bijie City,Medium-small-cities,1,Guizhou Province,98.87058181,85.60408585,2.577564646,132,27.954402500000004,85,1.823325176,104,0.35280255200000005,4.482098523,159,48.60959991,102,3.1705598889999997,125,0.580537532,8.30548608,415,90.07529696,267,5.875158900000001,326,10.05767275,1.96174249,159,21.27564066,102,1.3877031080000002,125,0.5469372889999999,2.288699572,658,24.82158077,423,1.61898696,517,1.728545836,4.904356225,850,53.18910165,546,3.469257771,668,0.000298392,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Binzhou City,Medium-small-cities,1,Shandong Province,148.349086,130.4601924,0.063586299,132,0.310966538,85,0.027712451000000003,104,0.255929442,0.11056951,159,0.540736258,102,0.048188872,125,0.8450139170000001,0.204889187,415,1.00200329,267,0.089295674,326,10.87157633,2.0542141640000002,159,10.04606139,102,0.895276325,125,0.509944199,2.396583191,658,11.72040495,423,1.044489046,517,5.406429675,5.13553541,850,25.11515347,546,2.238190813,668,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.83,0,0.15,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
