City,Category,level,population,synthetic fibers,FrequencyMW,FrequencyHW,EF-MW,EF-HW,Load-MW,Load-HW,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Baoji City,Medium-small-cities,1,43.96505431,0.61578,76.01,67.05,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,109.9825655,0.61578,76.01,60.55,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,31.82336716,0.61578,76.01,68.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Beihai City,Medium-small-cities,1,20.90105175,0.61578,76.01,75.19,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Beijing,Megacities,1,105.30468570000001,0.61578,76.01,60.69,64,12.2256,5,3.8,0.14,0.86,0.1,0.5,0.4,1,1,0.02,0.199081967,0.559918033,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Benxi City,Medium-small-cities,1,16.27337232,0.61578,76.01,70.86,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bijie City,Medium-small-cities,1,85.34586352,0.61578,76.01,62.75,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Binzhou City,Medium-small-cities,1,45.86868826,0.61578,76.01,64.29,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Bozhou City,Medium-small-cities,1,77.40873245,0.61578,76.01,69.77,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Cangzhou City,Largecities,1,78.05658222,0.61578,76.01,60.55,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chamdo City,Medium-small-cities,1,8.862113387,0.61578,76.01,82.66,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changde City,Largecities,1,59.08014503,0.61578,76.01,66.17,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.528947368,0.221052632,0.23,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changzhou City,Largecities,1,48.547670200000006,0.61578,76.01,59.61,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.528947368,0.221052632,0.23,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaohu City,Medium-small-cities,1,9.377923333,0.61578,76.01,69.77,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaoyang City,Medium-small-cities,1,37.715933500000006,0.61578,76.01,70.86,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaozhou City,Medium-small-cities,1,33.65238814,0.61578,76.01,73.23,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chenzhou City,Medium-small-cities,1,55.65929818,0.61578,76.01,66.17,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengdu City,Extra-large-cities,1,93.75128670000001,0.61578,76.01,65.15,64,12.2256,5,3.8,0.29,0.71,0.15,0.55,0.3,1,1,0.02,0.015789473999999998,0.7342105259999999,0.23,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengde City,Medium-small-cities,1,42.39093538,0.61578,76.01,60.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chizhou City,Medium-small-cities,1,18.94849574,0.61578,76.01,69.77,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chifeng City,Largecities,1,44.49625719,0.61578,76.01,65.59,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chongzuo City,Medium-small-cities,1,25.93490298,0.61578,76.01,75.19,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuzhou City,Medium-small-cities,1,53.16530614,0.61578,76.01,69.77,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,1,33.33588461,0.61578,76.01,68.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dazhou City,Medium-small-cities,1,75.10154031,0.61578,76.01,65.15,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dali Bai Autonomous Prefecture,Medium-small-cities,1,43.79040522,0.61578,76.01,68.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dalian City,Largecities,1,58.95857762,0.61578,76.01,70.86,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Daqing City,Medium-small-cities,1,30.78940258,0.61578,76.01,68.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Datong City,Medium-small-cities,1,41.14207024,0.61578,76.01,70.23,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dandong City,Medium-small-cities,1,26.22884716,0.61578,76.01,70.86,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Deyang City,Medium-small-cities,1,43.84534201,0.61578,76.01,65.15,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dezhou City,Largecities,1,58.77336733,0.61578,76.01,64.29,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Diqing Tibetan Autonomous Prefecture,Medium-small-cities,1,4.840055841,0.61578,76.01,68.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dingxi City,Medium-small-cities,1,33.649051299999996,0.61578,76.01,66.46,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dongguan City,Medium-small-cities,1,107.0947588,0.61578,76.01,73.23,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Dongying City,Largecities,1,22.28551949,0.61578,76.01,64.29,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Ordos City,Largecities,1,21.44828708,0.61578,76.01,65.59,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ezhou City,Medium-small-cities,1,12.34143122,0.61578,76.01,71.96,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Enshi Tujia and Miao Autonomous Prefecture,Medium-small-cities,1,39.48046791,0.61578,76.01,71.96,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Fangchenggang City,Medium-small-cities,1,11.84233166,0.61578,76.01,75.19,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Foshan City,Extra-large-cities,1,56.49057566,0.61578,76.01,73.23,64,12.2256,5,3.8,0.29,0.71,0.15,0.55,0.3,1,1,0.02,0.015789473999999998,0.7342105259999999,0.23,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Fuzhou City (Fujian),Extra-large-cities,1,51.47618444,0.61578,76.01,76.7,64,12.2256,5,3.8,0.29,0.71,0.15,0.55,0.3,1,1,0.02,0.015978947,0.743021053,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Fushun City,Medium-small-cities,1,23.27824263,0.61578,76.01,70.86,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Fuzhou City (Jiangxi),Medium-small-cities,1,48.31929383,0.61578,76.01,93.77,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Fuxin City,Medium-small-cities,1,20.68801727,0.61578,76.01,70.86,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Fuyang City,Medium-small-cities,1,125.7799956,0.61578,76.01,69.77,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ganzhou City,Largecities,1,90.62353335,0.61578,76.01,93.77,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Guyuan City,Medium-small-cities,1,15.440157899999999,0.61578,76.01,58.56,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Guang'an City,Medium-small-cities,1,52.31792696,0.61578,76.01,65.15,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Guangyuan City,Medium-small-cities,1,34.06138793,0.61578,76.01,65.15,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Guangzhou City,Megacities,1,76.64029358,0.61578,76.01,73.23,64,12.2256,5,3.8,0.14,0.86,0.1,0.5,0.4,1,1,0.02,0.199081967,0.559918033,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Guigang City,Medium-small-cities,1,54.45309583,0.61578,76.01,75.19,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Guiyang City,Largecities,1,53.77312760000001,0.61578,76.01,62.75,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Guilin City,Medium-small-cities,1,62.82850993,0.61578,76.01,75.19,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Harbin City,Largecities,1,93.23696436,0.61578,76.01,68.55,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hami City,Medium-small-cities,1,7.006259835,0.61578,76.01,63.02,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Haidong City,Medium-small-cities,1,21.10207314,0.61578,76.01,64.29,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Haikou City,Medium-small-cities,1,29.04964961,0.61578,76.01,109.99,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Handan City,Largecities,1,98.80531571,0.61578,76.01,60.55,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hanzhong City,Medium-small-cities,1,40.17758353,0.61578,76.01,67.05,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hangzhou City,Extra-large-cities,1,53.28518405,0.61578,76.01,72.75,64,12.2256,5,3.8,0.29,0.71,0.15,0.55,0.3,1,1,0.02,0.015978947,0.743021053,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hefei City,Extra-large-cities,1,49.22834691,0.61578,76.01,69.77,64,12.2256,5,3.8,0.29,0.71,0.15,0.55,0.3,1,1,0.02,0.015789473999999998,0.7342105259999999,0.23,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hechi City,Medium-small-cities,1,43.79548892,0.61578,76.01,75.19,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Heyuan City,Medium-small-cities,1,39.29275006,0.61578,76.01,73.23,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Heze City,Largecities,1,89.78517525,0.61578,76.01,64.29,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.528947368,0.221052632,0.23,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hezhou City,Medium-small-cities,1,25.62766108,0.61578,76.01,75.19,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hebi City,Medium-small-cities,1,19.33582396,0.61578,76.01,62.47,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hegang City,Medium-small-cities,1,11.0402481,0.61578,76.01,68.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Heihe City,Medium-small-cities,1,17.72043884,0.61578,76.01,68.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hengshui City,Medium-small-cities,1,53.07533951,0.61578,76.01,60.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hengyang City,Largecities,1,74.72635253,0.61578,76.01,66.17,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Honghe Hani and Yi Autonomous Prefecture,Medium-small-cities,1,57.77816661,0.61578,76.01,68.55,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hohhot City,Medium-small-cities,1,36.85800451,0.61578,76.01,65.59,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Hulunbuir City,Medium-small-cities,1,29.77426497,0.61578,76.01,65.59,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Huludao City,Medium-small-cities,1,31.06018053,0.61578,76.01,70.86,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Huzhou City,Largecities,1,28.64239018,0.61578,76.01,72.75,64,12.2256,5,3.8,0.44,0.56,0.2,0.6,0.2,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Huaihua City,Medium-small-cities,1,58.33164682,0.61578,76.01,66.17,64,12.2256,5,3.8,0.59,0.41,0.25,0.65,0.1,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
