City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,17.6559706,14.62569965,4.318391103,105.6,26.461938300000003,68,0.650449563,83.2,0.09060204,7.509202306000001,127.2,46.01437048,81.6,1.131059518,100,0.122843307,13.91481578,332,85.26624562,213.6,2.0958930369999997,260.8,1.988755599,2.656257848,127.2,16.27683311,81.6,0.40009385799999997,100,0.117537782,3.0989674889999996,526.4,18.98963862,338.4,0.466776168,413.6,0.710532218,6.64064462,680,40.69208277,436.8,1.000234645,534.4,0.000234375,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,26.64970046,23.89755739,0.347220033,105.6,4.2381555319999995,68,0.150026865,83.2,0.068277601,0.6037770579999999,127.2,7.3696815639999995,81.6,0.260880049,100,0.169503115,1.118820108,332,13.65627894,213.6,0.48341989799999996,260.8,1.7513998640000001,1.09992243,127.2,13.42561455,81.6,0.475254588,100,0.065498862,1.283242835,526.4,15.66321697,338.4,0.5544636860000001,413.6,0.6974636359999999,2.749806076,680,33.56403637,436.8,1.18813647,534.4,0.0019376979999999999,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,77.16696914,66.09052193,0.430360756,105.6,3.122463541,68,0.100878652,83.2,0.210988082,0.748349536,127.2,5.429617157000001,81.6,0.175416767,100,0.485187169,1.38671799,332,10.06127141,213.6,0.325053435,260.8,6.573944459,0.6828075140000001,127.2,4.954079895,81.6,0.160053399,100,0.270782276,0.796608766,526.4,5.779759877999999,338.4,0.186728965,413.6,3.535545233,1.707018785,680,12.38519974,436.8,0.400133497,534.4,4.68155e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,43.14757882,37.35801868,3.7490286389999996,105.6,16.77891751,68,1.088078472,83.2,0.153964664,6.519144245,127.2,29.17667323,81.6,1.892047564,100,0.253349262,12.08020339,332,54.06540088,213.6,3.5060306310000002,260.8,4.389214868,3.777538831,127.2,16.90651594,81.6,1.096352968,100,0.238685961,4.407128636,526.4,19.724268600000002,338.4,1.279078463,413.6,0.754345391,9.443847077000001,680,42.26628985,436.8,2.7408824210000002,534.4,0.000144546,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,118.4650777,104.5606531,1.077066535,105.6,3.319192404,68,0.15629702,83.2,0.26935118199999997,1.87289903,127.2,5.771706792000001,81.6,0.271783152,100,0.584455168,3.470547723,332,10.69517553,213.6,0.503623731,260.8,8.496000443,0.6989915259999999,127.2,2.15407989,81.6,0.10143318800000001,100,0.292227584,0.815490113,526.4,2.513093205,338.4,0.11833872,413.6,4.262390216,1.7474788140000002,680,5.385199726000001,436.8,0.253582971,534.4,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,80.45435959,70.06112946,0.386247259,105.6,1.41982368,68,0.107096255,83.2,0.377389442,0.671641067,127.2,2.468915621,81.6,0.186228488,100,0.70408478,1.244574502,332,4.574987412,213.6,0.345087934,260.8,5.827944415,1.351905375,127.2,4.969529799,81.6,0.374847976,100,0.416818189,1.577222938,526.4,5.797784765,338.4,0.437322638,413.6,3.0669932999999996,3.379763438,680,12.4238245,436.8,0.937119939,534.4,4.0329899999999995e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,50.03273701,43.86606134,4.499424075,105.6,16.18494455,68,0.545265459,83.2,0.105510146,7.82399853,127.2,28.14382025,81.6,0.9481560490000001,100,0.265083343,14.49814424,332,52.151488,213.6,1.75696648,260.8,3.8716119819999997,1.198291542,127.2,4.310392139,81.6,0.145215694,100,0.128181748,1.398006799,526.4,5.028790828,338.4,0.169418309,413.6,1.7962884419999998,2.995728855,680,10.77598035,436.8,0.363039234,534.4,1.1910999999999998e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,59.00778626,52.86310099,1.983274541,105.6,25.48547541,68,0.8374085290000001,83.2,0.108391951,3.4486940639999997,127.2,44.31641002,81.6,1.456160387,100,0.381599061,6.3905513,332,82.11986521,213.6,2.698316372,260.8,3.943685233,1.910077459,127.2,24.54487823,81.6,0.8065021370000001,100,0.30933776,2.2284237019999997,526.4,28.63569127,338.4,0.94091916,413.6,1.4016712580000001,4.775193648,680,61.36219558,436.8,2.016255343,534.4,0.000125755,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,37.168331,32.87471083,0.39062025799999994,105.6,1.185461853,68,0.067250592,83.2,0.11092059,0.6792452259999999,127.2,2.061386445,81.6,0.11694130800000001,100,0.29882338199999997,1.258665275,332,3.8198215280000003,213.6,0.216696353,260.8,2.468397021,1.5379200480000002,127.2,4.66730927,81.6,0.264773861,100,0.151481105,1.794240056,526.4,5.445194149,338.4,0.308902838,413.6,1.2639980720000001,3.84480012,680,11.66827318,436.8,0.661934653,534.4,4.4377e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,18.84104526,16.66456088,0.902814575,105.6,3.978747691,68,0.266806111,83.2,0.056226896,1.569894233,127.2,6.918600151000001,81.6,0.46394618200000004,100,0.151476935,2.909069185,332,12.82040923,213.6,0.85970858,260.8,1.251258228,2.548883341,127.2,11.23305271,81.6,0.753263927,100,0.076787477,2.973697231,526.4,13.10522816,338.4,0.878807915,413.6,0.640734847,6.372208352,680,28.08263178,436.8,1.883159817,534.4,1.02541e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baiyin City,Medium-small-cities,1,Gansu Province,34.09884483,27.83289468,0.8105425540000001,105.6,2.844661729,68,0.179752099,83.2,0.10796468,1.40944344,127.2,4.946550674,81.6,0.312568928,100,0.238921839,2.611748228,332,9.166132239,213.6,0.579201208,260.8,4.58250087,2.094451587,127.2,7.350639701,81.6,0.464481559,100,0.258915298,2.4435268519999997,526.4,8.575746318,338.4,0.541895153,413.6,1.077647456,5.236128968,680,18.37659925,436.8,1.161203899,534.4,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baise City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,56.32629489,48.87038066,2.100046622,105.6,8.779607412,68,0.828694842,83.2,0.138585766,3.651747737,127.2,15.26676178,81.6,1.4410082530000001,100,0.329246184,6.766816893,332,28.28984611,213.6,2.670238936,260.8,4.8127057010000005,3.459979908,127.2,14.46504326,81.6,1.365335166,100,0.41659721299999997,4.036643226,526.4,16.87588381,338.4,1.5928910269999998,413.6,1.758779361,8.64994977,680,36.16260816,436.8,3.413337915,534.4,4.3991899999999995e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
