City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,16.41218997,13.59538745,4.315098657,105.6,26.51910451,68,0.59657579,83.2,0.08421955,7.503477108999999,127.2,46.11377618,81.6,1.037379013,100,0.11418957,13.90420678,332,85.45044788,213.6,1.922299768,260.8,1.84865706,2.654232653,127.2,16.31199625,81.6,0.366955907,100,0.109257795,3.0966047619999997,526.4,19.030662300000003,338.4,0.428115225,413.6,0.660478543,6.635581632,680,40.77999063,436.8,0.9173897679999999,534.4,0.00022092099999999998,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,25.20896658,22.60560963,0.34721450200000004,105.6,4.250484309,68,0.13770362,83.2,0.064586383,0.60376744,127.2,7.391119936,81.6,0.239451295,100,0.160339451,1.118802285,332,13.69600499,213.6,0.443711664,260.8,1.65671583,1.099904908,127.2,13.464669599999999,81.6,0.436217055,100,0.061957868,1.283222393,526.4,15.7087812,338.4,0.5089198970000001,413.6,0.659757415,2.74976227,680,33.66167401,436.8,1.090542637,534.4,0.001826467,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,72.94725926,62.47650375,0.430260848,105.6,3.130869667,68,0.09257243300000001,83.2,0.199450652,0.7481758079999999,127.2,5.444234476,81.6,0.160973176,100,0.458655751,1.3863960659999999,332,10.08835782,213.6,0.298288952,260.8,6.214462433,0.6826490009999999,127.2,4.967416999,81.6,0.146874807,100,0.25597512899999997,0.796423835,526.4,5.795319833,338.4,0.17135394199999998,413.6,3.34221154,1.7066225030000002,680,12.418542500000001,436.8,0.367187018,534.4,4.41281e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,40.26487726,34.86211921,3.756027961,105.6,16.85941275,68,1.000583917,83.2,0.143678243,6.531315287999999,127.2,29.3166455,81.6,1.739904255,100,0.236422928,12.10275676,332,54.32477441,213.6,3.224103731,260.8,4.09597022,3.7845913810000003,127.2,16.98762331,81.6,1.008193045,100,0.222739286,4.415356611,526.4,19.81889387,338.4,1.176225219,413.6,0.7039473690000001,9.461478452,680,42.46905829,436.8,2.520482612,534.4,0.000136249,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,111.5060697,98.41843438,1.07780695,105.6,3.3311893610000003,68,0.143559649,83.2,0.25352865399999996,1.8741865290000002,127.2,5.792568166000001,81.6,0.24963427800000001,100,0.55012245,3.472933505,332,10.73383238,213.6,0.46258109,260.8,7.996918893999999,0.699472038,127.2,2.16186564,81.6,0.093166926,100,0.275061225,0.8160507109999999,526.4,2.52217658,338.4,0.108694747,413.6,4.012004129,1.748680095,680,5.404664101,436.8,0.232917314,534.4,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,76.65870282,66.75580205,0.387186789,105.6,1.427440386,68,0.09854002,83.2,0.359585052,0.673274805,127.2,2.482160226,81.6,0.171350146,100,0.6708676339999999,1.247601874,332,4.599530131,213.6,0.317517843,260.8,5.55299503,1.355193825,127.2,4.996189057,81.6,0.34490026700000004,100,0.397153639,1.581059463,526.4,5.828887233,338.4,0.402383645,413.6,2.922299414,3.3879845630000003,680,12.49047264,436.8,0.8622506679999999,534.4,3.80148e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,47.2285561,41.40750363,4.498881518999999,105.6,16.23032773,68,0.5004248379999999,83.2,0.099596627,7.823055085,127.2,28.22273655,81.6,0.87018319,100,0.250226237,14.496395999999999,332,52.29772268,213.6,1.6124800330000002,260.8,3.654620047,1.198147048,127.2,4.3224786360000005,81.6,0.13327369,100,0.12099755599999999,1.3978382219999999,526.4,5.042891742,338.4,0.155485972,413.6,1.695612004,2.9953676189999996,680,10.80619659,436.8,0.33318422600000003,534.4,1.12273e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,56.05001565,50.21333329,1.982870235,105.6,25.55480911,68,0.768479131,83.2,0.102958795,3.447991019,127.2,44.43697363,81.6,1.336299822,100,0.362471373,6.389248534,332,82.34327381,213.6,2.476210532,260.8,3.746007656,1.909688074,127.2,24.61165302,81.6,0.740116729,100,0.29383217699999997,2.22796942,526.4,28.71359519,338.4,0.8634695170000001,413.6,1.33141236,4.774220186,680,61.52913256,436.8,1.850291822,534.4,0.000118536,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,35.40573975,31.31573102,0.391109475,105.6,1.190418325,68,0.061804903,83.2,0.10566053,0.68009592,127.2,2.070005199,81.6,0.107471859,100,0.28465262199999997,1.260241642,332,3.8357923819999997,213.6,0.19914913199999998,260.8,2.351341053,1.5398461559999999,127.2,4.686823511,81.6,0.243333513,100,0.14429759,1.796487182,526.4,5.467960762000001,338.4,0.283889098,413.6,1.204056937,3.84961539,680,11.71705878,436.8,0.608333781,534.4,4.1829600000000004e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,17.94756792,15.87429647,0.9046198000000001,105.6,3.998364407,68,0.24538417,83.2,0.053560512000000005,1.573033319,127.2,6.95271144,81.6,0.426695806,100,0.144293618,2.914886023,332,12.88361864,213.6,0.790682325,260.8,1.191921241,2.553979968,127.2,11.28843587,81.6,0.6927841440000001,100,0.073146072,2.9796432960000003,526.4,13.16984184,338.4,0.808248168,413.6,0.610350012,6.38494992,680,28.22108967,436.8,1.73196036,534.4,9.66548e-06,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baiyin City,Medium-small-cities,1,Gansu Province,32.12360088,26.22061846,0.811906338,105.6,2.857782595,68,0.165267449,83.2,0.10171061,1.41181491,127.2,4.969366401,81.6,0.28738173100000003,100,0.225081812,2.616142645,332,9.208410583,213.6,0.532528447,260.8,4.31705032,2.097975623,127.2,7.384544174,81.6,0.42705305200000004,100,0.24391711,2.447638226,526.4,8.615301536,338.4,0.49822856,413.6,1.0152225670000001,5.244939057,680,18.46136043,436.8,1.067632629,534.4,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baise City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,52.55039721,45.59429873,2.107675101,105.6,8.837272983,68,0.763400792,83.2,0.129295511,3.665012815,127.2,15.3670358,81.6,1.327469154,100,0.307174789,6.791397549,332,28.47565739,213.6,2.459846995,260.8,4.490080463,3.4725483839999995,127.2,14.560051500000002,81.6,1.257758458,100,0.388670141,4.051306448,526.4,16.98672675,338.4,1.4673848680000001,413.6,1.640877572,8.681370959,680,36.40012874,436.8,3.144396145,534.4,4.14666e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bengbu City,Medium-small-cities,1,Anhui Province,56.10607975,48.05268543,0.11789519,105.6,0.39071398399999996,68,0.014406018999999999,83.2,0.15340390199999998,0.20500663600000002,127.2,0.679408205,81.6,0.025050467000000003,100,0.35276686799999996,0.37988450100000004,332,1.2589672809999999,213.6,0.046419395999999995,260.8,4.779742631,0.992547507,127.2,3.28938094,81.6,0.12128279900000001,100,0.196878692,1.157972091,526.4,3.837611097,338.4,0.141496598,413.6,2.5706022280000003,2.4813687669999998,680,8.22345235,436.8,0.303206996,534.4,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,92.92122420000001,81.46842177,3.854696689,105.6,9.071093739,68,0.94156959,83.2,0.19595434,6.702889242,127.2,15.77362411,81.6,1.637284899,100,0.49231503600000004,12.42068933,332,29.22907982,213.6,3.033946458,260.8,7.190390662,1.241508707,127.2,2.921589627,81.6,0.30325780199999997,100,0.238060231,1.448426825,526.4,3.408521232,338.4,0.35380076899999996,413.6,3.3360821539999996,3.1037717689999997,680,7.303974069,436.8,0.758144505,534.4,5.23907e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,50.0073483,44.84303594,1.7871294830000002,105.6,9.037042735,68,0.28785522199999997,83.2,0.128120832,3.107619601,127.2,15.7144132,81.6,0.500548246,100,0.318067413,5.758528332999999,332,29.11935992,213.6,0.927533492,260.8,3.286448308,1.791447412,127.2,9.058877362999999,81.6,0.28855071600000004,100,0.122906612,2.09002198,526.4,10.56869026,338.4,0.336642502,413.6,1.308769192,4.478618528999999,680,22.64719341,436.8,0.72137679,534.4,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,306.51232769999996,265.42445860000004,0.813467139,105.6,2.513238813,68,0.13044604199999998,83.2,0.410972094,1.414528969,127.2,4.370243048,81.6,0.226831172,100,1.260937105,2.621171891,332,8.098213955,213.6,0.42032613399999996,260.8,25.13654769,1.4120298219999998,127.2,4.362521835,81.6,0.226430414,100,0.825680297,1.647368126,526.4,5.089608807,338.4,0.26416881600000003,413.6,13.453731900000001,3.530074555,680,10.90630459,436.8,0.566076035,534.4,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.5352947370000001,0.22370526300000002,0.221,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,Yunnan Province,37.63982728,31.99864119,0.708795695,105.6,7.035302411,68,0.27099047,83.2,0.10543797,1.232516958,127.2,12.23360919,81.6,0.471222318,100,0.160958447,2.283897239,332,22.66930777,213.6,0.8731915159999999,260.8,4.301054205,1.237957159,127.2,12.28760706,81.6,0.473302244,100,0.253662363,1.4442833519999998,526.4,14.33554157,338.4,0.552185951,413.6,0.820073102,3.094892897,680,30.71901764,436.8,1.18325561,534.4,0.0002449,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.68,0.15,0.15,1,0.82,0.18,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
