City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,14.136827800000002,11.71054269,4.306685885,118.8,26.62246184,76.5,0.50163124,93.6,0.07254347400000001,7.488848234,143.1,46.29350308,91.8,0.87228099,112.5,0.098358494,13.87709896,373.5,85.78348814,240.3,1.61636733,293.4,1.592361931,2.649057927,143.1,16.37557171,91.8,0.308555174,112.5,0.09411045300000001,3.090567581,592.2,19.10483366,380.7,0.359981037,465.3,0.568910758,6.622644817,765,40.93892928,491.4,0.7713879359999999,601.2,0.00022082099999999998,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,22.4379104,20.12072339,0.346979131,118.8,4.27248756,76.5,0.11593574,93.6,0.057486826,0.603358155,143.1,7.429381145,91.8,0.20159937,112.5,0.142714388,1.1180438659999998,373.5,13.76690436,240.3,0.37357071799999997,293.4,1.474603937,1.0991593000000002,143.1,13.53437143,91.8,0.36726084,112.5,0.055147246,1.282352517,592.2,15.7901,380.7,0.42847098,465.3,0.587234614,2.74789825,765,33.83592856,491.4,0.918152099,601.2,0.001825641,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,64.94312625,55.62127367,0.42981835700000004,118.8,3.14597314,76.5,0.07791145099999999,93.6,0.177565943,0.747406365,143.1,5.470497738,91.8,0.135479357,112.5,0.40832978,1.3849702609999999,373.5,10.13702456,240.3,0.25104800899999996,293.4,5.532580969,0.681946948,143.1,4.99138007,91.8,0.12361379,112.5,0.227888275,0.795604772,592.2,5.823276748,380.7,0.144216089,465.3,2.9754876080000003,1.704867369,765,12.47845018,491.4,0.309034476,601.2,4.4108100000000005e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,34.88759176,30.20636013,3.766277837,118.8,17.00446105,76.5,0.845285733,93.6,0.12449033,6.549138684,143.1,29.56886839,91.8,1.469857969,112.5,0.204849168,12.13578414,373.5,54.79215229,240.3,2.7236984719999997,293.4,3.5489624369999997,3.7949192039999997,143.1,17.13377467,91.8,0.8517138670000001,112.5,0.19299294600000003,4.427405738,592.2,19.98940378,380.7,0.993666178,465.3,0.609936751,9.487298009,765,42.83443667,491.4,2.129284667,601.2,0.00013618700000000002,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,98.50433629,86.94273398,1.078540377,118.8,3.3529852289999997,76.5,0.12103035300000001,93.6,0.22396692699999998,1.875461878,143.1,5.83046876,91.8,0.210458335,112.5,0.48597755200000003,3.4752967710000005,373.5,10.80406352,240.3,0.389986692,293.4,7.0644691360000005,0.6999480159999999,143.1,2.17601066,91.8,0.078545928,112.5,0.24298877600000002,0.816606018,592.2,2.538679104,380.7,0.091636916,465.3,3.544199924,1.7498700390000002,765,5.440026651,491.4,0.19636482100000002,601.2,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,69.29556385,60.34384581,0.388640875,118.8,1.441195227,76.5,0.083331092,93.6,0.325046577,0.675803299,143.1,2.5060783680000003,91.8,0.14490351,112.5,0.60643018,1.252287263,373.5,4.6438512880000005,240.3,0.268511297,293.4,5.019624746,1.360283277,143.1,5.044332427,91.8,0.291667446,112.5,0.35900666700000006,1.586997156,592.2,5.885054498,380.7,0.340278687,465.3,2.641609866,3.400708191,765,12.61083107,491.4,0.729168615,601.2,3.7997600000000004e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,41.90891564,36.74352383,4.495437324,118.8,16.31291493,76.5,0.421281833,93.6,0.088378452,7.817066014,143.1,28.36634651,91.8,0.732562299,112.5,0.222041729,14.48529804,373.5,52.56383699,240.3,1.357463684,293.4,3.2429778910000002,1.1972297859999999,143.1,4.344473348999999,91.8,0.112196239,112.5,0.10736886300000001,1.396768084,592.2,5.068552241,380.7,0.130895612,465.3,1.5046248780000002,2.993074465,765,10.86118337,491.4,0.280490597,601.2,1.12222e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,50.38144694,45.13505228,1.9808637480000002,118.8,25.67851132,76.5,0.64678341,93.6,0.09254614800000001,3.444501962,143.1,44.65207802,91.8,1.124684485,112.5,0.325813152,6.382783187999999,373.5,82.74186982,240.3,2.084079876,293.4,3.3671584880000003,1.9077556409999998,143.1,24.73078973,91.8,0.622912454,112.5,0.26411572,2.225714915,592.2,28.85258802,380.7,0.726731197,465.3,1.196761149,4.769389103,765,61.82697433,491.4,1.5572811359999998,601.2,0.00011848200000000001,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,31.991236600000004,28.29566526,0.391767601,118.8,1.199407263,76.5,0.052157839000000004,93.6,0.09547070699999999,0.681240328,143.1,2.085635963,91.8,0.090696687,112.5,0.257200936,1.26236227,373.5,3.864756737,240.3,0.168064149,293.4,2.124579474,1.542437279,143.1,4.722214065,91.8,0.205351835,112.5,0.130381638,1.799510159,592.2,5.509249743,380.7,0.23957714100000002,465.3,1.087938584,3.856093197,765,11.80553516,491.4,0.5133795879999999,601.2,4.18106e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,16.21671785,14.34339115,0.9073029579999999,118.8,4.0337177,76.5,0.20734771899999999,93.6,0.048395176,1.577699032,143.1,7.014186888999999,91.8,0.360554645,112.5,0.130378049,2.9235317519999997,373.5,12.99753481,240.3,0.6681204279999999,293.4,1.076973245,2.561555228,143.1,11.38824753,91.8,0.585397225,112.5,0.066091919,2.988481099,592.2,13.28628878,380.7,0.6829634290000001,465.3,0.5514883110000001,6.40388807,765,28.47061881,491.4,1.463493063,601.2,9.66111e-06,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baiyin City,Medium-small-cities,1,Gansu Province,28.35667229,23.14589475,0.8138775779999999,118.8,2.881504021,76.5,0.13957478199999998,93.6,0.089783659,1.415242678,143.1,5.010615326,91.8,0.242705038,112.5,0.198687912,2.622494419,373.5,9.284846291000001,240.3,0.449740965,293.4,3.810817525,2.10306933,143.1,7.445840622,91.8,0.360662896,112.5,0.215314515,2.453580886,592.2,8.686814059,380.7,0.420773378,465.3,0.896173929,5.257673326,765,18.61460155,491.4,0.901657239,601.2,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baise City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,45.67396441,39.62809966,2.120072762,118.8,8.941332857999999,76.5,0.646943257,93.6,0.11237666800000001,3.686570969,143.1,15.54798436,91.8,1.1249624409999999,112.5,0.266979721,6.831345566,373.5,28.81096143,240.3,2.084594938,293.4,3.9025352069999997,3.492974433,143.1,14.73149773,91.8,1.065886179,112.5,0.337811076,4.075136839,592.2,17.18674735,380.7,1.243533875,465.3,1.426162081,8.732436083,765,36.82874432,491.4,2.664715447,601.2,4.14478e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bengbu City,Medium-small-cities,1,Anhui Province,49.94984401,42.78010783,0.11789069199999999,118.8,0.392987989,76.5,0.012136512,93.6,0.136571669,0.20499881399999997,143.1,0.683362447,91.8,0.021104047,112.5,0.314059547,0.379870008,373.5,1.26629463,240.3,0.03910654,293.4,4.255285699,0.99250964,143.1,3.308525552,91.8,0.102176053,112.5,0.17527619100000003,1.157927913,592.2,3.859946478,380.7,0.11920539599999999,465.3,2.288543076,2.4812741000000003,765,8.271313881000001,491.4,0.255440133,601.2,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,82.45493972,72.29213631,3.881331119,118.8,9.187281622,76.5,0.798747277,93.6,0.173882807,6.749203558,143.1,15.97566193,91.8,1.388932764,112.5,0.43686259,12.50651138,373.5,29.603463,240.3,2.573741224,293.4,6.3804930870000005,1.250087042,143.1,2.959011059,91.8,0.257258036,112.5,0.211246055,1.458434882,592.2,3.4521795689999997,380.7,0.300134375,465.3,2.960318865,3.125217605,765,7.397527648,491.4,0.64314509,601.2,5.2366999999999995e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,44.51036884,39.91373543,1.785907313,118.8,9.083769866,76.5,0.242350261,93.6,0.11403735,3.1054943839999996,143.1,15.79566649,91.8,0.421420175,112.5,0.28310435100000003,5.754590232000001,373.5,29.26992512,240.3,0.780906395,293.4,2.925190624,1.7902222890000001,143.1,9.105717392,91.8,0.24293580899999997,112.5,0.109396295,2.088592671,592.2,10.62333696,380.7,0.283425111,465.3,1.164904788,4.475555723,765,22.76429348,491.4,0.6073395229999999,601.2,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,271.2150474,234.8587663,0.706771215,118.8,2.630950828,76.5,0.11942995099999999,93.6,0.363645458,1.228996613,143.1,4.5749311619999995,91.8,0.207675415,112.5,1.115730383,2.277373915,373.5,8.477508223,240.3,0.38482984200000003,293.4,22.24187857,1.2268252590000002,143.1,4.566848312,91.8,0.2073085,112.5,0.730596784,1.431296135,592.2,5.327989697,380.7,0.24185991699999998,465.3,11.90442996,3.067063147,765,11.41712078,491.4,0.51827125,601.2,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.570557894,0.23844210600000001,0.171,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,Yunnan Province,32.94601365,28.00830253,0.708925403,118.8,7.077813723999999,76.5,0.22834945,93.6,0.092289499,1.232742506,143.1,12.30753164,91.8,0.397074321,112.5,0.140886385,2.284315187,373.5,22.80628867,240.3,0.735792672,293.4,3.7646982139999996,1.238183702,143.1,12.36185579,91.8,0.398826965,112.5,0.222029809,1.4445476519999998,592.2,14.42216509,380.7,0.46529812600000003,465.3,0.717807215,3.0954592539999997,765,30.90463948,491.4,0.997067413,601.2,0.00024478900000000003,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Beihai City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,35.11845827,30.46982635,1.4799536080000002,118.8,8.121086083,76.5,0.710730625,93.6,0.086405798,2.573474884,143.1,14.12166636,91.8,1.235881587,112.5,0.20527922899999998,4.768739402,373.5,26.16794405,240.3,2.290132015,293.4,3.000637707,0.7854227229999999,143.1,4.309922631,91.8,0.37719019,112.5,0.259741065,0.91632651,592.2,5.02824307,380.7,0.440055222,465.3,1.096568125,1.963556808,765,10.77480658,491.4,0.942975476,601.2,0.00011153399999999999,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Beijing,Megacities,1,Beijing Municipality,733.6581455,656.368186,0.619833957,118.8,0.718141637,76.5,0.080170789,93.6,9.618864176,1.07782238,143.1,1.248768514,91.8,0.139408094,112.5,7.923633545,1.99724275,373.5,2.314011943,240.3,0.258328097,293.4,49.47561991,6.059369532000001,143.1,7.020405239,91.8,0.7837331740000001,112.5,2.3482083559999998,7.069264454,592.2,8.190472779,380.7,0.91435537,465.3,7.923633545,15.14842383,765,17.551013100000002,491.4,1.959332935,601.2,0.062421025,0.6,0.463238806,0.293761194,0.243,0.15121052599999998,0.511789474,0.337,1,1,0.02,0.16052459,0.45147541,0.368,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Benxi City,Medium-small-cities,1,Liaoning Province,16.83300356,14.65848772,0.475481738,118.8,0.570076812,76.5,0,93.6,0.078959025,0.8268099109999999,143.1,0.9913002340000001,91.8,0,112.5,0.147311614,1.532107823,373.5,1.8369141709999999,240.3,0,293.4,1.219347337,4.326002109,143.1,5.186641867,91.8,0,112.5,0.087208476,5.047002461,592.2,6.051082179,380.7,0,465.3,0.6416893929999999,10.81500527,765,12.96660467,491.4,0,601.2,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.78,0.1,0.1,1,0.79,0.21,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
