City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,21.93860134,18.17330813,4.323916945,92.4,26.26465419,59.5,0.842207826,72.8,0.112578464,7.518811132000001,111.3,45.67131534,71.4,1.4645058309999999,87.5,0.152640169,13.93262127,290.5,84.63055239,186.9,2.713780772,228.2,2.47114799,2.6596568130000002,111.3,16.15548295,71.4,0.5180450529999999,87.5,0.14604773699999998,3.102932949,460.6,18.84806344,296.1,0.604385895,361.9,0.882878853,6.6491420329999995,595,40.38870737,382.2,1.295112632,467.6,0.000244874,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,31.31796343,28.08372385,0.346706935,92.4,4.194974335,59.5,0.193721161,72.8,0.080237878,0.6028848370000001,111.3,7.29459426,71.4,0.336859575,87.5,0.199195197,1.11716679,290.5,13.51713952,186.9,0.62421263,228.2,2.0581948740000002,1.098297038,111.3,13.2888253,71.4,0.613669229,87.5,0.07697238299999999,1.281346544,460.6,15.50362951,296.1,0.715947434,361.9,0.819639255,2.745742595,595,33.22206325,382.2,1.534173073,467.6,0.002024499,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,91.29600649999999,78.19149549,0.43008611700000005,92.4,3.093248439,59.5,0.130368392,72.8,0.249619358,0.74787197,111.3,5.378815342,71.4,0.22669614800000001,87.5,0.574023464,1.385833044,290.5,9.96713386,186.9,0.42007593,228.2,7.777613696,0.682371774,111.3,4.90772741,71.4,0.20684162399999997,87.5,0.320361687,0.796100403,460.6,5.725681978,296.1,0.24131522800000002,361.9,4.1828928130000005,1.705929435,595,12.26931853,382.2,0.51710406,467.6,4.89126e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,52.7963851,45.712144099999996,3.719330784,92.4,16.50078667,59.5,1.395907175,72.8,0.188394759,6.467502973999999,111.3,28.69303459,71.4,2.427327476,87.5,0.31000407399999996,11.9845103,290.5,53.16920148,186.9,4.497923119,228.2,5.370745817,3.747615132,111.3,16.62626999,71.4,1.4065226130000001,87.5,0.292061716,4.372217654,460.6,19.39731499,296.1,1.640943048,361.9,0.923034637,9.369037831,595,41.56567499,382.2,3.5163065319999998,467.6,0.00015102100000000002,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,141.74373530000003,125.10705959999999,1.073091719,92.4,3.278094002,59.5,0.20137023899999998,72.8,0.322279303,1.865987267,111.3,5.700241236,71.4,0.35016047,87.5,0.69930194,3.457739984,290.5,10.56274734,186.9,0.648859658,228.2,10.16548389,0.6964119609999999,111.3,2.127407968,71.4,0.130684675,87.5,0.34965097,0.812480622,460.6,2.481975962,296.1,0.152465454,361.9,5.099959605,1.7410299040000001,595,5.318519919,382.2,0.326711688,467.6,3.99703e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,92.31838787,80.39254252,0.38244723,92.4,1.393590535,59.5,0.13712943,72.8,0.43304036,0.665033239,111.3,2.423299096,71.4,0.238452842,87.5,0.80791112,1.232329963,290.5,4.490458389,186.9,0.441861496,228.2,6.687349645,1.33860488,111.3,4.877711076000001,71.4,0.479967194,87.5,0.47828338299999995,1.5617056930000002,460.6,5.6906629220000005,296.1,0.559961726,361.9,3.5192608389999998,3.3465121989999997,595,12.19427769,382.2,1.199917985,467.6,4.21365e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,59.14358471,51.85397142,4.495474424,92.4,16.02966636,59.5,0.704493299,72.8,0.12472330400000001,7.817130526000001,111.3,27.87380873,71.4,1.225035569,87.5,0.313354417,14.48541759,290.5,51.65114717,186.9,2.270033962,228.2,4.576623725,1.197239667,111.3,4.2690382819999995,71.4,0.187621426,87.5,0.151523353,1.396779611,460.6,4.980544662,296.1,0.21889166399999999,361.9,2.123388485,2.9930991660000004,595,10.672595699999999,382.2,0.469053565,467.6,1.2444600000000001e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,68.53575925,61.39889314,1.981653254,92.4,25.24249221,59.5,1.082013011,72.8,0.12589397300000002,3.445874825,111.3,43.89388924,71.4,1.8815004030000002,87.5,0.443215769,6.385327152,290.5,81.33691936,186.9,3.4864863689999996,228.2,4.580471135,1.908516009,111.3,24.31086286,71.4,1.042078956,87.5,0.35928645299999995,2.2266020109999998,460.6,28.36267334,296.1,1.215758782,361.9,1.627998777,4.771290023,595,60.77715715,382.2,2.605197389,467.6,0.000131388,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,42.68718502,37.75603654,0.388404928,92.4,1.168455606,59.5,0.08647217,72.8,0.127390379,0.6753930140000001,111.3,2.03181447,71.4,0.150365496,87.5,0.34319348299999997,1.25152699,290.5,3.7650236180000003,186.9,0.278632548,228.2,2.834911267,1.529198021,111.3,4.600353579,71.4,0.340451579,87.5,0.173973428,1.7840643580000002,460.6,5.367079175,296.1,0.397193509,361.9,1.451679914,3.822995053,595,11.50088395,382.2,0.851128949,467.6,4.63649e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,21.63861447,19.13895981,0.89524943,92.4,3.910988645,59.5,0.342130301,72.8,0.064575617,1.5567392869999999,111.3,6.800774700000001,71.4,0.594926579,87.5,0.17396863899999998,2.884692608,290.5,12.60207452,186.9,1.102419859,228.2,1.437048424,2.527524945,111.3,11.04175108,71.4,0.965923955,87.5,0.08818908800000001,2.948779102,460.6,12.88204292,296.1,1.126911281,361.9,0.735872885,6.318812362,595,27.6043777,382.2,2.4148098890000003,467.6,1.07134e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
