City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,19.68401553,16.30567391,4.322029038999999,92.4,26.36845551,59.5,0.7402944140000001,72.8,0.10100900199999999,7.515528272999999,111.3,45.8518143,71.4,1.28728973,87.5,0.13695364699999998,13.92653801,290.5,84.96502331,186.9,2.385393111,228.2,2.217193095,2.658495556,111.3,16.21933151,71.4,0.45535774799999995,87.5,0.131038705,3.101578148,460.6,18.92255343,296.1,0.531250706,361.9,0.792147174,6.646238889,595,40.54832877,382.2,1.138394369,467.6,0.000224095,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,28.91011064,25.92453259,0.34706963,92.4,4.217800752,59.5,0.170532049,72.8,0.074068863,0.603515522,111.3,7.334286864,71.4,0.296536285,87.5,0.18388025800000002,1.118335473,290.5,13.59069131,186.9,0.549492157,228.2,1.8999524559999998,1.099445981,111.3,13.36113475,71.4,0.540210839,87.5,0.071054432,1.2826869779999999,460.6,15.58799054,296.1,0.6302459779999999,361.9,0.756622045,2.748614953,595,33.40283686,382.2,1.350527096,467.6,0.0018527029999999998,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,83.91107878,71.86659076,0.43033864899999996,92.4,3.1086540830000002,59.5,0.11471021599999999,72.8,0.229427666,0.748311095,111.3,5.405604045,71.4,0.199468321,87.5,0.527590745,1.3866467569999998,290.5,10.01677427,186.9,0.369621808,228.2,7.148483056,0.6827724390000001,111.3,4.932169902,71.4,0.181998467,87.5,0.294447652,0.796567846,460.6,5.754198219,296.1,0.21233154399999998,361.9,3.844538899,1.706931098,595,12.33042476,382.2,0.454996167,467.6,4.4761999999999996e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,47.75311506,41.34558214,3.735910379,92.4,16.64711433,59.5,1.232999915,72.8,0.170398723,6.496333047999999,111.3,28.94748214,71.4,2.1440498519999998,87.5,0.28039154899999996,12.03793344,290.5,53.64070173,186.9,3.972999725,228.2,4.857715968,3.76432081,111.3,16.77371044,71.4,1.2423764940000002,87.5,0.264163099,4.391707612,460.6,19.56932884,296.1,1.449439243,361.9,0.834863583,9.410802025,595,41.93427609,382.2,3.105941235,467.6,0.000138206,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,129.6121737,114.3993977,1.075429634,92.4,3.2996602669999997,59.5,0.177466058,72.8,0.294696065,1.870052641,111.3,5.737742575,71.4,0.30859375699999997,87.5,0.639450092,3.465273265,290.5,10.63223864,186.9,0.571835076,228.2,9.295440538,0.697929215,111.3,2.14140398,71.4,0.115171409,87.5,0.319725046,0.81425075,460.6,2.498304644,296.1,0.134366644,361.9,4.663464305,1.744823037,595,5.353509951,382.2,0.287928523,467.6,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,86.29929488,75.15100613,0.384542075,92.4,1.407376199,59.5,0.12124892,72.8,0.404806438,0.668675942,111.3,2.447270835,71.4,0.2108384,87.5,0.7552358920000001,1.239080021,290.5,4.534878863,186.9,0.390690964,228.2,6.251339221,1.345937055,111.3,4.925962328,71.4,0.424383766,87.5,0.44709964799999996,1.5702598980000002,460.6,5.746956049,296.1,0.49511439399999996,361.9,3.289807544,3.3648426380000003,595,12.31490582,382.2,1.060959416,467.6,3.85609e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,54.44783968,47.73699019,4.498567646000001,92.4,16.11112531,59.5,0.619941133,72.8,0.11482081300000001,7.822509295,111.3,28.01545678,71.4,1.078008748,87.5,0.288475431,14.49538464,290.5,51.91362599,186.9,1.9975880959999999,228.2,4.21325958,1.198063457,111.3,4.2907325169999995,71.4,0.16510340099999998,87.5,0.139493054,1.397740699,460.6,5.005854603,296.1,0.19262063399999999,361.9,1.954800616,2.995158642,595,10.72683129,382.2,0.412758502,467.6,1.13886e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,63.64305008,57.01567873,1.983032306,92.4,25.37096719,59.5,0.952158985,72.8,0.11690651,3.4482728430000003,111.3,44.11729294,71.4,1.65569868,87.5,0.411574975,6.389770763,290.5,81.75089427,186.9,3.0680678410000004,228.2,4.253475223,1.9098441640000001,111.3,24.43459619,71.4,0.917017477,87.5,0.333637301,2.2281515240000003,460.6,28.50702888,296.1,1.069853723,361.9,1.5117773380000001,4.774610409,595,61.08649047,382.2,2.292543691,467.6,0.000120238,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,39.88429729,35.27693347,0.38966171200000005,92.4,1.177383344,59.5,0.076287648,72.8,0.119025786,0.6775784220000001,111.3,2.047338814,71.4,0.13265574300000002,87.5,0.32065902,1.255576628,290.5,3.7937907739999996,186.9,0.245815753,228.2,2.648767861,1.534146136,111.3,4.635503183,71.4,0.300353861,87.5,0.16255014,1.789837158,460.6,5.408087047,296.1,0.35041283799999995,361.9,1.3563610069999998,3.8353653389999995,595,11.58875796,382.2,0.750884652,467.6,4.24304e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,20.21779914,17.88227457,0.8994593790000001,92.4,3.9466328330000002,59.5,0.302276165,72.8,0.06033551,1.56405992,111.3,6.862755982,71.4,0.525624664,87.5,0.162545666,2.898257998,290.5,12.71692802,186.9,0.9740009759999999,228.2,1.3426902369999998,2.539410739,111.3,11.14238401,71.4,0.853405231,87.5,0.082398495,2.962645862,460.6,12.99944801,296.1,0.9956394359999999,361.9,0.687554659,6.3485268470000005,595,27.85596002,382.2,2.133513078,467.6,9.80432e-06,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
