City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Altay Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,18.98453049,15.72624056,4.32099994,92.4,26.40070321,59.5,0.709075815,72.8,0.097419578,7.513738784,111.3,45.90788947,71.4,1.233004056,87.5,0.132086905,13.92322203,290.5,85.06893256,186.9,2.284799848,228.2,2.138403612,2.657862553,111.3,16.23916718,71.4,0.43615507600000003,87.5,0.126382155,3.100839645,460.6,18.94569505,296.1,0.508847588,361.9,0.763997679,6.644656382000001,595,40.59791796,382.2,1.0903876890000002,467.6,0.000217568,0.6,0.743,0.247,0.01,0.542,0.418,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ankang City,Medium-small-cities,1,Shaanxi Province,28.14160962,25.23539549,0.34714209799999995,92.4,4.224846693,59.5,0.163413639,72.8,0.072099932,0.603641537,111.3,7.346538972,71.4,0.284158162,87.5,0.17899227399999998,1.118568983,290.5,13.6133949,186.9,0.52655506,228.2,1.8494471000000001,1.099675547,111.3,13.38345485,71.4,0.517661166,87.5,0.069165633,1.282954805,460.6,15.61403066,296.1,0.603938027,361.9,0.736509192,2.749188867,595,33.45863713,382.2,1.294152914,467.6,0.001798741,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anqing City,Medium-small-cities,1,Anhui Province,81.5991247,69.88649159,0.43037023700000004,92.4,3.113425649,59.5,0.10990706199999999,72.8,0.22310637600000002,0.7483660240000001,111.3,5.413901267999999,71.4,0.191116168,87.5,0.513054338,1.3867485419999999,290.5,10.03214931,186.9,0.354144977,228.2,6.95152498,0.682822557,111.3,4.939740437,71.4,0.17437781300000002,87.5,0.286334904,0.7966263170000001,460.6,5.76303051,296.1,0.203440782,361.9,3.738612512,1.707056394,595,12.34935109,382.2,0.435944534,467.6,4.34582e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshun City,Medium-small-cities,1,Guizhou Province,46.17631953,39.98036169,3.740649621,92.4,16.69259153,59.5,1.182783476,72.8,0.164772201,6.504574063,111.3,29.02656194,71.4,2.056729044,87.5,0.271133092,12.05320433,290.5,53.78723937,186.9,3.8111912000000006,228.2,4.697315441000001,3.769096093,111.3,16.81953347,71.4,1.191778175,87.5,0.255440502,4.397278775,460.6,19.62278905,296.1,1.3904078709999999,361.9,0.807296603,9.422740232,595,42.04883368,382.2,2.979445437,467.6,0.00013418,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anyang City,Medium-small-cities,1,Henan Province,125.7939877,111.02935790000001,1.076049177,92.4,3.306386128,59.5,0.17012065399999998,72.8,0.286014748,1.871129958,111.3,5.749438099999999,71.4,0.295820915,87.5,0.620612823,3.467269571,290.5,10.65391086,186.9,0.5481665520000001,228.2,9.021610387,0.6983312840000001,111.3,2.14576891,71.4,0.11040441,87.5,0.310306411,0.8147198309999999,460.6,2.503397062,296.1,0.128805145,361.9,4.526085433,1.74582821,595,5.364422275,382.2,0.276011026,467.6,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Anshan City,Medium-small-cities,1,Liaoning Province,84.33072177,73.43673663,0.38515180299999996,92.4,1.411667754,59.5,0.11634763699999999,72.8,0.39557239899999996,0.669736191,111.3,2.4547333719999997,71.4,0.20231561399999998,87.5,0.738008207,1.2410446990000001,290.5,4.5487072060000004,186.9,0.37489794299999996,228.2,6.10873993,1.348071166,111.3,4.940983214,71.4,0.40722877,87.5,0.43690085799999995,1.5727496930000002,460.6,5.7644804160000005,296.1,0.475100232,361.9,3.214763749,3.3701779139999997,595,12.35245803,382.2,1.018071926,467.6,3.74377e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bayannur City,Medium-small-cities,1,Inner Mongolia Autonomous Region,52.94657266,46.42075856,4.499088286,92.4,16.13653774,59.5,0.594008054,72.8,0.11165490800000001,7.823414631,111.3,28.05964619,71.4,1.032914005,87.5,0.280521421,14.49706225,290.5,51.99551051,186.9,1.9140259519999998,228.2,4.097089174,1.198202114,111.3,4.297500385,71.4,0.158196875,87.5,0.135646871,1.397902467,460.6,5.013750449,296.1,0.18456302100000002,361.9,1.900901734,2.995505285,595,10.74375096,382.2,0.39549218700000005,467.6,1.10569e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bazhong City,Medium-small-cities,1,Sichuan Province,62.06948239,55.6059721,1.9832325640000001,92.4,25.41061064,59.5,0.912315275,72.8,0.114016009,3.4486210689999997,111.3,44.1862285,71.4,1.586414894,87.5,0.401398827,6.390416039,290.5,81.87863429,186.9,2.939682551,228.2,4.1483084980000005,1.9100370309999999,111.3,24.47277651,71.4,0.878644285,87.5,0.325388154,2.228376536,460.6,28.551572600000004,296.1,1.0250849990000002,361.9,1.4743988030000001,4.775092577,595,61.18194128,382.2,2.196610713,467.6,0.000116736,0.6,0.7170000000000001,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baicheng City,Medium-small-cities,1,Jilin Province,38.96929102,34.46762712,0.39001273299999994,92.4,1.18016617,59.5,0.07315380099999999,72.8,0.116295154,0.6781888070000001,111.3,2.05217784,71.4,0.127206331,87.5,0.31330261600000003,1.2567076940000002,290.5,3.80275766,186.9,0.235717802,228.2,2.588001109,1.5355281459999999,111.3,4.646459513,71.4,0.28801552,87.5,0.158820994,1.791449504,460.6,5.420869432000001,296.1,0.33601810600000004,361.9,1.325244029,3.838820366,595,11.61614878,382.2,0.7200388000000001,467.6,4.11946e-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baishan City,Medium-small-cities,1,Jilin Province,19.75397216,17.47202807,0.90066832,92.4,3.957712838,59.5,0.28998721899999996,72.8,0.058951322,1.566162134,111.3,6.88202288,71.4,0.504255553,87.5,0.158816622,2.902153475,290.5,12.75263026,186.9,0.93440326,228.2,1.311886887,2.542823898,111.3,11.17366578,71.4,0.818710299,87.5,0.080508149,2.96662788,460.6,13.03594341,296.1,0.955162016,361.9,0.671781112,6.357059744,595,27.93416445,382.2,2.046775749,467.6,9.518760000000002e-06,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.58,0.2,0.2,1,0.84,0.16,0.94,0.06,0.98,0.02,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
