City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Car,Truck,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Baiyin City,Medium-small-cities,1,Gansu Province,24.79,20.23462855,8299.429357,132,9020.879639,85,679.6910041,104,0.078490765,14431.78549,159,15686.30737,102,1181.907135,125,0.173697156,26742.60571,415,29067.27884,267,2190.115458,326,3.331496922,13832.38226,159,15034.7994,102,1132.81834,125,0.188232483,16137.77931,658,17540.5993,423,1321.621397,517,0.783454119,34580.95565,850,37586.99849,546,2832.045851,668,0.000213053,0.000330319,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baise City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,39.4785,34.25272915,7667.008439,132,9287.679303,85,1045.312258,104,0.097133287,13332.07579,159,16150.24234,102,1817.681872,125,0.230765143,24704.80497,415,29926.96664,267,3368.228388,326,3.373174152,12778.3474,159,15479.4655,102,1742.187097,125,0.291988548,14908.07196,658,18059.37642,423,2032.551614,517,1.232709716,31945.8685,850,38698.66376,546,4355.467743,668,0.000650464,0.000643012,4.09E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bengbu City,Medium-small-cities,1,Anhui Province,44.0785,37.75152896,8606.877616,132,8962.573692,85,430.5486922,104,0.120518381,14966.40385,159,15584.91981,102,748.6763371,125,0.277143483,27733.27232,415,28879.40412,267,1387.323564,326,3.755099028,14344.79603,159,14937.62282,102,717.5811537,125,0.154673388,16735.59536,658,17427.22662,423,837.1780127,517,2.019536756,35861.99007,850,37344.05705,546,1793.952884,668,2.91E-05,0.000146774,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,72.6,63.65184566,9168.439896,132,7779.482077,85,1052.078027,104,0.153100491,15942.89826,159,13527.65494,102,1829.446791,125,0.384649169,29542.75078,415,25067.22002,267,3390.029198,326,5.617902332,15280.73316,159,12965.80346,102,1753.463378,125,0.185998118,17827.52202,658,15126.7707,423,2045.707275,517,2.606504235,38201.8329,850,32414.50865,546,4383.658446,668,0.000770409,0.000148879,5.17E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,39.2303,35.17894495,7636.177415,132,9950.858007,85,412.9645781,104,0.100509602,13278.46406,159,17303.43642,102,718.0995164,125,0.24952093,24605.46056,415,32063.8758,267,1330.663641,326,2.578188155,12726.96236,159,16584.76334,102,688.2742968,125,0.096419095,14848.12275,658,19348.89057,423,802.9866796,517,1.026717268,31817.4059,850,41461.90836,546,1720.685742,668,0.000617335,0.000371296,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,238,206.0961842,7744.861235,132,9550.939896,85,704.1988688,104,0.319110683,13467.45315,159,16608.02326,102,1224.523589,125,0.979089596,24955.66398,415,30775.25078,267,2269.085244,326,19.51796978,12908.10206,159,15918.23316,102,1173.664781,125,0.641122372,15059.4524,658,18571.27202,423,1369.275578,517,10.44652336,32270.25515,850,39795.5829,546,2934.161953,668,0.000192064,0.000200033,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,Yunnan Province,28.66,24.36464572,6482.402957,132,10967.20553,85,550.3915124,104,0.080283371,11272.17848,159,19070.75184,102,957.0696855,125,0.12255819,20887.74286,415,35338.77337,267,1773.483762,326,3.274940998,10804.00493,159,18278.67588,102,917.3191874,125,0.193145502,12604.67242,658,21325.12186,423,1070.205719,517,0.624426221,27010.01232,850,45696.68971,546,2293.297968,668,0.000445283,0.000466629,0.000241658,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Beihai City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,30.3548,26.33673374,6973.894875,132,9704.935787,85,1321.169339,104,0.074685246,12126.82831,159,16875.80501,102,2297.366684,125,0.17743404,22471.43904,415,31271.45976,267,4257.101203,326,2.593614924,11623.15812,159,16174.89298,102,2201.948898,125,0.224508377,13560.35114,658,18870.70847,423,2568.940381,517,0.947823674,29057.89531,850,40437.23244,546,5504.872246,668,0.000572876,0.000182418,0.000110107,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Beijing,Megacities,1,Beijing Municipality,584.25,522.7,11394.77288,132,5566.24722,85,1038.979898,104,7.66,19814.24396,159,9679.085443,102,1806.670601,125,6.31,36716.4904,415,17935.68549,267,3347.824117,326,39.4,18991.28814,159,9277.0787,102,1731.633164,125,1.87,22156.50283,658,10823.25848,423,2020.238691,517,6.31,47478.22034,850,23192.69675,546,4329.08291,668,7.88E-05,0.000462117,0.061622524,0.6,0.463238806,0.293761194,0.243,0.151210526,0.511789474,0.337,1,1,0.02,0.186754098,0.525245902,0.268,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Benxi City,Medium-small-cities,1,Liaoning Province,15.1086,13.15684552,12254.12834,132,5745.871656,85,0,104,0.070870319,21308.56762,159,9991.432379,102,0,125,0.132220744,39485.52466,415,18514.47534,267,0,326,1.094435173,20423.54724,159,9576.45276,102,0,125,0.078274681,23827.47178,658,11172.52822,423,0,517,0.575953562,51058.8681,850,23941.1319,546,0,668,5.81E-05,0.000317088,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bijie City,Medium-small-cities,1,Guizhou Province,58.2,50.39069969,6296.865272,132,11016.59216,85,686.5425675,104,0.207676623,10949.54906,159,19156.6297,102,1193.821242,125,0.341732432,20289.89921,415,35497.90807,267,2212.192718,326,5.920431975,10494.77545,159,18360.98693,102,1144.237613,125,0.321953706,12243.9047,658,21421.15142,423,1334.943881,517,1.01750557,26236.93863,850,45902.46733,546,2860.594031,668,0.001797516,0.000820836,0.000143532,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Binzhou City,Medium-small-cities,1,Shandong Province,95.6195,84.08908141,7445.53327,132,9726.304503,85,828.1622266,104,0.164961213,12946.95508,159,16912.96283,102,1440.082094,125,0.544659967,23991.16276,415,31340.31451,267,2668.52273,326,7.007354889,12409.22212,159,16210.50751,102,1380.270378,125,0.328688303,14477.4258,658,18912.25876,423,1610.315441,517,3.484754213,31023.05529,850,40526.26876,546,3450.675944,668,2.23E-05,0.000433185,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Bozhou City,Medium-small-cities,1,Anhui Province,63.1152,54.0557256,7297.333156,132,10259.71709,85,442.9497495,104,0.172568071,12689.25154,159,17840.50806,102,770.2403977,125,0.396836698,23513.62906,415,33059.08842,267,1427.282526,326,5.376857792,12162.22193,159,17099.52849,102,738.2495825,125,0.221474002,14189.25891,658,19949.44991,423,861.2911796,517,2.891737838,30405.55482,850,42748.82123,546,1845.623956,668,0.000204196,0.000136225,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Cangzhou City,Largecities,1,Hebei Province,85.0947,73.68778557,7711.889547,132,9574.228298,85,713.8821556,104,0.114095075,13410.11905,159,16648.51921,102,1241.361748,125,0.350064435,24849.42187,415,30850.29118,267,2300.286946,326,6.978469678,12853.14924,159,15957.04716,102,1189.803593,125,0.229227378,14995.34079,658,18616.55502,423,1388.104192,517,3.735057864,32132.87311,850,39892.61791,546,2974.508982,668,0.00011227,0.000263283,0,0.6,0.73,0.26,0.01,0.531673684,0.421326316,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chamdo City,Medium-small-cities,1,Tibet Autonomous Region,13.7757,9.001351382,6742.998458,132,10952.52855,85,304.472996,104,0.072150135,11725.3251,159,19045.23019,102,529.4447098,125,0.106981235,21727.43948,415,35291.48087,267,981.0796539,326,3.092504082,11238.33076,159,18254.21424,102,507.4549934,125,0.462756041,13111.38589,658,21296.58328,423,592.0308256,517,1.039957125,28095.82691,850,45635.53561,546,1268.637483,668,0.002770991,0.000786633,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changde City,Largecities,1,Hunan Province,62.3495,55.72264954,6660.564297,132,10904.7213,85,434.7144004,104,0.302789673,11581.98125,159,18962.09871,102,755.9200407,125,0.44303667,21461.81829,415,35137.43531,267,1400.746401,326,4.253439723,11100.9405,159,18174.5355,102,724.5240006,125,0.354573179,12951.09724,658,21203.62475,423,845.2780007,517,1.273011212,27752.35124,850,45436.33876,546,1811.310002,668,8.30E-05,0.000333266,0.000418849,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changzhou City,Largecities,1,Jiangsu Province,147.72,136.7421162,9208.739284,132,7668.090042,85,1123.170674,104,0.306471419,16012.97442,159,13333.95657,102,1953.069006,125,0.893810317,29672.60436,415,24708.29013,267,3619.105506,326,5.012941368,15347.89881,159,12780.15007,102,1871.951124,125,0.867430498,17905.88194,658,14910.17508,423,2183.942977,517,3.897230226,38369.74702,850,31950.37517,546,4679.877809,668,8.83E-05,0.000121777,0.000130616,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaohu City,Medium-small-cities,1,Anhui Province,9.5791,8.204128341,8956.167513,132,8628.966304,85,414.8661827,104,0.026190946,15573.78018,159,15004.81363,102,721.4061955,125,0.060228573,28858.76199,415,27804.44698,267,1336.791033,326,0.816054746,14926.94586,159,14381.61051,102,691.4436379,125,0.033613482,17414.77016,658,16778.54559,423,806.6842442,517,0.438883913,37317.36464,850,35954.02627,546,1728.609095,668,0.000804909,0.00026874,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaoyang City,Medium-small-cities,1,Liaoning Province,41.8232,36.42040835,7754.510663,132,9496.53113,85,748.9582071,104,0.196181216,13484.23243,159,16513.41246,102,1302.355105,125,0.366009732,24986.75658,415,30599.93364,267,2413.309778,326,3.029584551,12924.18444,159,15827.55188,102,1248.263679,125,0.216677761,15078.21518,658,18465.4772,423,1456.307625,517,1.59433839,32310.4611,850,39568.87971,546,3120.659196,668,8.10E-05,0.000338189,0.003239192,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaozhou City,Medium-small-cities,1,Guangdong Province,37.4376,33.23695937,8111.305856,132,9111.243704,85,777.4504404,104,0.082998742,14104.65963,159,15843.44044,102,1351.899933,125,0.282744743,26136.42998,415,29358.45193,267,2505.118086,326,2.970515297,13518.84309,159,15185.40617,102,1295.750734,125,0.179722957,15771.98361,658,17716.3072,423,1511.70919,517,0.684658886,33797.10773,850,37963.51543,546,3239.376835,668,0.000275388,0.000230034,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chenzhou City,Medium-small-cities,1,Hunan Province,50.137,44.80816174,6806.854192,132,10464.76161,85,728.3842022,104,0.243481757,11836.36312,159,18197.05768,102,1266.579196,125,0.356258343,21933.19684,415,33719.7874,267,2347.015762,326,3.420311428,11344.75699,159,17441.26934,102,1213.97367,125,0.285122343,13235.54982,658,20348.14757,423,1416.302615,517,1.023664394,28361.89247,850,43603.17336,546,3034.934176,668,0.000118538,0.00032639,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengdu City,Extra-large-cities,1,Sichuan Province,463.04,414.8220402,8360.006844,132,8352.998023,85,1286.995133,104,0.85056248,14537.12301,159,14524.93545,102,2237.941537,125,2.994445992,26937.79983,415,26915.21585,267,4146.984318,326,30.94649243,13933.34474,159,13921.66337,102,2144.991889,125,2.427404338,16255.56886,658,16241.9406,423,2502.490537,517,10.99905454,34833.36185,850,34804.15843,546,5362.479722,668,0.000241115,0.000234972,0.000832518,0.6,0.725235938,0.243764063,0.031,0.524730114,0.376269886,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengde City,Medium-small-cities,1,Hebei Province,56.9565,49.32150133,7970.874005,132,9278.974938,85,750.1510565,104,0.076367343,13860.46424,159,16135.10642,102,1304.429337,125,0.234308893,25683.92735,415,29898.91925,267,2417.153404,326,4.670904395,13284.79001,159,15464.95823,102,1250.251761,125,0.153428934,15498.92168,658,18042.45127,423,1458.627054,517,2.499989109,33211.97502,850,38662.39558,546,3125.629402,668,0.000648138,0.000214894,1.48E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chizhou City,Medium-small-cities,1,Anhui Province,18.5196,15.8613205,7534.933317,132,9844.43037,85,620.636313,104,0.050635848,13102.41182,159,17118.37059,102,1079.217589,125,0.116441949,24279.22958,415,31720.9423,267,1999.82812,326,1.577706409,12558.2222,159,16407.38395,102,1034.393855,125,0.064986088,14651.25923,658,19141.94794,423,1206.792831,517,0.848509203,31395.55549,850,41018.45987,546,2585.984638,668,0.000113361,0.000196705,2.64E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chifeng City,Largecities,1,Inner Mongolia Autonomous Region,159.421,139.771913,8680.185797,132,8807.591504,85,512.2226989,104,0.336190543,15093.87864,159,15315.423,102,890.6983597,125,0.84464401,27969.48757,415,28380.01707,267,1650.495363,326,12.33624804,14466.97633,159,14679.31917,102,853.7044982,125,0.408429834,16878.13905,658,17125.87237,423,995.9885812,517,5.723574541,36167.44082,850,36698.29793,546,2134.261245,668,0.001539041,0.000237808,9.50E-05,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chongzuo City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,19.1722,16.63437501,7889.27219,132,9482.14981,85,628.5780007,104,0.047171468,13718.56775,159,16488.40495,102,1093.027301,125,0.112067973,25420.98817,415,30553.59383,267,2025.418002,326,1.638136441,13148.78698,159,15803.58302,102,1047.630001,125,0.141800292,15340.25148,658,18437.51352,423,1222.235001,517,0.598648815,32871.96746,850,39508.95754,546,2619.075003,668,0.00069935,0.000641454,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuzhou City,Medium-small-cities,1,Anhui Province,47.5566,40.73038698,7781.280627,132,9546.891398,85,671.8279749,104,0.130028119,13530.78242,159,16600.98338,102,1168.234201,125,0.29901203,25073.01535,415,30762.20562,267,2164.77903,326,4.05140244,12968.80104,159,15911.48566,102,1119.713292,125,0.166878193,15130.26789,658,18563.39994,423,1306.332173,517,2.178892242,32422.00261,850,39778.71416,546,2799.283229,668,0.000410426,0.000229261,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,30.49,25.9203785,6216.45258,132,11339.21185,85,444.3355726,104,0.08540963,10809.72032,159,19717.62949,102,772.6501901,125,0.130383783,20030.79165,415,36537.4604,267,1431.747956,326,3.484052723,10360.7543,159,18898.68641,102,740.5592876,125,0.20547824,12087.54668,658,22048.46748,423,863.9858356,517,0.66429712,25901.88575,850,47246.71603,546,1851.398219,668,0.000271847,0.000478424,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dazhou City,Medium-small-cities,1,Sichuan Province,64.69,57.95360613,6590.288483,132,10676.61108,85,733.1004417,104,0.118829662,11459.77942,159,18565.44037,102,1274.780213,125,0.418345523,21235.374,415,34402.41347,267,2362.212534,326,4.323446344,10983.81414,159,17794.35179,102,1221.83407,125,0.339125749,12814.44983,658,20760.07709,423,1425.473081,517,1.536646592,27459.53534,850,44485.87948,546,3054.585174,668,2.65E-06,0.000469903,5.26E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dali Bai Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,49.98,42.48935775,6837.725747,132,10614.92849,85,547.3457591,104,0.140005684,11890.04533,159,18458.18121,102,951.7734588,125,0.213728483,22032.67185,415,34203.65848,267,1763.669668,326,5.711149724,11396.20958,159,17691.54749,102,912.2429318,125,0.336825268,13295.57784,658,20640.13874,423,1064.28342,517,1.088933095,28490.52395,850,44228.86873,546,2280.607329,668,0.000469118,0.000265513,0.000249421,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
