City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Car,Truck,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Bengbu City,Medium-small-cities,1,Anhui Province,44.0785,37.75152896,6374.335409,132,11191.43323,85,434.2313647,104,0.120518381,11084.26102,159,19460.65889,102,755.0800953,125,0.277143483,20539.52521,415,36061.28484,267,1399.189953,326,3.755099028,10623.89235,159,18652.38871,102,723.7189411,125,0.154673388,12394.54107,658,21761.12016,423,844.3387647,517,2.019536756,26559.73087,850,46630.97178,546,1809.297353,668,2.91E-05,0.000146774,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,72.6,63.65184566,6881.331529,132,10023.76896,85,1094.899508,104,0.153100491,11965.87094,159,17430.22047,102,1903.908589,125,0.384649169,22173.17937,415,32298.8111,267,3528.009526,326,5.617902332,11468.88588,159,16706.2816,102,1824.832513,125,0.185998118,13380.36686,658,19490.66187,423,2128.971266,517,2.606504235,28672.2147,850,41765.70401,546,4562.081283,668,0.000770409,0.000148879,5.17E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,39.2303,35.17894495,5545.450321,132,12050.61834,85,403.9313409,104,0.100509602,9642.921947,159,20954.68633,102,702.3917207,125,0.24952093,17868.67326,415,38829.7702,267,1301.556543,326,2.578188155,9242.417201,159,20084.3639,102,673.2189016,125,0.096419095,10782.82007,658,23431.75788,423,785.4220518,517,1.026717268,23106.043,850,50210.90974,546,1683.047254,668,0.000617335,0.000371296,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,238,206.0961842,5657.224392,132,11649.0531,85,693.7225038,104,0.319110683,9837.284637,159,20256.40901,102,1206.306354,125,0.979089596,18228.83415,415,37535.83778,267,2235.328068,326,19.51796978,9428.70732,159,19415.08851,102,1156.204173,125,0.641122372,11000.15854,658,22650.93659,423,1348.904868,517,10.44652336,23571.7683,850,48537.72127,546,2890.510432,668,0.000192064,0.000200033,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,Yunnan Province,28.66,24.36464572,4571.136622,132,12905.73945,85,523.123928,104,0.080283371,7948.698682,159,22441.64693,102,909.6543859,125,0.12255819,14729.21801,415,41585.16045,267,1685.621546,326,3.274940998,7618.561037,159,21509.56575,102,871.8732134,125,0.193145502,8888.32121,658,25094.49337,423,1017.185416,517,0.624426221,19046.40259,850,53773.91437,546,2179.683033,668,0.000445283,0.000466629,0.000241658,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Beihai City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,30.3548,26.33673374,5043.894272,132,11672.6491,85,1283.456628,104,0.074685246,8770.771706,159,20297.43983,102,2231.788469,125,0.17743404,16252.54821,415,37611.86933,267,4135.582466,326,2.593614924,8406.490453,159,19454.41517,102,2139.094379,125,0.224508377,9807.572195,658,22696.8177,423,2495.610109,517,0.947823674,21016.22613,850,48636.03792,546,5347.735948,668,0.000572876,0.000182418,0.000110107,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Beijing,Megacities,1,Beijing Municipality,584.25,522.7,8745.245905,132,8042.286498,85,1212.467597,104,7.66,15207.01093,159,13984.64263,102,2108.346433,125,6.31,28179.12569,415,25914.03427,267,3906.840035,326,39.4,14575.40984,159,13403.81083,102,2020.779328,125,1.87,17004.64482,658,15637.7793,423,2357.575883,517,6.31,36438.5246,850,33509.52708,546,5051.948321,668,7.88E-05,0.000462117,0.061622524,0.6,0.463238806,0.293761194,0.243,0.151210526,0.511789474,0.337,1,1,0.02,0.186754098,0.525245902,0.268,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Benxi City,Medium-small-cities,1,Liaoning Province,15.1086,13.15684552,9474.967152,132,8525.032848,85,0,104,0.070870319,16475.9151,159,14824.0849,102,0,125,0.132220744,30530.44971,415,27469.55029,267,0,326,1.094435173,15791.61192,159,14208.38808,102,0,125,0.078274681,18423.54724,658,16576.45276,423,0,517,0.575953562,39479.0298,850,35520.9702,546,0,668,5.81E-05,0.000317088,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bijie City,Medium-small-cities,1,Guizhou Province,58.2,50.39069969,4423.467613,132,12925.91247,85,650.6199191,104,0.207676623,7691.918683,159,22476.72557,102,1131.355748,125,0.341732432,14253.39564,415,41650.1624,267,2096.441961,326,5.920431975,7372.446022,159,21543.18745,102,1084.366532,125,0.321953706,8601.187025,658,25133.71869,423,1265.094287,517,1.01750557,18431.11505,850,53857.96862,546,2710.916329,668,0.001797516,0.000820836,0.000143532,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Binzhou City,Medium-small-cities,1,Shandong Province,95.6195,84.08908141,5410.915569,132,11779.01459,85,810.0698389,104,0.164961213,9408.980962,159,20482.3976,102,1408.621442,125,0.544659967,17435.17239,415,37954.60257,267,2610.225036,326,7.007354889,9018.192615,159,19631.69099,102,1350.116398,125,0.328688303,10521.22472,658,22903.63948,423,1575.135798,517,3.484754213,22545.48154,850,49079.22747,546,3375.290995,668,2.23E-05,0.000433185,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Bozhou City,Medium-small-cities,1,Anhui Province,63.1152,54.0557256,5258.404689,132,12312.25409,85,429.341225,104,0.172568071,9143.781486,159,21409.64183,102,746.5766856,125,0.396836698,16943.74844,415,39672.81872,267,1383.432836,326,5.376857792,8764.007814,159,20520.42348,102,715.5687083,125,0.221474002,10224.67578,658,23940.49406,423,834.8301596,517,2.891737838,21910.01954,850,51301.05869,546,1788.921771,668,0.000204196,0.000136225,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Cangzhou City,Largecities,1,Hebei Province,85.0947,73.68778557,5629.813379,132,11667.52317,85,702.6634537,104,0.114095075,9789.619931,159,20288.5264,102,1221.853672,125,0.350064435,18140.50978,415,37595.35243,267,2264.137795,326,6.978469678,9383.022298,159,19445.87195,102,1171.105756,125,0.229227378,10946.85935,658,22686.8506,423,1366.290049,517,3.735057864,23457.55575,850,48614.67986,546,2927.764391,668,0.00011227,0.000263283,0,0.6,0.73,0.26,0.01,0.531673684,0.421326316,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chamdo City,Medium-small-cities,1,Tibet Autonomous Region,13.7757,9.001351382,4774.782795,132,12934.78842,85,290.4287882,104,0.072150135,8302.81675,159,22492.15986,102,505.0233928,125,0.106981235,15385.41123,415,41678.76268,267,935.8260953,326,3.092504082,7957.971325,159,21557.98069,102,484.0479803,125,0.462756041,9284.29988,658,25150.97748,423,564.7226437,517,1.039957125,19894.92831,850,53894.95174,546,1210.119951,668,0.002770991,0.000786633,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changde City,Largecities,1,Hunan Province,62.3495,55.72264954,4714.313689,132,12871.25154,85,414.4347667,104,0.302789673,8197.667692,159,22381.6763,102,720.656011,125,0.44303667,15190.56633,415,41474.03275,267,1335.400915,326,4.253439723,7857.189481,159,21452.08591,102,690.7246111,125,0.354573179,9166.721062,658,25027.43356,423,805.8453797,517,1.273011212,19642.9737,850,53630.21477,546,1726.811528,668,8.30E-05,0.000333266,0.000418849,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changzhou City,Largecities,1,Jiangsu Province,147.72,136.7421162,6918.183623,132,9909.472462,85,1172.343915,104,0.306471419,12029.95263,159,17231.47156,102,2038.575808,125,0.893810317,22291.92501,415,31930.52238,267,3777.552615,326,5.012941368,11530.30604,159,16515.78744,102,1953.906525,125,0.867430498,13452.02371,658,19268.41868,423,2279.557612,517,3.897230226,28825.7651,850,41289.46859,546,4884.766312,668,8.83E-05,0.000121777,0.000130616,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaohu City,Medium-small-cities,1,Anhui Province,9.5791,8.204128341,6671.10506,132,10905.41072,85,423.4842232,104,0.026190946,11600.31047,159,18963.29752,102,736.3920104,125,0.060228573,21495.78297,415,35139.65675,267,1364.560275,326,0.816054746,11118.50843,159,18175.68453,102,705.8070387,125,0.033613482,12971.59317,658,21204.96528,423,823.4415452,517,0.438883913,27796.27109,850,45439.21132,546,1764.517597,668,0.000804909,0.00026874,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaoyang City,Medium-small-cities,1,Liaoning Province,41.8232,36.42040835,5668.280706,132,11593.23195,85,738.4873485,104,0.196181216,9856.510339,159,20159.34222,102,1284.147445,125,0.366009732,18264.46005,415,37355.9696,267,2379.570345,326,3.029584551,9447.134511,159,19322.05324,102,1230.812248,125,0.216677761,11021.65693,658,22542.39545,423,1435.947622,517,1.59433839,23617.83628,850,48305.1331,546,3077.030619,668,8.10E-05,0.000338189,0.003239192,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaozhou City,Medium-small-cities,1,Guangdong Province,37.4376,33.23695937,5973.057409,132,11251.49704,85,775.4455496,104,0.082998742,10386.48316,159,19565.10319,102,1348.41365,125,0.282744743,19246.51832,415,36254.8238,267,2498.657882,326,2.970515297,9955.095682,159,18752.49507,102,1292.409249,125,0.179722957,11614.2783,658,21877.91091,423,1507.810791,517,0.684658886,24887.73921,850,46881.23767,546,3231.023124,668,0.000275388,0.000230034,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chenzhou City,Medium-small-cities,1,Hunan Province,50.137,44.80816174,4860.913535,132,12439.74603,85,699.3404348,104,0.243481757,8452.588536,159,21631.33615,102,1216.075312,125,0.356258343,15662.94361,415,40083.6261,267,2253.43029,326,3.420311428,8101.522559,159,20732.91005,102,1165.567391,125,0.285122343,9451.776319,658,24188.39506,423,1359.828623,517,1.023664394,20253.8064,850,51832.27512,546,2913.918478,668,0.000118538,0.00032639,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengdu City,Extra-large-cities,1,Sichuan Province,463.04,414.8220402,6211.396027,132,10483.92309,85,1304.680884,104,0.85056248,10800.92754,159,18230.37737,102,2268.695092,125,2.994445992,20014.49831,415,33781.52995,267,4203.971736,326,30.94649243,10352.32671,159,17473.20515,102,2174.468139,125,2.427404338,12077.7145,658,20385.40601,423,2536.879496,517,10.99905454,25880.81678,850,43683.01287,546,5436.170348,668,0.000241115,0.000234972,0.000832518,0.6,0.725235938,0.243764063,0.031,0.524730114,0.376269886,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengde City,Medium-small-cities,1,Hebei Province,56.9565,49.32150133,5852.169593,132,11403.23115,85,744.5992563,104,0.076367343,10176.27268,159,19828.95194,102,1294.775374,125,0.234308893,18856.99091,415,36743.74482,267,2399.26427,326,4.670904395,9753.615989,159,19005.38525,102,1240.998761,125,0.153428934,11379.21865,658,22172.94946,423,1447.831887,517,2.499989109,24384.03997,850,47513.46313,546,3102.496901,668,0.000648138,0.000214894,1.48E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chizhou City,Medium-small-cities,1,Anhui Province,18.5196,15.8613205,5473.147161,132,11919.88643,85,606.9664066,104,0.050635848,9517.194786,159,20727.35807,102,1055.44714,125,0.116441949,17635.69641,415,38408.52295,267,1955.780644,326,1.577706409,9121.911936,159,19866.47739,102,1011.610678,125,0.064986088,10642.23059,658,23177.55695,423,1180.212457,517,0.848509203,22804.77984,850,49666.19347,546,2529.026694,668,0.000113361,0.000196705,2.64E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chifeng City,Largecities,1,Inner Mongolia Autonomous Region,159.421,139.771913,6441.364195,132,11040.05226,85,518.583545,104,0.336190543,11200.81663,159,19197.42421,102,901.7591643,125,0.84464401,20755.50685,415,35573.50173,267,1670.991423,326,12.33624804,10735.60699,159,18400.0871,102,864.3059083,125,0.408429834,12524.87482,658,21466.76828,423,1008.356893,517,5.723574541,26839.01748,850,46000.21775,546,2160.764771,668,0.001539041,0.000237808,9.50E-05,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chongzuo City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,19.1722,16.63437501,5775.237078,132,11603.48386,85,621.2790573,104,0.047171468,10042.49559,159,20177.16916,102,1080.33525,125,0.112067973,18609.09725,415,37389.00356,267,2001.899185,326,1.638136441,9625.39513,159,19339.13977,102,1035.465096,125,0.141800292,11229.62765,658,22562.32974,423,1208.042611,517,0.598648815,24063.48782,850,48347.84944,546,2588.662739,668,0.00069935,0.000641454,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuzhou City,Medium-small-cities,1,Anhui Province,47.5566,40.73038698,5686.122572,132,11651.6178,85,662.259625,104,0.130028119,9887.535361,159,20260.86874,102,1151.595904,125,0.29901203,18321.95051,415,37544.10181,267,2133.947681,326,4.05140244,9476.870953,159,19419.36301,102,1103.766042,125,0.166878193,11056.34945,658,22655.92351,423,1287.727049,517,2.178892242,23692.17738,850,48548.40751,546,2759.415104,668,0.000410426,0.000229261,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,30.49,25.9203785,4335.863405,132,13244.934,85,419.2025922,104,0.08540963,7539.584699,159,23031.46857,102,728.9467298,125,0.130383783,13971.11542,415,42678.12067,267,1350.763908,326,3.484052723,7226.439009,159,22074.89,102,698.6709871,125,0.20547824,8430.84551,658,25754.03834,423,815.1161516,517,0.66429712,18066.09752,850,55187.22501,546,1746.677468,668,0.000271847,0.000478424,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dazhou City,Medium-small-cities,1,Sichuan Province,64.69,57.95360613,4676.909468,132,12623.02385,85,700.0666807,104,0.118829662,8132.625908,159,21950.03592,102,1217.338172,125,0.418345523,15070.04162,415,40674.18797,267,2255.770415,326,4.323446344,7794.849113,159,21038.37309,102,1166.777801,125,0.339125749,9093.990632,658,24544.7686,423,1361.240768,517,1.536646592,19487.12278,850,52595.93272,546,2916.944503,668,2.65E-06,0.000469903,5.26E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dali Bai Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,49.98,42.48935775,4873.931123,132,12601.25602,85,524.8128576,104,0.140005684,8475.224676,159,21912.18408,102,912.5912468,125,0.213728483,15704.88918,415,40604.04717,267,1691.063652,326,5.711149724,8123.218539,159,21002.09337,102,874.688096,125,0.336825268,9477.088296,658,24502.44226,423,1020.469445,517,1.088933095,20308.04635,850,52505.23341,546,2186.72024,668,0.000469118,0.000265513,0.000249421,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
