City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Car,Truck,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Chaoyang City,Medium-small-cities,1,Liaoning Province,41.8232,36.42040835,2250.153068,132,9928.229011,85,421.6179206,104,0.196181216,3912.766169,159,17264.08711,102,733.1467175,125,0.366009732,7250.49322,415,31990.96015,267,1358.546633,326,3.029584551,3750.255114,159,16547.04835,102,702.6965343,125,0.216677761,4375.297633,658,19304.88974,423,819.8126234,517,1.59433839,9375.637784,850,41367.62088,546,1756.741336,668,8.10E-05,0.000338189,0.003239192,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaozhou City,Medium-small-cities,1,Guangdong Province,37.4376,33.23695937,2558.440947,132,9600.454508,85,441.1045449,104,0.082998742,4448.844535,159,16694.12367,102,767.031792,125,0.282744743,8243.865272,415,30934.79786,267,1421.336867,326,2.970515297,4264.068244,159,16000.75751,102,735.1742416,125,0.179722957,4974.746285,658,18667.55043,423,857.7032818,517,0.684658886,10660.17061,850,40001.89379,546,1837.935604,668,0.000275388,0.000230034,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chenzhou City,Medium-small-cities,1,Hunan Province,50.137,44.80816174,1452.526263,132,10744.77239,85,402.7013507,104,0.243481757,2525.78178,159,18683.96532,102,700.2529042,125,0.356258343,4680.362403,415,34622.04436,267,1297.593241,326,3.420311428,2420.877105,159,17907.95398,102,671.1689178,125,0.285122343,2824.356623,658,20892.61297,423,783.0304041,517,1.023664394,6052.192763,850,44769.88494,546,1677.922294,668,0.000118538,0.00032639,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengdu City,Extra-large-cities,1,Sichuan Province,463.04,414.8220402,2961.670498,132,8899.954476,85,738.3750257,104,0.85056248,5150.015921,159,15476.03195,102,1283.952128,125,2.994445992,9543.160493,415,28677.63109,267,2379.208416,326,30.94649243,4936.117496,159,14833.25746,102,1230.625043,125,2.427404338,5758.803746,658,17305.46704,423,1435.729217,517,10.99905454,12340.29374,850,37083.14365,546,3076.562607,668,0.000241115,0.000234972,0.000832518,0.6,0.725235938,0.243764063,0.031,0.524730114,0.376269886,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengde City,Medium-small-cities,1,Hebei Province,56.9565,49.32150133,2430.914642,132,9744.876484,85,424.2088748,104,0.076367343,4227.09046,159,16945.25744,102,737.6520989,125,0.234308893,7832.947178,415,31400.15756,267,1366.895263,326,4.670904395,4051.524403,159,16241.46081,102,707.0147913,125,0.153428934,4726.77847,658,18948.37094,423,824.8505899,517,2.499989109,10128.81101,850,40603.65202,546,1767.536978,668,0.000648138,0.000214894,1.48E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chizhou City,Medium-small-cities,1,Anhui Province,18.5196,15.8613205,2017.817372,132,10234.74388,85,347.4387528,104,0.050635848,3508.760208,159,17797.08241,102,604.1573868,125,0.116441949,6501.855976,415,32978.61915,267,1119.52487,326,1.577706409,3363.028953,159,17057.90646,102,579.064588,125,0.064986088,3923.533779,658,19900.89087,423,675.5753526,517,0.848509203,8407.572383,850,42644.76615,546,1447.66147,668,0.000113361,0.000196705,2.64E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chifeng City,Largecities,1,Inner Mongolia Autonomous Region,159.421,139.771913,2930.496894,132,9375.89432,85,293.6087861,104,0.336190543,5095.808488,159,16303.63846,102,510.5530558,125,0.84464401,9442.712215,415,30211.21503,267,946.0727552,326,12.33624804,4884.16149,159,15626.49053,102,489.3479768,125,0.408429834,5698.188406,658,18230.90562,423,570.905973,517,5.723574541,12210.40373,850,39066.22633,546,1223.369942,668,0.001539041,0.000237808,9.50E-05,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chongzuo City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,19.1722,16.63437501,2316.154261,132,9929.415524,85,354.4302147,104,0.047171468,4027.534909,159,17266.15033,102,616.3147623,125,0.112067973,7463.16373,415,31994.78336,267,1142.052914,326,1.638136441,3860.257102,159,16549.02587,102,590.7170246,125,0.141800292,4503.633285,658,19307.19685,423,689.169862,517,0.598648815,9650.642754,850,41372.56468,546,1476.792561,668,0.00069935,0.000641454,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuzhou City,Medium-small-cities,1,Anhui Province,47.5566,40.73038698,2242.795897,132,9979.074185,85,378.1299181,104,0.130028119,3899.972866,159,17352.50122,102,657.5259131,125,0.29901203,7226.78678,415,32154.79459,267,1218.418625,326,4.05140244,3737.993162,159,16631.79031,102,630.2165301,125,0.166878193,4360.992023,658,19403.75536,423,735.2526184,517,2.178892242,9344.982906,850,41579.47577,546,1575.541325,668,0.000410426,0.000229261,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,30.49,25.9203785,851.275447,132,11505.94878,85,242.775769,104,0.08540963,1480.273416,159,20007.5665,102,422.1600872,125,0.130383783,2742.998663,415,37074.72386,267,782.2774778,326,3.484052723,1418.792412,159,19176.58131,102,404.6262816,125,0.20547824,1655.257814,658,22372.67819,423,472.0639952,517,0.66429712,3546.981029,850,47941.45327,546,1011.565704,668,0.000271847,0.000478424,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dazhou City,Medium-small-cities,1,Sichuan Province,64.69,57.95360613,1273.868777,132,10922.30094,85,403.8302842,104,0.118829662,2215.116262,159,18992.66774,102,702.2159941,125,0.418345523,4104.688282,415,35194.0808,267,1301.230916,326,4.323446344,2123.114629,159,18203.8349,102,673.0504736,125,0.339125749,2476.967067,658,21237.80738,423,785.2255525,517,1.536646592,5307.786571,850,45509.58724,546,1682.626184,668,2.65E-06,0.000469903,5.26E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dali Bai Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,49.98,42.48935775,1408.622389,132,10889.04218,85,302.3354356,104,0.140005684,2449.43782,159,18934.83445,102,525.7277296,125,0.213728483,4538.894363,415,35086.91368,267,974.191959,326,5.711149724,2347.703981,159,18148.40363,102,503.8923926,125,0.336825268,2738.987978,658,21173.13756,423,587.874458,517,1.088933095,5869.259953,850,45371.00907,546,1259.730981,668,0.000469118,0.000265513,0.000249421,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
