City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Car,Truck,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Baiyin City,Medium-small-cities,1,Gansu Province,24.79,20.23462855,4590.189854,132,16346.6094,85,663.200747,104,0.078490765,7981.830134,159,28424.93746,102,1153.23241,125,0.173697156,14790.61175,415,52672.40806,267,2136.980185,326,3.331496922,7650.316423,159,27244.349,102,1105.334578,125,0.188232483,8925.36916,658,31785.07383,423,1289.557008,517,0.783454119,19125.79106,850,68110.8725,546,2763.336446,668,0.000213053,0.000330319,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baise City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,39.4785,34.25272915,3927.800358,132,16662.40907,85,1009.790574,104,0.097133287,6830.0084,159,28974.07799,102,1755.913609,125,0.230765143,12656.2456,415,53689.98478,267,3253.769627,326,3.373174152,6546.33393,159,27770.68178,102,1682.98429,125,0.291988548,7637.389585,658,32399.12874,423,1963.481672,517,1.232709716,16365.83482,850,69426.70445,546,4207.460725,668,0.000650464,0.000643012,4.09E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bengbu City,Medium-small-cities,1,Anhui Province,44.0785,37.75152896,4865.131996,132,16312.90391,85,421.9640971,104,0.120518381,8459.92397,159,28366.32735,102,733.74868,125,0.277143483,15676.53643,415,52563.80148,267,1359.662091,326,3.755099028,8108.553326,159,27188.17318,102,703.2734952,125,0.154673388,9459.978881,658,31719.53537,423,820.4857445,517,2.019536756,20271.38332,850,67970.43295,546,1758.183738,668,2.91E-05,0.000146774,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,72.6,63.65184566,6077.163386,132,14469.18729,85,1053.649321,104,0.153100491,10567.51189,159,25160.30901,102,1832.179098,125,0.384649169,19581.97091,415,46622.93683,267,3395.092258,326,5.617902332,10128.60564,159,24115.31215,102,1756.082202,125,0.185998118,11816.70658,658,28134.53085,423,2048.762569,517,2.606504235,25321.51411,850,60288.28039,546,4390.205506,668,0.000770409,0.000148879,5.17E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,39.2303,35.17894495,3466.823502,132,17736.82291,85,396.3535847,104,0.100509602,6028.420867,159,30842.36429,102,689.2148444,125,0.24952093,11170.87573,415,57151.98494,267,1277.139328,326,2.578188155,5778.03917,159,29561.37152,102,660.5893078,125,0.096419095,6741.045698,658,34488.26678,423,770.6875257,517,1.026717268,14445.09792,850,73903.42881,546,1651.473269,668,0.000617335,0.000371296,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,238,206.0961842,3814.108711,132,17106.73304,85,679.1582442,104,0.319110683,6632.311259,159,29746.70802,102,1180.980725,125,0.979089596,12289.90585,415,55121.69537,267,2188.398787,326,19.51796978,6356.847852,159,28511.22174,102,1131.930407,125,0.641122372,7416.322494,658,33263.09203,423,1320.585475,517,10.44652336,15892.11963,850,71278.05435,546,2829.826017,668,0.000192064,0.000200033,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,Yunnan Province,28.66,24.36464572,1909.185442,132,19172.71404,85,518.1005199,104,0.080283371,3319.861352,159,33339.21941,102,900.9192374,125,0.12255819,6151.819757,415,61778.74523,267,1669.435009,326,3.274940998,3181.975737,159,31954.5234,102,863.5008666,125,0.193145502,3712.305026,658,37280.2773,423,1007.417678,517,0.624426221,7954.939341,850,79886.30849,546,2158.752166,668,0.000445283,0.000466629,0.000241658,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Beihai City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,30.3548,26.33673374,3119.521912,132,17218.32669,85,1262.151394,104,0.074685246,5424.501992,159,29940.75697,102,2194.741036,125,0.17743404,10051.79283,415,55481.2749,267,4066.932271,326,2.593614924,5199.203187,159,28697.21116,102,2103.585657,125,0.224508377,6065.737052,658,33480.07968,423,2454.183267,517,0.947823674,12998.00797,850,71743.02789,546,5258.964143,668,0.000572876,0.000182418,0.000110107,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Beijing,Megacities,1,Beijing Municipality,584.25,522.7,9249.002951,132,11222.9992,85,1127.997854,104,7.66,16082.98846,159,19515.5486,102,1961.462935,125,6.31,29802.34284,415,36162.99741,267,3634.659751,326,39.4,15415.00492,159,18704.99866,102,1879.996423,125,1.87,17984.1724,658,21822.49844,423,2193.32916,517,6.31,38537.5123,850,46762.49665,546,4699.991058,668,7.88E-05,0.000462117,0.061622524,0.6,0.463238806,0.293761194,0.243,0.151210526,0.511789474,0.337,1,1,0.02,0.186754098,0.525245902,0.268,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Benxi City,Medium-small-cities,1,Liaoning Province,15.1086,13.15684552,9791.61192,132,11808.38808,85,0,104,0.070870319,17026.52517,159,20533.47483,102,0,125,0.132220744,31550.74952,415,38049.25048,267,0,326,1.094435173,16319.3532,159,19680.6468,102,0,125,0.078274681,19039.2454,658,22960.7546,423,0,517,0.575953562,40798.383,850,49201.617,546,0,668,5.81E-05,0.000317088,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bijie City,Medium-small-cities,1,Guizhou Province,58.2,50.39069969,1733.901532,132,19221.10799,85,644.9904796,104,0.207676623,3015.062109,159,33423.37111,102,1121.566778,125,0.341732432,5587.016049,415,61934.68129,267,2078.302657,326,5.920431975,2889.835887,159,32035.17998,102,1074.984133,125,0.321953706,3371.475202,658,37374.37664,423,1254.148155,517,1.01750557,7224.589718,850,80087.94995,546,2687.460332,668,0.001797516,0.000820836,0.000143532,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Binzhou City,Medium-small-cities,1,Shandong Province,95.6195,84.08908141,3468.231415,132,17336.90288,85,794.8657059,104,0.164961213,6030.869071,159,30146.94778,102,1382.183144,125,0.544659967,11175.41234,415,55863.35372,267,2561.233941,326,7.007354889,5780.385691,159,28894.83813,102,1324.776177,125,0.328688303,6743.783306,658,33710.64449,423,1545.572206,517,3.484754213,14450.96423,850,72237.09533,546,3311.940441,668,2.23E-05,0.000433185,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Bozhou City,Medium-small-cities,1,Anhui Province,63.1152,54.0557256,3002.530717,132,18174.94957,85,422.5197139,104,0.172568071,5221.067302,159,31604.21786,102,734.7148359,125,0.396836698,9674.821199,415,58563.72639,267,1361.452412,326,5.376857792,5004.217862,159,30291.58262,102,704.1995232,125,0.221474002,5838.254172,658,35340.17972,423,821.5661104,517,2.891737838,12510.54465,850,75728.95654,546,1760.498808,668,0.000204196,0.000136225,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Cangzhou City,Largecities,1,Hebei Province,85.0947,73.68778557,3773.390884,132,17138.51077,85,688.0983504,104,0.114095075,6561.507481,159,29801.96594,102,1196.526576,125,0.350064435,12158.70396,415,55224.09025,267,2217.205796,326,6.978469678,6288.984806,159,28564.18461,102,1146.830584,125,0.229227378,7337.14894,658,33324.88205,423,1337.969015,517,3.735057864,15722.46201,850,71410.46153,546,2867.07646,668,0.00011227,0.000263283,0,0.6,0.73,0.26,0.01,0.531673684,0.421326316,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chamdo City,Medium-small-cities,1,Tibet Autonomous Region,13.7757,9.001351382,2119.320652,132,19193.37616,85,287.3031909,104,0.072150135,3685.263134,159,33375.14854,102,499.5883264,125,0.106981235,6828.922102,415,61845.32317,267,925.7547263,326,3.092504082,3532.201087,159,31988.96026,102,478.8386515,125,0.462756041,4120.901268,658,37320.45364,423,558.6450935,517,1.039957125,8830.502718,850,79972.40065,546,1197.096629,668,0.002770991,0.000786633,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changde City,Largecities,1,Hunan Province,62.3495,55.72264954,2087.431018,132,19102.52086,85,410.0481215,104,0.302789673,3629.810604,159,33217.16127,102,713.0281224,125,0.44303667,6726.166615,415,61552.56722,267,1321.266169,326,4.253439723,3479.051697,159,31837.53477,102,683.4135358,125,0.354573179,4058.893647,658,37143.79056,423,797.3157918,517,1.273011212,8697.629244,850,79593.83692,546,1708.53384,668,8.30E-05,0.000333266,0.000418849,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changzhou City,Largecities,1,Jiangsu Province,147.72,136.7421162,6181.608213,132,14291.2382,85,1127.153587,104,0.306471419,10749.12984,159,24850.87531,102,1959.994848,125,0.893810317,19918.51535,415,46049.54531,267,3631.939335,326,5.012941368,10302.68036,159,23818.73033,102,1878.589311,125,0.867430498,12019.79375,658,27788.51872,423,2191.687529,517,3.897230226,25756.70089,850,59546.82583,546,4696.473277,668,8.83E-05,0.000121777,0.000130616,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaohu City,Medium-small-cities,1,Anhui Province,9.5791,8.204128341,5353.777447,132,15836.2486,85,409.9739486,104,0.026190946,9309.624116,159,27537.47674,102,712.899144,125,0.060228573,17251.06066,415,51027.91217,267,1321.027168,326,0.816054746,8922.962412,159,26393.74767,102,683.2899144,125,0.033613482,10410.12281,658,30792.70562,423,797.1715668,517,0.438883913,22307.40603,850,65984.36918,546,1708.224786,668,0.000804909,0.00026874,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaoyang City,Medium-small-cities,1,Liaoning Province,41.8232,36.42040835,3857.40526,132,17019.82116,85,722.7735781,104,0.196181216,6707.599146,159,29595.57791,102,1256.822944,125,0.366009732,12429.41695,415,54841.64597,267,2328.937085,326,3.029584551,6429.008766,159,28366.3686,102,1204.62263,125,0.216677761,7500.510227,658,33094.0967,423,1405.393069,517,1.59433839,16072.52192,850,70915.92151,546,3011.556576,668,8.10E-05,0.000338189,0.003239192,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaozhou City,Medium-small-cities,1,Guangdong Province,37.4376,33.23695937,4385.898766,132,16457.92201,85,756.1792199,104,0.082998742,7626.590631,159,28618.49773,102,1314.911643,125,0.282744743,14132.34047,415,53031.08205,267,2436.577486,326,2.970515297,7309.831276,159,27429.87002,102,1260.2987,125,0.179722957,8528.136489,658,32001.51503,423,1470.348483,517,0.684658886,18274.57819,850,68574.67506,546,3150.74675,668,0.000275388,0.000230034,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chenzhou City,Medium-small-cities,1,Hunan Province,50.137,44.80816174,2490.045023,132,18419.6098,85,690.3451726,104,0.243481757,4329.911622,159,32029.65483,102,1200.43355,125,0.356258343,8023.478406,415,59352.07604,267,2224.445556,326,3.420311428,4150.075038,159,30699.34967,102,1150.575288,125,0.285122343,4841.75421,658,35815.90795,423,1342.337836,517,1.023664394,10375.18759,850,76748.37419,546,2876.438219,668,0.000118538,0.00032639,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengdu City,Extra-large-cities,1,Sichuan Province,463.04,414.8220402,5077.149425,132,15257.06482,85,1265.785758,104,0.85056248,8828.598722,159,26530.34049,102,2201.060791,125,2.994445992,16359.7037,415,49161.6533,267,4078.642999,326,30.94649243,8461.915708,159,25428.44136,102,2109.64293,125,2.427404338,9872.234993,658,29666.51492,423,2461.250086,517,10.99905454,21154.78927,850,63571.1034,546,5274.107326,668,0.000241115,0.000234972,0.000832518,0.6,0.725235938,0.243764063,0.031,0.524730114,0.376269886,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengde City,Medium-small-cities,1,Hebei Province,56.9565,49.32150133,4167.282243,132,16705.50254,85,727.2152139,104,0.076367343,7246.440789,159,29049.01276,102,1264.546455,125,0.234308893,13427.90945,415,53828.84153,267,2343.249023,326,4.670904395,6945.470404,159,27842.50424,102,1212.025357,125,0.153428934,8103.048805,658,32482.92161,423,1414.029583,517,2.499989109,17363.67601,850,69606.2606,546,3030.063391,668,0.000648138,0.000214894,1.48E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chizhou City,Medium-small-cities,1,Anhui Province,18.5196,15.8613205,3459.115495,132,17545.27521,85,595.6092905,104,0.050635848,6015.017499,159,30509.28412,102,1035.698377,125,0.116441949,11146.03882,415,56534.77569,267,1919.185492,326,1.577706409,5765.192491,159,29242.12536,102,992.6821508,125,0.064986088,6726.057906,658,34115.81292,423,1158.129176,517,0.848509203,14412.98123,850,73105.31339,546,2481.705377,668,0.000113361,0.000196705,2.64E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chifeng City,Largecities,1,Inner Mongolia Autonomous Region,159.421,139.771913,5023.708962,132,16072.96169,85,503.3293476,104,0.336190543,8735.671694,159,27949.0945,102,875.23381,125,0.84464401,16187.50665,415,51790.65434,267,1621.839009,326,12.33624804,8372.848269,159,26788.26948,102,838.882246,125,0.408429834,9768.322981,658,31252.98107,423,978.6959537,517,5.723574541,20932.12067,850,66970.67371,546,2097.205615,668,0.001539041,0.000237808,9.50E-05,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chongzuo City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,19.1722,16.63437501,3970.550162,132,17021.85518,85,607.5946538,104,0.047171468,6904.345559,159,29599.11485,102,1056.539592,125,0.112067973,12793.99497,415,54848.20004,267,1957.804996,326,1.638136441,6617.583603,159,28369.75864,102,1012.657756,125,0.141800292,7720.514203,658,33098.05175,423,1181.434049,517,0.598648815,16543.95901,850,70924.3966,546,2531.644391,668,0.00069935,0.000641454,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuzhou City,Medium-small-cities,1,Anhui Province,47.5566,40.73038698,3844.792967,132,17106.98432,85,648.2227167,104,0.130028119,6685.66777,159,29747.14495,102,1127.18728,125,0.29901203,12388.77734,415,55122.50502,267,2088.717643,326,4.05140244,6407.988278,159,28511.64053,102,1080.371194,125,0.166878193,7475.986324,658,33263.58062,423,1260.43306,517,2.178892242,16019.9707,850,71279.10132,546,2700.927986,668,0.000410426,0.000229261,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,30.49,25.9203785,1459.329338,132,19724.48363,85,416.1870325,104,0.08540963,2537.611571,159,34298.68542,102,723.7030066,125,0.130383783,4702.283422,415,63556.66947,267,1341.047105,326,3.484052723,2432.215563,159,32874.13938,102,693.6450542,125,0.20547824,2837.584823,658,38353.16261,423,809.2525633,517,0.66429712,6080.538907,850,82185.34846,546,1734.112636,668,0.000271847,0.000478424,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dazhou City,Medium-small-cities,1,Sichuan Province,64.69,57.95360613,2183.775046,132,18723.94447,85,692.2804871,104,0.118829662,3797.342164,159,32558.85899,102,1203.798847,125,0.418345523,7036.608483,415,60332.70995,267,2230.68157,326,4.323446344,3639.625077,159,31206.57411,102,1153.800812,125,0.339125749,4246.229257,658,36407.6698,423,1346.100947,517,1.536646592,9099.062694,850,78016.43528,546,2884.50203,668,2.65E-06,0.000469903,5.26E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dali Bai Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,49.98,42.48935775,2414.781238,132,18666.92944,85,518.2893181,104,0.140005684,4199.036263,159,32459.7162,102,901.2475365,125,0.213728483,7780.961766,415,60148.99488,267,1670.043358,326,5.711149724,4024.635396,159,31111.54907,102,863.8155302,125,0.336825268,4695.407962,658,36296.80725,423,1007.784785,517,1.088933095,10061.58849,850,77778.87268,546,2159.538825,668,0.000469118,0.000265513,0.000249421,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
