City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Car,Truck,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Songyuan City,Medium-small-cities,8,Jilin Province,45.6072,40.33873654,2916.431189,132,12914.89947,85,368.6693411,104,0.136104512,5071.349789,159,22457.57519,102,641.0750208,125,0.366669618,9397.389386,415,41614.67607,267,1187.934543,326,3.028833246,4860.718648,159,21524.83245,102,614.4489018,125,0.185874072,5670.838422,658,25112.30453,423,716.8570521,517,1.550982014,12151.79662,850,53812.08113,546,1536.122254,668,0.160012968,0.131578015,0.824680311,0.6,0.754737136,0.233609114,0.01165375,0.561578766,0.394299984,0.04412125,1,1,0.02,0.9743525,0,0.0056475,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Suzhou City (Jiangsu),Extra-large-cities,8,Jiangsu Province,419.1,387.9543791,5828.721956,132,9534.384969,85,836.8930746,104,0.869497508,10135.49985,159,16579.23609,102,1455.264069,125,2.535850959,18781.43741,415,30721.90712,267,2696.655463,326,14.22233772,9714.536593,159,15890.64162,102,1394.821791,125,2.461008136,11333.62603,658,18539.08188,423,1627.29209,517,11.05692654,24286.34148,850,39726.60404,546,3487.054478,668,0.126382927,0.074394051,0,0.6,0.696921875,0.219578125,0.0835,0.501994318,0.331505682,0.1665,1,1,0.02,0.018926316,0.880073684,0.081,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Suqian City,Largecities,8,Jiangsu Province,107.5,99.51108508,4310.51061,132,11557.80836,85,331.6810345,104,0.223027874,7495.499005,159,20097.74453,102,576.7564655,125,0.650450914,13889.42308,415,37241.82692,267,1068.75,326,3.648058469,7184.18435,159,19263.01393,102,552.8017241,125,0.631253578,8381.548408,658,22473.51625,423,644.9353448,517,2.836124081,17960.46088,850,48157.53481,546,1382.00431,668,0.135030073,0.103282176,0,0.6,0.734725682,0.244249318,0.021025,0.5408645,0.3916605,0.067475,1,1,0.02,0.664604737,0.277745263,0.03765,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Suzhou City (Anhui),Medium-small-cities,8,Anhui Province,58.2996,49.93135061,2696.059627,132,13200.81309,85,303.1272803,104,0.159401373,4688.148129,159,22954.74721,102,527.1046596,125,0.366558622,8687.303242,415,42535.9533,267,976.7434588,326,4.966611189,4493.432711,159,22001.35515,102,505.2121338,125,0.204575851,5242.338163,658,25668.24768,423,589.4141562,517,2.671102353,11233.58178,850,55003.38789,546,1263.030335,668,0.13494188,0.108636472,0,0.6,0.741758852,0.246587398,0.01165375,0.539673211,0.416205539,0.04412125,1,1,0.02,0.9743525,0,0.0056475,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Suihua City,Medium-small-cities,8,Heilongjiang Province,33.2348,28.33856709,2203.626435,132,13610.12121,85,386.252357,104,0.13600647,3831.861523,159,23666.48854,102,671.6499319,125,0.330301426,7100.574069,415,43854.835,267,1244.590928,326,2.82828692,3672.710725,159,22683.53535,102,643.7539284,125,0.27136529,4284.829179,658,26464.12457,423,751.0462498,517,1.330272804,9181.776813,850,56708.83837,546,1609.384821,668,0.148949994,0.137557229,0,0.6,0.728780568,0.259565682,0.01165375,0.517767656,0.438111094,0.04412125,1,1,0.02,0.9743525,0,0.0056475,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Suizhou City,Medium-small-cities,8,Hubei Province,23.3725,20.5757089,2274.8051,132,13449.72943,85,475.4654682,104,0.075647997,3955.633312,159,23387.58507,102,826.7816197,125,0.168228036,7329.927543,415,43338.01706,267,1532.055398,326,1.741542508,3791.341833,159,22416.21572,102,792.442447,125,0.158669625,4423.232138,658,26152.25167,423,924.5161882,517,0.652702932,9478.354581,850,56040.5393,546,1981.106118,668,0.121643868,0.086017314,0,0.6,0.754737136,0.233609114,0.01165375,0.561578766,0.394299984,0.04412125,1,1,0.02,0.9743525,0,0.0056475,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Suining City,Medium-small-cities,8,Sichuan Province,44.72,40.06315143,1700.768724,132,13860.55348,85,638.6777949,104,0.082146584,2957.447837,159,24101.96244,102,1110.589721,125,0.289200986,5480.254777,415,44661.78344,267,2057.961783,326,2.988785291,2834.61454,159,23100.92247,102,1064.462991,125,0.234436597,3307.050297,658,26951.07621,423,1241.87349,517,1.06227911,7086.53635,850,57752.30617,546,2661.157479,668,0.156459988,0.121901186,0,0.6,0.728780568,0.259565682,0.01165375,0.517767656,0.438111094,0.04412125,1,1,0.02,0.9743525,0,0.0056475,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Tacheng Prefecture,Medium-small-cities,8,Xinjiang Uygur Autonomous Region,23.1583,19.18367152,2226.712213,132,13737.60608,85,235.6817061,104,0.118837377,3872.005127,159,23888.17057,102,409.8243001,125,0.161126353,7174.961576,415,44265.61959,267,759.4188308,326,2.608533954,3711.187022,159,22896.01013,102,392.8028435,125,0.154167408,4329.718193,658,26712.01182,423,458.2699841,517,0.931963393,9277.967556,850,57240.02534,546,982.0071088,668,0.150211391,0.1303629,0.365621273,0.6,0.728780568,0.259565682,0.01165375,0.517767656,0.438111094,0.04412125,1,1,0.02,0.9743525,0,0.0056475,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Taizhou City (Zhejiang),Largecities,8,Zhejiang Province,175.2182,158.4792523,3257.051331,132,12391.86942,85,551.0792464,104,0.338630881,5663.65037,159,21548.08405,102,958.2655785,125,0.793666127,10494.94318,415,39929.35703,267,1775.699794,326,12.45844175,5428.418885,159,20653.1157,102,918.4654107,125,0.413764608,6333.155366,658,24095.30166,423,1071.542979,517,2.734444363,13571.04721,850,51632.78926,546,2296.163527,668,0.118595322,0.088090863,0.28216515,0.6,0.69616,0.282815,0.021025,0.479023368,0.453501632,0.067475,1,1,0.02,0.664604737,0.277745263,0.03765,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Taiyuan City,Largecities,8,Shanxi Province,168.37,149.0428067,5220.732187,132,10369.19039,85,610.0774177,104,0.290276694,9078.273192,159,18030.86996,102,1060.856843,125,0.858933497,16822.35927,415,33411.83572,267,1965.805012,326,10.53799573,8701.220312,159,17281.98399,102,1016.795696,125,0.30217328,10151.4237,658,20162.31466,423,1186.261645,517,7.337814143,21753.05078,850,43204.95998,546,2541.98924,668,0.125081763,0.096006312,3.639664026,0.6,0.747580909,0.231394091,0.021025,0.561478211,0.371046789,0.067475,1,1,0.02,0.664604737,0.277745263,0.03765,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
