City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Car,Truck,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Baiyin City,Medium-small-cities,1,Gansu Province,24.79,20.23462855,4972.705675,132,17708.82685,85,718.4674759,104,0.078490765,8646.982646,159,30793.68224,102,1249.335111,125,0.173697156,16023.16273,415,57061.7754,267,2315.061867,326,3.331496922,8287.842791,159,29514.71142,102,1197.445793,125,0.188232483,9669.149923,658,34433.82998,423,1397.020092,517,0.783454119,20719.60698,850,73786.77854,546,2993.614483,668,0.000213053,0.000330319,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baise City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,39.4785,34.25272915,4255.117054,132,18050.94316,85,1093.939788,104,0.097133287,7399.175767,159,31388.58449,102,1902.239743,125,0.230765143,13710.93273,415,58164.15017,267,3524.917096,326,3.373174152,7091.861757,159,30084.90526,102,1823.232981,125,0.291988548,8273.838717,658,35099.05614,423,2127.105144,517,1.232709716,17729.65439,850,75212.26316,546,4558.082452,668,0.000650464,0.000643012,4.09E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bengbu City,Medium-small-cities,1,Anhui Province,44.0785,37.75152896,5270.559662,132,17672.31257,85,457.1277719,104,0.120518381,9164.917635,159,30730.18796,102,794.8944034,125,0.277143483,16982.91447,415,56944.11827,267,1472.967265,326,3.755099028,8784.266103,159,29453.85428,102,761.8796199,125,0.154673388,10248.31045,658,34362.82999,423,888.8595565,517,2.019536756,21960.66526,850,73634.63569,546,1904.69905,668,2.91E-05,0.000146774,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,72.6,63.65184566,6583.593668,132,15674.9529,85,1141.453431,104,0.153100491,11448.13788,159,27257.00143,102,1984.860689,125,0.384649169,21213.80182,415,50508.18157,267,3678.016612,326,5.617902332,10972.65611,159,26124.9215,102,1902.422386,125,0.185998118,12801.43213,658,30479.07508,423,2219.492783,517,2.606504235,27431.64029,850,65312.30375,546,4756.055964,668,0.000770409,0.000148879,5.17E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,39.2303,35.17894495,3755.72546,132,19214.89149,85,429.38305,104,0.100509602,6530.789272,159,33412.56131,102,746.6494148,125,0.24952093,12101.78204,415,61914.65036,267,1383.567606,326,2.578188155,6259.542434,159,32024.81915,102,715.6384167,125,0.096419095,7302.799506,658,37362.28901,423,834.9114862,517,1.026717268,15648.85608,850,80062.04787,546,1789.096042,668,0.000617335,0.000371296,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,238,206.0961842,4131.951104,132,18532.29413,85,735.7547645,104,0.319110683,7185.003864,159,32225.60035,102,1279.395785,125,0.979089596,13314.06467,415,59715.16998,267,2370.765352,326,19.51796978,6886.585173,159,30887.15689,102,1226.257941,125,0.641122372,8034.349369,658,36035.01637,423,1430.634264,517,10.44652336,17216.46293,850,77217.89222,546,3065.644852,668,0.000192064,0.000200033,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,Yunnan Province,28.66,24.36464572,2068.284229,132,20770.44021,85,561.2755633,104,0.080283371,3596.516464,159,36117.48769,102,975.9958406,125,0.12255819,6664.471404,415,66926.974,267,1808.554593,326,3.274940998,3447.140381,159,34617.40035,102,935.4592721,125,0.193145502,4021.663778,658,40386.96707,423,1091.369151,517,0.624426221,8617.850953,850,86543.50087,546,2338.64818,668,0.000445283,0.000466629,0.000241658,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Beihai City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,30.3548,26.33673374,3379.482072,132,18653.18725,85,1367.330677,104,0.074685246,5876.543825,159,32435.82005,102,2377.636122,125,0.17743404,10889.44223,415,60104.71448,267,4405.843293,326,2.593614924,5632.47012,159,31088.64542,102,2278.884462,125,0.224508377,6571.215139,658,36270.08632,423,2658.698539,517,0.947823674,14081.1753,850,77721.61355,546,5697.211155,668,0.000572876,0.000182418,0.000110107,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Beijing,Megacities,1,Beijing Municipality,584.25,522.7,10019.7532,132,12158.24913,85,1221.997675,104,7.66,17423.2375,159,21141.84432,102,2124.918179,125,6.31,32285.87141,415,39176.58052,267,3937.548064,326,39.4,16699.58866,159,20263.74855,102,2036.662792,125,1.87,19482.85344,658,23641.03997,423,2376.10659,517,6.31,41748.97165,850,50659.37137,546,5091.656979,668,7.88E-05,0.000462117,0.061622524,0.6,0.463238806,0.293761194,0.243,0.151210526,0.511789474,0.337,1,1,0.02,0.186754098,0.525245902,0.268,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Benxi City,Medium-small-cities,1,Liaoning Province,15.1086,13.15684552,10607.57958,132,12792.42042,85,0,104,0.070870319,18445.40227,159,22244.59773,102,0,125,0.132220744,34179.97865,415,41220.02135,267,0,326,1.094435173,17679.2993,159,21320.7007,102,0,125,0.078274681,20625.84918,658,24874.15082,423,0,517,0.575953562,44198.24825,850,53301.75175,546,0,668,5.81E-05,0.000317088,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bijie City,Medium-small-cities,1,Guizhou Province,58.2,50.39069969,1878.393327,132,20822.86699,85,698.7396863,104,0.207676623,3266.317285,159,36208.65204,102,1215.030677,125,0.341732432,6052.600719,415,67095.90474,267,2251.494545,326,5.920431975,3130.655544,159,34704.77831,102,1164.566144,125,0.321953706,3652.431469,658,40488.90803,423,1358.660501,517,1.01750557,7826.638861,850,86761.94578,546,2911.41536,668,0.001797516,0.000820836,0.000143532,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Binzhou City,Medium-small-cities,1,Shandong Province,95.6195,84.08908141,3757.250699,132,18781.64479,85,861.1045147,104,0.164961213,6533.441494,159,32659.19343,102,1497.365073,125,0.544659967,12106.6967,415,60518.6332,267,2774.670103,326,7.007354889,6262.084499,159,31302.74131,102,1435.174191,125,0.328688303,7305.765248,658,36519.86486,423,1674.36989,517,3.484754213,15655.21125,850,78256.85328,546,3587.935478,668,2.23E-05,0.000433185,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Bozhou City,Medium-small-cities,1,Anhui Province,63.1152,54.0557256,3252.74161,132,19689.5287,85,457.7296901,104,0.172568071,5656.156244,159,34237.90268,102,795.9410722,125,0.396836698,10481.0563,415,63444.03692,267,1474.906779,326,5.376857792,5421.236017,159,32815.88117,102,762.8828168,125,0.221474002,6324.775353,658,38285.19469,423,890.0299529,517,2.891737838,13553.09004,850,82039.70292,546,1907.207042,668,0.000204196,0.000136225,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Cangzhou City,Largecities,1,Hebei Province,85.0947,73.68778557,4087.840124,132,18566.72,85,745.4398796,104,0.114095075,7108.299771,159,32285.46311,102,1296.237124,125,0.350064435,13171.92929,415,59826.09777,267,2401.972945,326,6.978469678,6813.066873,159,30944.53333,102,1242.399799,125,0.229227378,7948.578019,658,36101.95555,423,1449.466432,517,3.735057864,17032.66718,850,77361.33332,546,3105.999498,668,0.00011227,0.000263283,0,0.6,0.73,0.26,0.01,0.531673684,0.421326316,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chamdo City,Medium-small-cities,1,Tibet Autonomous Region,13.7757,9.001351382,2295.930707,132,20792.82417,85,311.2451235,104,0.072150135,3992.368395,159,36156.41092,102,541.220687,125,0.106981235,7397.998943,415,66999.1001,267,1002.900953,326,3.092504082,3826.551178,159,34654.70695,102,518.7418725,125,0.462756041,4464.309707,658,40430.49144,423,605.1988512,517,1.039957125,9566.377944,850,86636.76737,546,1296.854681,668,0.002770991,0.000786633,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changde City,Largecities,1,Hunan Province,62.3495,55.72264954,2261.383603,132,20694.3976,85,444.2187983,104,0.302789673,3932.294821,159,35985.25805,102,772.4471326,125,0.44303667,7286.6805,415,66681.94782,267,1431.371683,326,4.253439723,3768.972672,159,34490.66266,102,740.3646638,125,0.354573179,4397.134784,658,40239.10644,423,863.7587744,517,1.273011212,9422.431681,850,86226.65666,546,1850.91166,668,8.30E-05,0.000333266,0.000418849,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changzhou City,Largecities,1,Jiangsu Province,147.72,136.7421162,6696.742231,132,15482.17472,85,1221.083052,104,0.306471419,11644.89066,159,26921.78159,102,2123.327752,125,0.893810317,21578.39163,415,49887.00742,267,3934.600946,326,5.012941368,11161.23705,159,25803.62453,102,2035.13842,125,0.867430498,13021.44323,658,30104.22862,423,2374.328157,517,3.897230226,27903.09263,850,64509.06132,546,5087.846051,668,8.83E-05,0.000121777,0.000130616,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaohu City,Medium-small-cities,1,Anhui Province,9.5791,8.204128341,5799.925568,132,17155.93599,85,444.1384444,104,0.026190946,10085.42613,159,29832.26647,102,772.307406,125,0.060228573,18688.64905,415,55280.23818,267,1431.112765,326,0.816054746,9666.542613,159,28593.22665,102,740.2307406,125,0.033613482,11277.63305,658,33358.76442,423,863.6025307,517,0.438883913,24166.35653,850,71483.06662,546,1850.576852,668,0.000804909,0.00026874,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaoyang City,Medium-small-cities,1,Liaoning Province,41.8232,36.42040835,4178.855698,132,18438.13959,85,783.0047097,104,0.196181216,7266.565742,159,32061.87607,102,1361.55819,125,0.366009732,13465.20169,415,59411.78313,267,2523.015176,326,3.029584551,6964.759497,159,30730.23265,102,1305.007849,125,0.216677761,8125.552746,658,35851.9381,423,1522.509158,517,1.59433839,17411.89874,850,76825.58163,546,3262.519624,668,8.10E-05,0.000338189,0.003239192,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaozhou City,Medium-small-cities,1,Guangdong Province,37.4376,33.23695937,4751.390329,132,17829.41552,85,819.1941549,104,0.082998742,8262.13985,159,31003.37254,102,1424.487614,125,0.282744743,15310.03551,415,57450.33888,267,2639.62561,326,2.970515297,7918.983882,159,29715.69253,102,1365.323591,125,0.179722957,9238.814529,658,34668.30795,423,1592.877523,517,0.684658886,19797.45971,850,74289.23132,546,3413.308979,668,0.000275388,0.000230034,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chenzhou City,Medium-small-cities,1,Hunan Province,50.137,44.80816174,2697.548774,132,19954.57729,85,747.873937,104,0.243481757,4690.737591,159,34698.79273,102,1300.469679,125,0.356258343,8692.101606,415,64298.08237,267,2409.816019,326,3.420311428,4495.914624,159,33257.62881,102,1246.456562,125,0.285122343,5245.233728,658,38800.56695,423,1454.199322,517,1.023664394,11239.78656,850,83144.07204,546,3116.141404,668,0.000118538,0.00032639,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengdu City,Extra-large-cities,1,Sichuan Province,463.04,414.8220402,5500.24521,132,16528.48688,85,1371.267905,104,0.85056248,9564.315282,159,28741.20219,102,2384.482523,125,2.994445992,17723.01234,415,53258.45774,267,4418.529915,326,30.94649243,9167.075351,159,27547.47814,102,2285.446508,125,2.427404338,10694.92124,658,32138.7245,423,2666.354259,517,10.99905454,22917.68838,850,68868.69535,546,5713.61627,668,0.000241115,0.000234972,0.000832518,0.6,0.725235938,0.243764063,0.031,0.524730114,0.376269886,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengde City,Medium-small-cities,1,Hebei Province,56.9565,49.32150133,4514.555763,132,18097.62776,85,787.8164818,104,0.076367343,7850.310854,159,31469.76382,102,1369.925327,125,0.234308893,14546.9019,415,58314.57832,267,2538.519775,326,4.670904395,7524.259605,159,30162.71293,102,1313.02747,125,0.153428934,8778.302872,658,35189.83175,423,1531.865381,517,2.499989109,18810.64901,850,75406.78231,546,3282.568674,668,0.000648138,0.000214894,1.48E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chizhou City,Medium-small-cities,1,Anhui Province,18.5196,15.8613205,3747.375119,132,19007.38148,85,645.243398,104,0.050635848,6516.268957,159,33051.72447,102,1122.006575,125,0.116441949,12074.87538,415,61246.007,267,2079.117616,326,1.577706409,6245.625199,159,31678.96914,102,1075.405663,125,0.064986088,7286.562732,658,36958.79733,423,1254.639941,517,0.848509203,15614.063,850,79197.42284,546,2688.514158,668,0.000113361,0.000196705,2.64E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chifeng City,Largecities,1,Inner Mongolia Autonomous Region,159.421,139.771913,5442.351375,132,17412.37517,85,545.2734599,104,0.336190543,9463.644336,159,30278.1857,102,948.1699608,125,0.84464401,17536.46554,415,56106.5422,267,1756.99226,326,12.33624804,9070.585625,159,29020.62528,102,908.7890998,125,0.408429834,10582.3499,658,33857.39615,423,1060.25395,517,5.723574541,22676.46406,850,72551.56319,546,2271.97275,668,0.001539041,0.000237808,9.50E-05,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chongzuo City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,19.1722,16.63437501,4301.429342,132,18440.34312,85,658.2275416,104,0.047171468,7479.707689,159,32065.70775,102,1144.584559,125,0.112067973,13860.16121,415,59418.88338,267,2120.955412,326,1.638136441,7169.048903,159,30733.90519,102,1097.045903,125,0.141800292,8363.890387,658,35856.22273,423,1279.886887,517,0.598648815,17922.62226,850,76834.76299,546,2742.614757,668,0.00069935,0.000641454,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuzhou City,Medium-small-cities,1,Anhui Province,47.5566,40.73038698,4165.192381,132,18532.56634,85,702.2412764,104,0.130028119,7242.806751,159,32226.0737,102,1221.119553,125,0.29901203,13421.17545,415,59716.0471,267,2262.777446,326,4.05140244,6941.987301,159,30887.61057,102,1170.402127,125,0.166878193,8098.985185,658,36035.54567,423,1365.469149,517,2.178892242,17354.96825,850,77219.02643,546,2926.005318,668,0.000410426,0.000229261,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,30.49,25.9203785,1580.940116,132,21368.1906,85,450.8692853,104,0.08540963,2749.079202,159,37156.90921,102,784.0115905,125,0.130383783,5094.140373,415,68853.0586,267,1452.80103,326,3.484052723,2634.900193,159,35613.651,102,751.4488088,125,0.20547824,3074.050225,658,41549.2595,423,876.6902769,517,0.66429712,6587.250483,850,89034.1275,546,1878.622022,668,0.000271847,0.000478424,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dazhou City,Medium-small-cities,1,Sichuan Province,64.69,57.95360613,2365.7563,132,20284.27317,85,749.9705277,104,0.118829662,4113.787344,159,35272.09724,102,1304.115418,125,0.418345523,7622.992523,415,65360.43578,267,2416.5717,326,4.323446344,3942.927167,159,33807.12195,102,1249.95088,125,0.339125749,4600.081695,658,39441.64228,423,1458.276026,517,1.536646592,9857.317918,850,84517.80488,546,3124.877199,668,2.65E-06,0.000469903,5.26E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dali Bai Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,49.98,42.48935775,2616.013007,132,20222.5069,85,561.4800946,104,0.140005684,4548.955952,159,35164.69255,102,976.3514978,125,0.213728483,8429.375246,415,65161.41112,267,1809.213638,326,5.711149724,4360.021679,159,33704.17816,102,935.8001577,125,0.336825268,5086.691959,658,39321.54119,423,1091.766851,517,1.088933095,10900.0542,850,84260.44541,546,2339.500394,668,0.000469118,0.000265513,0.000249421,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
