City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Car,Truck,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Mudanjiang City,Medium-small-cities,1,Heilongjiang Province,28.9631,24.6961845,3971.934521,132,15291.79931,85,536.2661722,104,0.118525431,6906.752807,159,26590.73991,102,932.5072884,125,0.287847474,12798.45568,415,49273.57554,267,1727.968777,326,2.464764551,6619.890869,159,25486.33218,102,893.7769537,125,0.236486455,7723.206014,658,29734.05421,423,1042.739779,517,1.159291593,16549.72717,850,63715.83044,546,2234.442384,668,0.000404374,0.000378468,2.25E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Nagqu City,Medium-small-cities,1,Tibet Autonomous Region,13.7757,9.001351382,2068.770643,132,17430.79128,85,300.4380781,104,0.072150135,3597.362285,159,30310.20928,102,522.4284359,125,0.106981235,6666.038738,415,56165.88301,267,968.0782517,326,3.092504082,3447.951071,159,29051.3188,102,500.7301302,125,0.462756041,4022.609583,658,33893.20526,423,584.1851519,517,1.039957125,8619.877679,850,72628.297,546,1251.825326,668,0.001350368,0.000822087,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Nanchang City,Largecities,1,Jiangxi Province,116.5112,100.1767981,2690.748015,132,16399.33138,85,709.9206018,104,0.272759573,4678.911826,159,28516.61513,102,1234.473046,125,0.590329648,8670.188048,415,52842.29001,267,2287.521939,326,9.451119213,4484.580025,159,27332.21897,102,1183.201003,125,0.744243978,5232.010029,658,31887.5888,423,1380.40117,517,5.27594946,11211.45006,850,68330.54743,546,2958.002507,668,0.000393283,0.000171253,0.000441238,0.6,0.717,0.273,0.01,0.510607368,0.442392632,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Nanchong City,Medium-small-cities,1,Sichuan Province,83.57,74.8675663,2456.103798,132,16706.4398,85,637.4564004,104,0.15351051,4270.891605,159,29050.64254,102,1108.465852,125,0.54044111,7914.112239,415,53831.86158,267,2054.026179,326,5.585259096,4093.50633,159,27844.06634,102,1062.427334,125,0.43810077,4775.757385,658,32484.74406,423,1239.498556,517,1.985122209,10233.76583,850,69610.16584,546,2656.068335,668,0.000106975,0.000754205,0.003586427,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Nanjing City,Extra-large-cities,1,Jiangsu Province,269.94,249.8792773,8005.20731,132,10781.25368,85,1013.539006,104,0.560038552,13920.16604,159,18747.40224,102,1762.431715,125,1.633327626,25794.55689,415,34739.59521,267,3265.847907,326,9.160529332,13342.01218,159,17968.75614,102,1689.231676,125,1.585121776,15565.68088,658,20963.54883,423,1970.770289,517,7.121705438,33355.03046,850,44921.89035,546,4223.07919,668,0.000131755,0.00030005,0.000385773,0.6,0.7065625,0.2624375,0.031,0.4505,0.4505,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Nanning City,Largecities,1,Guangxi Zhuang Autonomous Region,176.1627,152.8440354,5372.125729,132,13539.78583,85,888.0884431,104,0.433432428,9341.529739,159,23544.18313,102,1544.287126,125,1.029730375,17310.1829,415,43628.19878,267,2861.618317,326,15.05192614,8953.542881,159,22566.30971,102,1480.147405,125,1.302924148,10445.80003,658,26327.36133,423,1726.838639,517,5.500651543,22383.8572,850,56415.77428,546,3700.368513,668,0.000584537,0.000163483,0.00029177,0.6,0.73,0.26,0.01,0.531673684,0.421326316,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Nanping City,Medium-small-cities,1,Fujian Province,29.25,25.57729426,3681.88987,132,14727.55948,85,1390.55065,104,0.095389349,6402.397385,159,25609.58954,102,2418.013075,125,0.153658861,11863.86736,415,47455.46943,267,4480.663207,326,2.728308026,6136.483117,159,24545.93247,102,2317.584417,125,0.086756829,7159.230303,658,28636.92121,423,2703.848487,517,0.608592678,15341.20779,850,61364.83117,546,5793.961043,668,0.000124806,0.000150529,3.64E-05,0.6,0.704,0.286,0.01,0.476,0.484,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Nantong City,Extra-large-cities,1,Jiangsu Province,181.23,167.7618042,3442.860416,132,15724.51687,85,632.6227142,104,0.375993876,5986.751724,159,27343.18767,102,1100.060609,125,1.096569481,11093.66134,415,50667.88769,267,2038.450968,326,6.150117548,5738.100694,159,26207.52812,102,1054.37119,125,1.064205451,6694.450809,658,30575.44947,423,1230.099722,517,4.781309463,14345.25173,850,65518.82029,546,2635.927976,668,4.33E-05,0.000156292,0.000241554,0.6,0.73684375,0.23215625,0.031,0.542647727,0.358352273,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Nanyang City,Largecities,1,Henan Province,114.3854,100.9598133,3453.620265,132,15955.79466,85,390.5850706,104,0.260075318,6005.461904,159,27745.35406,102,679.1840395,125,0.564327813,11128.33196,415,51413.11614,267,1258.551894,326,8.203416807,5756.033774,159,26592.99111,102,650.9751177,125,0.282163906,6715.372737,658,31025.15629,423,759.4709706,517,4.115602838,14390.08444,850,66482.47777,546,1627.437794,668,0.000155026,0.000124557,0.000168441,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Neijiang City,Medium-small-cities,1,Sichuan Province,47.01,42.1146858,1502.101204,132,17819.53254,85,478.3662548,104,0.086353106,2611.987094,159,30986.18714,102,831.8257653,125,0.30401025,4840.10388,415,57418.49374,267,1541.402377,326,3.141833554,2503.502007,159,29699.2209,102,797.2770914,125,0.246441512,2920.752341,658,34649.09105,423,930.1566066,517,1.116675781,6258.755017,850,74248.05225,546,1993.192728,668,0.002499541,0.000679806,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Ningbo City,Extra-large-cities,1,Zhejiang Province,277.0211,250.5567161,6570.989011,132,12242.05714,85,986.9538462,104,0.535377598,11426.21978,159,21287.57714,102,1716.203077,125,1.254791246,21173.18681,415,39446.62857,267,3180.184615,326,19.69687646,10951.64835,159,20403.42857,102,1644.923077,125,0.654164503,12776.92308,658,23804,423,1919.076923,517,4.323174108,27379.12088,850,51008.57143,546,4112.307692,668,0.000147189,0.000600286,0.000150185,0.6,0.713628125,0.255371875,0.031,0.5068125,0.3941875,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Ningde City,Medium-small-cities,1,Fujian Province,27.78,24.29187126,4351.218142,132,14758.67143,85,690.1104319,104,0.090595423,7566.284881,159,25663.68976,102,1200.025362,125,0.145936518,14020.59179,415,47555.71904,267,2223.68917,326,2.591193059,7252.030237,159,24597.78571,102,1150.184053,125,0.082396742,8460.701944,658,28697.41666,423,1341.881395,517,0.578006995,18130.07559,850,61494.46427,546,2875.460133,668,3.90E-05,8.16E-05,0,0.6,0.717,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Panzhihua City,Medium-small-cities,1,Sichuan Province,25.2,22.57583667,2634.33642,132,16487.82603,85,677.8375485,104,0.046290114,4580.81833,159,28670.49749,102,1178.684182,125,0.162966567,8488.417353,415,53127.43944,267,2184.143212,326,1.684199225,4390.5607,159,27479.71005,102,1129.729247,125,0.13210649,5122.320816,658,32059.66173,423,1318.017455,517,0.598600929,10976.40175,850,68699.27513,546,2824.323119,668,0.002716429,0.0009396,6.69E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Panjin City,Medium-small-cities,1,Liaoning Province,36.0316,31.37697702,3733.155209,132,15515.18936,85,551.6554266,104,0.169014401,6491.542114,159,26979.19039,102,959.2674918,125,0.315325375,12029.05567,415,49993.38795,267,1777.556375,326,2.610053241,6221.925349,159,25858.64894,102,919.425711,125,0.186672622,7258.912907,658,30168.42376,423,1072.66333,517,1.373557335,15554.81337,850,64646.62235,546,2298.564278,668,5.33E-05,0.000156803,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Pingdingshan City,Medium-small-cities,1,Henan Province,71.3472,62.97307167,4473.174367,132,14720.56632,85,606.2593145,104,0.162220403,7778.353204,159,25597.42921,102,1054.217586,125,0.351996053,14413.56185,415,47432.93592,267,1953.502235,326,5.116831515,7455.290611,159,24534.2772,102,1010.432191,125,0.175998027,8697.839046,658,28623.3234,423,1178.837556,517,2.567082327,18638.22653,850,61335.693,546,2526.080477,668,7.61E-05,0.00015493,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Pingliang City,Medium-small-cities,1,Gansu Province,23.89,19.50001114,3437.577594,132,15686.16699,85,676.2554147,104,0.075641161,5977.565483,159,27276.50149,102,1175.933027,125,0.167391088,11076.63891,415,50544.31586,267,2179.045225,326,3.210547054,5729.29599,159,26143.61165,102,1127.092358,125,0.18139871,6684.178655,658,30500.88026,423,1314.941084,517,0.755010847,14323.23998,850,65359.02913,546,2817.730895,668,0.001249739,0.000562729,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Pingxiang City,Medium-small-cities,1,Jiangxi Province,24.34,20.92762985,2606.302353,132,16960.71001,85,232.9876346,104,0.056981372,4532.070203,159,29492.79019,102,405.1396091,125,0.123323969,8398.085361,415,54651.17671,267,750.7379338,326,1.974404535,4343.837256,159,28267.85002,102,388.3127244,125,0.155477743,5067.810132,658,32979.15836,423,453.0315118,517,1.102182536,10859.59314,850,70669.62505,546,970.7818109,668,0.000547363,0.000205499,0,0.6,0.704,0.286,0.01,0.476,0.484,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Putian City,Medium-small-cities,1,Fujian Province,38.77,33.90193841,3214.403418,132,15791.0589,85,794.5376869,104,0.126435728,5589.490388,159,27458.89686,102,1381.612756,125,0.203670223,10357.52212,415,50882.30088,267,2560.176991,326,3.616290672,5357.33903,159,26318.43149,102,1324.229478,125,0.114993581,6250.228868,658,30704.83674,423,1544.934391,517,0.806671389,13393.34757,850,65796.07873,546,3310.573695,668,6.08E-05,6.86E-05,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Puyang City,Medium-small-cities,1,Henan Province,68.6431,60.58635596,5716.721593,132,13464.79438,85,618.4840235,104,0.156072157,9940.74366,159,23413.78134,102,1075.474996,125,0.3386552,18420.54736,415,43386.55968,267,1992.892965,326,4.922900652,9527.869322,159,22441.32397,102,1030.806706,125,0.1693276,11115.84754,658,26181.54463,423,1202.607823,517,2.469788427,23819.67331,850,56103.30993,546,2577.016765,668,0.000295505,0.000155381,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Pu'er City,Medium-small-cities,1,Yunnan Province,29.6,25.16376529,1597.940883,132,18013.00232,85,189.0567918,104,0.082916531,2778.641647,159,31322.6096,102,328.7487546,125,0.126577893,5148.920624,415,58041.89638,267,609.1829957,326,3.382353578,2663.234806,159,30021.67054,102,315.0946529,125,0.199480351,3107.107273,658,35025.2823,423,367.6104284,517,0.644906355,6658.087014,850,75054.17635,546,787.7366323,668,0.000239338,0.000692773,2.90E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Qitaihe City,Medium-small-cities,1,Heilongjiang Province,14.1179,12.03801607,4170.694359,132,14958.55356,85,670.7520858,104,0.057774554,7252.37408,159,26011.26257,102,1166.363349,125,0.140309631,13438.90405,415,48199.78368,267,2161.312276,326,1.201435601,6951.157265,159,24930.92259,102,1117.920143,125,0.115273991,8109.683476,658,29086.07636,423,1304.240167,517,0.565090159,17377.89316,850,62327.30648,546,2794.800357,668,0.000333073,0.000767399,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Qiqihar City,Medium-small-cities,1,Heilongjiang Province,7.8219,6.669558352,3233.37726,132,15927.92825,85,638.6944923,104,0.03200949,5622.483791,159,27696.89745,102,1110.618756,125,0.077737333,10418.66006,415,51323.32435,267,2058.015586,326,0.66564497,5388.9621,159,26546.54708,102,1064.490821,125,0.063866554,6287.12245,658,30970.97159,423,1241.905957,517,0.3130833,13472.40525,850,66366.3677,546,2661.227051,668,8.50E-05,0.000330202,9.91E-06,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Qinzhou City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,75.1807,65.22902731,3849.401408,132,15003.49912,85,947.0994718,104,0.184975329,6693.681338,159,26089.41791,102,1646.900748,125,0.439456539,12403.62676,415,48344.60827,267,3051.764965,326,6.423688691,6415.669014,159,25005.83187,102,1578.49912,125,0.556047049,7484.947183,658,29173.47051,423,1841.582306,517,2.347505082,16039.17254,850,62514.57967,546,3946.247799,668,0.000329584,0.000295708,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Qinhuangdao City,Medium-small-cities,1,Hebei Province,71.2,61.65566519,4194.60719,132,14833.60504,85,771.7877738,104,0.095465045,7293.955836,159,25793.99098,102,1342.053184,125,0.292904114,13515.9565,415,47797.17178,267,2486.871716,326,5.83898928,6991.011984,159,24722.67506,102,1286.312956,125,0.191797953,8156.180647,658,28843.1209,423,1500.698449,517,3.125178418,17477.52996,850,61806.68765,546,3215.782391,668,0.000218775,0.000282392,1.71E-05,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Qingdao City,Extra-large-cities,1,Shandong Province,291.0938,255.9918243,6601.41731,132,12237.21334,85,961.3693507,104,0.502190311,11479.13121,159,21279.15431,102,1671.714482,125,1.658104669,21271.23355,415,39431.02076,267,3097.745685,326,21.3324433,11002.36218,159,20395.35557,102,1602.282251,125,1.000623588,12836.08921,658,23794.58149,423,1869.329293,517,10.60861379,27505.90546,850,50988.38891,546,4005.705628,668,6.63E-05,0.000132343,0.001070981,0.6,0.7065625,0.2624375,0.031,0.4505,0.4505,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Qingyuan City,Medium-small-cities,1,Guangdong Province,68.8998,61.16898128,3270.377781,132,15876.37806,85,653.2441546,104,0.152750089,5686.823586,159,27607.25741,102,1135.919002,125,0.520360713,10537.88396,415,51157.21821,267,2104.897832,326,5.466907865,5450.629636,159,26460.63011,102,1088.740258,125,0.330760407,6359.067908,658,30870.73512,423,1270.196967,517,1.260039647,13626.57409,850,66151.57527,546,2721.850644,668,0.000194902,0.00096058,0,0.6,0.704,0.286,0.01,0.476,0.484,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Qingyang City,Medium-small-cities,1,Gansu Province,31.7,25.87485781,3272.602758,132,15931.24564,85,596.1516027,104,0.100369393,5690.692574,159,27702.66603,102,1036.641398,125,0.22211375,10545.05333,415,51334.01373,267,1920.932942,326,4.260123131,5454.33793,159,26552.07607,102,993.5860044,125,0.240700674,6363.394252,658,30977.42208,423,1159.183672,517,1.001835239,13635.84483,850,66380.19016,546,2483.965011,668,0.001443425,0.000674448,0.000301712,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Qujing City,Medium-small-cities,1,Yunnan Province,76.69,65.19625541,1457.310345,132,17742.62069,85,600.0689655,104,0.214826648,2534.100766,159,30852.44598,102,1043.453257,125,0.327947927,4695.777778,415,57170.66667,267,1933.555556,326,8.763266753,2428.850575,159,29571.03448,102,1000.114943,125,0.516829328,2833.659004,658,34499.54023,423,1166.800766,517,1.670873931,6072.126437,850,73927.58621,546,2500.287356,668,0.000401964,0.00019022,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Quzhou City,Medium-small-cities,1,Zhejiang Province,46.658,42.20066724,3448.207286,132,15638.39579,85,713.3969278,104,0.090172366,5996.049337,159,27193.43267,102,1240.517991,125,0.211341483,11110.89015,415,50390.38642,267,2298.723434,326,3.317497699,5747.012144,159,26063.99298,102,1188.99488,125,0.11017936,6704.847501,658,30407.99181,423,1387.160693,517,0.728141855,14367.53036,850,65159.98244,546,2972.487199,668,0.000179936,0.000184695,0,0.6,0.704,0.286,0.01,0.476,0.484,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Quanzhou City,Extra-large-cities,1,Fujian Province,160.18,140.0673844,3417.564825,132,15653.60767,85,728.8275085,104,0.522374902,5942.765502,159,27219.88444,102,1267.350056,125,0.841472693,11012.15333,415,50439.40248,267,2348.444194,326,14.94086768,5695.941375,159,26089.34611,102,1214.712514,125,0.475101155,6645.264938,658,30437.57046,423,1417.1646,517,3.33279915,14239.85344,850,65223.36528,546,3036.781285,668,0.000160691,6.83E-05,8.75E-05,0.6,0.725235938,0.243764063,0.031,0.524730114,0.376269886,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Shigatse City,Medium-small-cities,1,Tibet Autonomous Region,13.6951,8.948685534,1924.506937,132,17561.08522,85,314.4078384,104,0.071727993,3346.503729,159,30536.77597,102,546.7202967,125,0.106355301,6201.189019,415,56585.71906,267,1013.091924,326,3.074410204,3207.511561,159,29268.47537,102,524.013064,125,0.46004851,3742.096822,658,34146.5546,423,611.3485746,517,1.033872458,8018.778904,850,73171.18844,546,1310.03266,668,0.001607922,0.000732887,0,0.6,0.704,0.286,0.01,0.476,0.484,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Rizhao City,Medium-small-cities,1,Shandong Province,70.3935,61.90499587,4300.927556,132,14826.35324,85,672.7192021,104,0.121441727,7478.835139,159,25781.38091,102,1169.783946,125,0.400969691,13858.54435,415,47773.80489,267,2167.650762,326,5.158699181,7168.212593,159,24710.58874,102,1121.19867,125,0.241974912,8362.914692,658,28829.02019,423,1308.065115,517,2.56541862,17920.53148,850,61776.47184,546,2802.996676,668,5.77E-05,0.000304431,0.001312173,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Sanmenxia City,Medium-small-cities,1,Henan Province,32.4525,28.6435012,4177.264654,132,15007.28242,85,615.4529307,104,0.073786464,7263.799092,159,26095.99664,102,1070.204263,125,0.16010652,13460.075,415,48356.79889,267,1983.12611,326,2.327407028,6962.107756,159,25012.13736,102,1025.754885,125,0.08005326,8122.459049,658,29180.82692,423,1196.714032,517,1.167645531,17405.26939,850,62530.3434,546,2564.387211,668,0.000119176,0.000216788,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Sanming City,Medium-small-cities,1,Fujian Province,31.08,27.17751472,3699.645021,132,15325.19005,85,775.164931,104,0.101357298,6433.27162,159,26648.80269,102,1347.925686,125,0.163272389,11921.0784,415,49381.16793,267,2497.753667,326,2.899002169,6166.075035,159,25541.98341,102,1291.941552,125,0.092184692,7193.754208,658,29798.98065,423,1507.265144,517,0.646668733,15415.18759,850,63854.95853,546,3229.853879,668,2.08E-05,0.000110753,1.62E-06,0.6,0.704,0.286,0.01,0.476,0.484,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Sanya City,Medium-small-cities,1,Hainan Province,21.6115,18.57366902,2292.150731,132,16482.5737,85,1025.27557,104,0.090232603,3985.795437,159,28661.36427,102,1782.840297,125,0.264365697,7385.819021,415,53110.51525,267,3303.665727,326,2.214656351,3820.251218,159,27470.95617,102,1708.792617,125,0.178882178,4456.959754,658,32049.44886,423,1993.591387,517,0.289694147,9550.628044,850,68677.39041,546,4271.981543,668,1.89E-05,0.000243427,0.001304414,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Xiamen City,Largecities,1,Fujian Province,140.53,122.8846893,7572.360234,132,11089.22294,85,1138.416822,104,0.458292827,13167.49307,159,19282.92656,102,1979.580362,125,0.738245459,24399.82742,415,35731.9406,267,3668.231981,326,13.10800434,12620.60039,159,18482.03824,102,1897.36137,125,0.416818363,14724.03379,658,21562.37795,423,2213.588265,517,2.92394971,31551.50098,850,46205.0956,546,4743.403424,668,6.78E-05,0.000187885,0.005829703,0.6,0.73,0.26,0.01,0.531673684,0.421326316,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Shannan City,Medium-small-cities,1,Tibet Autonomous Region,13.6951,8.948685534,2745.233695,132,16824.15206,85,230.6142411,104,0.071727993,4773.65637,159,29255.33109,102,401.0125415,125,0.106355301,8845.753017,415,54211.15665,267,743.0903324,326,3.074410204,4575.389492,159,28040.25344,102,384.3570685,125,0.46004851,5337.954407,658,32713.62901,423,448.4165799,517,1.033872458,11438.47373,850,70100.6336,546,960.8926712,668,0.001327498,0.000478548,0,0.6,0.717,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Shantou City,Medium-small-cities,1,Guangdong Province,79.0098,70.14460096,6810.057595,132,11649.06686,85,1340.875541,104,0.175163847,11841.93348,159,20256.43294,102,2331.63358,125,0.59671575,21943.51892,415,37535.88212,267,4320.598967,326,6.269093626,11350.09599,159,19415.11144,102,2234.792569,125,0.379294477,13241.77866,658,22650.96335,423,2607.257997,517,1.444931342,28375.23998,850,48537.7786,546,5586.981423,668,0.000177906,0.00041663,0,0.6,0.717,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Shanwei City,Medium-small-cities,1,Guangdong Province,28.4348,25.24430766,4165.484164,132,14887.08539,85,747.430445,104,0.063039635,7243.314129,159,25886.98737,102,1299.698496,125,0.214751752,13422.11564,415,47969.49737,267,2408.38699,326,2.256181175,6942.473606,159,24811.80899,102,1245.717408,125,0.136504112,8099.55254,658,28947.11048,423,1453.336976,517,0.520015666,17356.18402,850,62029.52246,546,3114.293521,668,0.000197854,0.000205605,0,0.6,0.717,0.273,0.01,0.498,0.462,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Shangluo City,Medium-small-cities,1,Shaanxi Province,10.6124,9.516446099,2213.647059,132,16949.64706,85,636.7058824,104,0.027189394,3849.286275,159,29473.55294,102,1107.160784,125,0.067499252,7132.862745,415,54615.52941,267,2051.607843,326,0.697439581,3689.411765,159,28249.41176,102,1061.176471,125,0.026082849,4304.313725,658,32957.64706,423,1238.039216,517,0.277742825,9223.529412,850,70623.52941,546,2652.941176,668,0.001868576,0.000637652,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Shangqiu City,Medium-small-cities,1,Henan Province,111.034,98.00177218,2688.643305,132,16704.75808,85,406.5986176,104,0.252455321,4675.251969,159,29047.71821,102,707.0298184,125,0.547793463,8663.406205,415,53826.44269,267,1310.151101,326,7.963063308,4481.072175,159,27841.26346,102,677.6643626,125,0.273896732,5227.917537,658,32481.47404,423,790.6084231,517,3.995018993,11202.68044,850,69603.15866,546,1694.160907,668,2.56E-05,0.000140324,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
