City,Category,level,Province,Vehicles,small1,cityroadA,M1,ruralroadA,M2,highwayA,M3,medium1,cityroadB,M4,ruralroadB,M5,highwayB,M6,big1,cityroadC,M7,ruralroadC,M8,highwayC,M9,small2,cityroadD,M10,ruralroadD,M11,highwayD,M12,medium2,cityroadE,M13,ruralroadE,M14,highwayE,M15,big2,cityroadF,M16,ruralroadF,M17,highwayF,M18,Car,Truck,Airplaneinput,TCR,TC13,TC14,TC15,TC23,TC24,TC25,TC314,TC413,TC56,TC57,TC58,TC59,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1114,TC1315,TC1316,TC1415,TC1417,TC1516,TC1518
Bengbu City,Medium-small-cities,1,Anhui Province,44.0785,37.75152896,3243.421331,132,10875.26927,85,281.3093981,104,0.120518381,5639.949314,159,18910.8849,102,489.1657867,125,0.277143483,10451.02429,415,35042.53432,267,906.4413939,326,3.755099028,5405.702218,159,18125.44879,102,468.8489968,125,0.154673388,6306.652587,658,21146.35692,423,546.9904963,517,2.019536756,13514.25554,850,45313.62196,546,1172.122492,668,2.91E-05,0.000146774,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baotou City,Medium-small-cities,1,Inner Mongolia Autonomous Region,72.6,63.65184566,4051.442258,132,9646.124862,85,702.4328809,104,0.153100491,7045.007926,159,16773.53934,102,1221.452732,125,0.384649169,13054.64727,415,31081.95789,267,2263.394838,326,5.617902332,6752.403763,159,16076.87477,102,1170.721468,125,0.185998118,7877.80439,658,18756.3539,423,1365.841713,517,2.606504235,16881.00941,850,40192.18692,546,2926.80367,668,0.000770409,0.000148879,5.17E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoji City,Medium-small-cities,1,Shaanxi Province,39.2303,35.17894495,2311.215668,132,11824.54861,85,264.2357231,104,0.100509602,4018.947245,159,20561.57619,102,459.476563,125,0.24952093,7447.250485,415,38101.3233,267,851.4262189,326,2.578188155,3852.026113,159,19707.58102,102,440.3928718,125,0.096419095,4494.030465,658,22992.17785,423,513.7916838,517,1.026717268,9630.065283,850,49268.95254,546,1100.98218,668,0.000617335,0.000371296,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoding City,Largecities,1,Hebei Province,238,206.0961842,2542.739141,132,11404.4887,85,452.7721628,104,0.319110683,4421.540839,159,19831.13868,102,787.3204831,125,0.979089596,8193.270565,415,36747.79691,267,1458.932525,326,19.51796978,4237.898568,159,19007.48116,102,754.6202713,125,0.641122372,4944.214996,658,22175.39469,423,880.3903166,517,10.44652336,10594.74642,850,47518.7029,546,1886.550678,668,0.000192064,0.000200033,0,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Baoshan City,Medium-small-cities,1,Yunnan Province,28.66,24.36464572,1272.790295,132,12781.80936,85,345.4003466,104,0.080283371,2213.240901,159,22226.14627,102,600.612825,125,0.12255819,4101.213172,415,41185.83016,267,1112.956672,326,3.274940998,2121.317158,159,21303.0156,102,575.6672444,125,0.193145502,2474.870017,658,24853.5182,423,671.6117851,517,0.624426221,5303.292894,850,53257.53899,546,1439.168111,668,0.000445283,0.000466629,0.000241658,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Beihai City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,30.3548,26.33673374,2079.681275,132,11478.88446,85,841.4342629,104,0.074685246,3616.334661,159,19960.50465,102,1463.160691,125,0.17743404,6701.195219,415,36987.5166,267,2711.288181,326,2.593614924,3466.135458,159,19131.4741,102,1402.390438,125,0.224508377,4043.824701,658,22320.05312,423,1636.122178,517,0.947823674,8665.338645,850,47828.68526,546,3505.976096,668,0.000572876,0.000182418,0.000110107,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Beijing,Megacities,1,Beijing Municipality,584.25,522.7,6166.001967,132,7481.999463,85,751.9985693,104,7.66,10721.99231,159,13010.36573,102,1307.641957,125,6.31,19868.22856,415,24108.66494,267,2423.106501,326,39.4,10276.66995,159,12469.99911,102,1253.330949,125,1.87,11989.44827,658,14548.33229,423,1462.21944,517,6.31,25691.67486,850,31174.99776,546,3133.327372,668,7.88E-05,0.000462117,0.061622524,0.6,0.463238806,0.293761194,0.243,0.151210526,0.511789474,0.337,1,1,0.02,0.186754098,0.525245902,0.268,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Benxi City,Medium-small-cities,1,Liaoning Province,15.1086,13.15684552,6527.74128,132,7872.25872,85,0,104,0.070870319,11351.01678,159,13688.98322,102,0,125,0.132220744,21033.83301,415,25366.16699,267,0,326,1.094435173,10879.5688,159,13120.4312,102,0,125,0.078274681,12692.83027,658,15307.16973,423,0,517,0.575953562,27198.922,850,32801.078,546,0,668,5.81E-05,0.000317088,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Bijie City,Medium-small-cities,1,Guizhou Province,58.2,50.39069969,1155.934355,132,12814.07199,85,429.9936531,104,0.207676623,2010.041406,159,22282.24741,102,747.7111857,125,0.341732432,3724.677366,415,41289.78753,267,1385.535104,326,5.920431975,1926.557258,159,21356.78665,102,716.6560885,125,0.321953706,2247.650134,658,24916.2511,423,836.0987699,517,1.01750557,4816.393145,850,53391.96663,546,1791.640221,668,0.001797516,0.000820836,0.000143532,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Binzhou City,Medium-small-cities,1,Shandong Province,95.6195,84.08908141,2312.154276,132,11557.93525,85,529.9104706,104,0.164961213,4020.579381,159,20097.96519,102,921.4554294,125,0.544659967,7450.274891,415,37242.23582,267,1707.489294,326,7.007354889,3853.590461,159,19263.22542,102,883.1841177,125,0.328688303,4495.855537,658,22473.76299,423,1030.381471,517,3.484754213,9633.976152,850,48158.06355,546,2207.960294,668,2.23E-05,0.000433185,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Bozhou City,Medium-small-cities,1,Anhui Province,63.1152,54.0557256,2001.687145,132,12116.63305,85,281.6798093,104,0.172568071,3480.711535,159,21069.47857,102,489.8098906,125,0.396836698,6449.8808,415,39042.48426,267,907.634941,326,5.376857792,3336.145241,159,20194.38841,102,469.4663488,125,0.221474002,3892.169448,658,23560.11981,423,547.7107403,517,2.891737838,8340.363103,850,50485.97103,546,1173.665872,668,0.000204196,0.000136225,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Cangzhou City,Largecities,1,Hebei Province,85.0947,73.68778557,2515.593922,132,11425.67384,85,458.7322336,104,0.114095075,4374.338321,159,19867.9773,102,797.6843839,125,0.350064435,8105.802639,415,36816.06016,267,1478.137197,326,6.978469678,4192.656537,159,19042.78974,102,764.5537226,125,0.229227378,4891.432627,658,22216.58803,423,891.9793431,517,3.735057864,10481.64134,850,47606.97435,546,1911.384307,668,0.00011227,0.000263283,0,0.6,0.73,0.26,0.01,0.531673684,0.421326316,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chamdo City,Medium-small-cities,1,Tibet Autonomous Region,13.7757,9.001351382,1412.880435,132,12795.5841,85,191.5354606,104,0.072150135,2456.842089,159,22250.09903,102,333.0588843,125,0.106981235,4552.614734,415,41230.21545,267,617.1698175,326,3.092504082,2354.800725,159,21325.97351,102,319.2257677,125,0.462756041,2747.267512,658,24880.30243,423,372.4300623,517,1.039957125,5887.001812,850,53314.93377,546,798.0644192,668,0.002770991,0.000786633,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changde City,Largecities,1,Hunan Province,62.3495,55.72264954,1391.620679,132,12735.01391,85,273.3654143,104,0.302789673,2419.873736,159,22144.77418,102,475.3520816,125,0.44303667,4484.111077,415,41035.04481,267,880.8441128,326,4.253439723,2319.367798,159,21225.02318,102,455.6090239,125,0.354573179,2705.929098,658,24762.52704,423,531.5438612,517,1.273011212,5798.419496,850,53062.55794,546,1139.02256,668,8.30E-05,0.000333266,0.000418849,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Changzhou City,Largecities,1,Jiangsu Province,147.72,136.7421162,4121.072142,132,9527.492133,85,751.4357244,104,0.306471419,7166.086558,159,16567.25021,102,1306.663232,125,0.893810317,13279.01024,415,30699.69687,267,2421.29289,326,5.012941368,6868.45357,159,15879.15356,102,1252.392874,125,0.867430498,8013.195832,658,18525.67915,423,1461.12502,517,3.897230226,17171.13393,850,39697.88389,546,3130.982185,668,8.83E-05,0.000121777,0.000130616,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaohu City,Medium-small-cities,1,Anhui Province,9.5791,8.204128341,3569.184965,132,10557.49907,85,273.3159658,104,0.026190946,6206.416077,159,18358.31783,102,475.266096,125,0.060228573,11500.70711,415,34018.60811,267,880.6847786,326,0.816054746,5948.641608,159,17595.83178,102,455.5266096,125,0.033613482,6940.081876,658,20528.47041,423,531.4477112,517,0.438883913,14871.60402,850,43989.57946,546,1138.816524,668,0.000804909,0.00026874,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaoyang City,Medium-small-cities,1,Liaoning Province,41.8232,36.42040835,2571.603507,132,11346.54744,85,481.8490521,104,0.196181216,4471.732764,159,19730.38527,102,837.8819628,125,0.366009732,8286.277965,415,36561.09731,267,1552.624723,326,3.029584551,4286.005844,159,18910.9124,102,803.0817535,125,0.216677761,5000.340152,658,22062.73114,423,936.9287124,517,1.59433839,10715.01461,850,47277.28101,546,2007.704384,668,8.10E-05,0.000338189,0.003239192,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chaozhou City,Medium-small-cities,1,Guangdong Province,37.4376,33.23695937,2923.93251,132,10971.94801,85,504.1194799,104,0.082998742,5084.393754,159,19078.99848,102,876.6077623,125,0.282744743,9421.560311,415,35354.0547,267,1624.384991,326,2.970515297,4873.220851,159,18286.58002,102,840.1991332,125,0.179722957,5685.424326,658,21334.34335,423,980.2323221,517,0.684658886,12183.05213,850,45716.45004,546,2100.497833,668,0.000275388,0.000230034,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.01,0.99,0.35,0.65
Chenzhou City,Medium-small-cities,1,Hunan Province,50.137,44.80816174,1660.030015,132,12279.73987,85,460.2301151,104,0.243481757,2886.607748,159,21353.10322,102,800.2890334,125,0.356258343,5348.985604,415,39568.05069,267,1482.963704,326,3.420311428,2766.716692,159,20466.23312,102,767.0501918,125,0.285122343,3227.83614,658,23877.27197,423,894.8918904,517,1.023664394,6916.791729,850,51165.58279,546,1917.625479,668,0.000118538,0.00032639,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengdu City,Extra-large-cities,1,Sichuan Province,463.04,414.8220402,3384.766283,132,10171.37654,85,843.8571722,104,0.85056248,5885.732482,159,17686.89366,102,1467.373861,125,2.994445992,10906.46914,415,32774.43553,267,2719.095333,326,30.94649243,5641.277139,159,16952.29424,102,1406.42862,125,2.427404338,6581.489995,658,19777.67661,423,1640.83339,517,10.99905454,14103.19285,850,42380.7356,546,3516.071551,668,0.000241115,0.000234972,0.000832518,0.6,0.725235938,0.243764063,0.031,0.524730114,0.376269886,0.099,1,1,0.02,0.02,0.93,0.03,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chengde City,Medium-small-cities,1,Hebei Province,56.9565,49.32150133,2778.188162,132,11137.0017,85,484.8101426,104,0.076367343,4830.960526,159,19366.0085,102,843.0309702,125,0.234308893,8951.939632,415,35885.89435,267,1562.166015,326,4.670904395,4630.313603,159,18561.66949,102,808.0169044,125,0.153428934,5402.032537,658,21655.28107,423,942.6863884,517,2.499989109,11575.78401,850,46404.17373,546,2020.042261,668,0.000648138,0.000214894,1.48E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chizhou City,Medium-small-cities,1,Anhui Province,18.5196,15.8613205,2306.076997,132,11696.85014,85,397.0728603,104,0.050635848,4010.011666,159,20339.52275,102,690.4655849,125,0.116441949,7430.692544,415,37689.85046,267,1279.456994,326,1.577706409,3843.461661,159,19494.75024,102,661.7881005,125,0.064986088,4484.038604,658,22743.87528,423,772.0861173,517,0.848509203,9608.654152,850,48736.8756,546,1654.470251,668,0.000113361,0.000196705,2.64E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chifeng City,Largecities,1,Inner Mongolia Autonomous Region,159.421,139.771913,3349.139308,132,10715.30779,85,335.5528984,104,0.336190543,5823.78113,159,18632.72966,102,583.4892067,125,0.84464401,10791.6711,415,34527.10289,267,1081.226006,326,12.33624804,5581.898846,159,17858.84632,102,559.2548307,125,0.408429834,6512.215321,658,20835.32071,423,652.4639691,517,5.723574541,13954.74712,850,44647.11581,546,1398.137077,668,0.001539041,0.000237808,9.50E-05,0.6,0.73,0.26,0.01,0.511610526,0.441389474,0.047,1,1,0.02,0.676347368,0.282652632,0.021,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chongzuo City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,19.1722,16.63437501,2647.033441,132,11347.90346,85,405.0631026,104,0.047171468,4602.897039,159,19732.74323,102,704.3597283,125,0.112067973,8529.329977,415,36565.46669,267,1305.20333,326,1.638136441,4411.722402,159,18913.17243,102,675.1051709,125,0.141800292,5147.009469,658,22065.36783,423,787.6226994,517,0.598648815,11029.306,850,47282.93107,546,1687.762927,668,0.00069935,0.000641454,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuzhou City,Medium-small-cities,1,Anhui Province,47.5566,40.73038698,2563.195311,132,11404.65621,85,432.1484778,104,0.130028119,4457.111847,159,19831.42997,102,751.4581864,125,0.29901203,8259.184892,415,36748.33668,267,1392.478428,326,4.05140244,4271.992185,159,19007.76035,102,720.247463,125,0.166878193,4983.990883,658,22175.72041,423,840.2887068,517,2.178892242,10679.98046,850,47519.40088,546,1800.618657,668,0.000410426,0.000229261,0,0.6,0.73,0.26,0.01,0.54,0.42,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,30.49,25.9203785,972.8862252,132,13149.65575,85,277.4580217,104,0.08540963,1691.741047,159,22865.79028,102,482.4686711,125,0.130383783,3134.855614,415,42371.11298,267,894.0314032,326,3.484052723,1621.477042,159,21916.09292,102,462.4300362,125,0.20547824,1891.723216,658,25568.77508,423,539.5017089,517,0.66429712,4053.692605,850,54790.2323,546,1156.07509,668,0.000271847,0.000478424,0,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dazhou City,Medium-small-cities,1,Sichuan Province,64.69,57.95360613,1455.850031,132,12482.62964,85,461.5203247,104,0.118829662,2531.561443,159,21705.90599,102,802.5325647,125,0.418345523,4691.072322,415,40221.80663,267,1487.121046,326,4.323446344,2426.416718,159,20804.38274,102,769.2005412,125,0.339125749,2830.819505,658,24271.77986,423,897.4006314,517,1.536646592,6066.041796,850,52010.95685,546,1923.001353,668,2.65E-06,0.000469903,5.26E-05,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
Dali Bai Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,49.98,42.48935775,1609.854158,132,12444.61963,85,345.5262121,104,0.140005684,2799.357509,159,21639.8108,102,600.831691,125,0.213728483,5187.307844,415,40099.32992,267,1113.362239,326,5.711149724,2683.090264,159,20741.03272,102,575.8770201,125,0.336825268,3130.271975,658,24197.8715,423,671.8565235,517,1.088933095,6707.72566,850,51852.58179,546,1439.69255,668,0.000469118,0.000265513,0.000249421,0.6,0.73,0.26,0.01,0.52,0.44,0.04,1,1,0.02,0.98,0,0,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.01,0.99,0.35,0.65
